ec001:001	ec001:001	ec001:001	VERSE	Srn␣1:1␣
ec003:013	-	(@)	-	on␣
ec003:013	1b	@	-	sekin
ec003:013	-	(,)	-	,␣
ec003:013	4a	@	-	että␣
ec003:013	4b	(@)	-	hän␣
ec003:013	4b	@	-	syö␣
ec003:013	5a	@	-	ja␣
ec003:013	5b	@	-	juo␣
ec003:013	6a	@	-	ja␣
ec003:013	6b	@	-	nauttii␣
ec003:013	7	@	-	hyvää␣
ec003:013	8b	@	-	kaiken␣
ec003:013	9	@	-	vaivannäkönsä␣
ec003:013	8a	@	-	ohessa
ec003:013	-	(,)	-	,␣
ec003:013	11	@	-	Jumalan␣
ec003:013	10	@	-	lahja
ec003:013	(12)	-	UNTRANSLATED	
ec003:013	-	(.)	-	.␣
ec003:014	ec003:014	ec003:014	VERSE	Srn␣3:14␣
ec003:014	1	(@)	-	Minä␣
ec003:014	1	(@)	-	tulin␣
ec003:014	1	@	-	tietämään
ec003:014	-	(,)	-	,␣
ec003:014	2	@	-	että␣
ec003:014	3	@	-	kaikki
ec003:014	-	(,)	-	,␣
ec003:014	4	@	-	mitä␣
ec003:014	(6a) 6b	@	-	Jumala␣
ec003:014	5	@	-	tekee
ec003:014	(7)	-	UNTRANSLATED	
ec003:014	-	(,)	-	,␣
ec003:014	8	@	-	pysyy␣
ec003:014	9b	@	-	iäti
ec003:014	9a	%case	?	
ec003:014	-	(.)	-	.␣
ec003:014	11	@	-	Ei␣
ec003:014	11	@	-	ole␣
ec003:014	10	@	-	siihen␣
ec003:014	12b	@	-	lisäämistä␣
ec003:014	12a	%case	PTV	
ec003:014	14	@	-	eikä␣
ec003:014	13a	%clitic	kA	
ec003:014	13b	@	-	siitä␣
ec003:014	15b	@	-	vähentämistä
ec003:014	15a	%case	PTV	
ec003:014	-	(.)	-	.␣
ec003:014	16a	@	-	Ja␣
ec003:014	(16b) 16c	@	-	Jumala␣
ec003:014	17	(@)	-	on␣
ec003:014	-	(@)	-	sen␣
ec003:014	-	(@)	-	niin␣
ec003:014	17	@	-	tehnyt
ec003:014	-	(,)	-	,␣
ec003:014	18a	@	-	että␣
ec003:014	19c	@	-	häntä␣
ec003:014	19a 19b	%case	PTV	
ec003:014	18b	@	-	peljättäisiin
ec003:014	-	(.)	-	.␣
ec003:015	ec003:015	ec003:015	VERSE	Srn␣3:15␣
ec003:015	1	@	-	Mitä␣
ec003:015	2a	@	-	nyt␣
ec003:015	2b	@	-	on
ec003:015	-	(,)	-	,␣
ec003:015	4	@	-	sitä␣
ec003:015	-	(@)	-	on␣
ec003:015	-	(@)	-	ollut␣
ec003:015	3	@	-	jo␣
ec003:015	3	@	-	ennenkin
ec003:015	-	(;)	-	;␣
ec003:015	5a	@	-	ja␣
ec003:015	5b	@	-	mitä␣
ec003:015	-	(@)	-	vasta␣
ec003:015	6b	(@)	-	on␣
ec003:015	6a	%case	?	
ec003:015	6b	@	-	oleva
ec003:015	-	(,)	-	,␣
ec003:015	8	(@)	-	sitä␣
ec003:015	8	(@)	-	on␣
ec003:015	8	@	-	ollut␣
ec003:015	7	@	-	jo␣
ec003:015	7	@	-	ennenkin
ec003:015	(9a)	-	UNTRANSLATED	
ec003:015	-	(.)	-	.␣
ec003:015	(9b) 9c	@	-	Jumala␣
ec003:015	10	@	-	etsii␣
ec003:015	-	(@)	-	jälleen␣
ec003:015	-	(@)	-	sen
ec003:015	-	(,)	-	,␣
ec003:015	-	(@)	-	mikä␣
ec003:015	-	(@)	-	on␣
ec003:015	12	@	-	mennyttä
ec003:015	11	%case	PTV	
ec003:015	-	(.)	-	.␣
ec003:016	ec003:016	ec003:016	VERSE	Srn␣3:16␣
ec003:016	(1a)	-	UNTRANSLATED	
ec003:016	1b	@	-	Vielä␣
ec003:016	2	(@)	-	minä␣
ec003:016	2	@	-	näin␣
ec003:016	(4a) 4b	@	-	auringon␣
ec003:016	3	@	-	alla␣
ec003:016	5 (6a) 6b	@	-	oikeuspaikan
ec003:016	-	(,)	-	,␣
ec003:016	-	(@)	-	ja␣
ec003:016	7	@	-	siinä␣
ec003:016	-	(@)	-	oli␣
ec003:016	(8a) 8b	@	-	vääryys
ec003:016	-	(,)	-	,␣
ec003:016	9a	@	-	ja␣
ec003:016	(10a) 10b	@	-	vanhurskauden␣
ec003:016	9b	@	-	paikan
ec003:016	-	(,)	-	,␣
ec003:016	-	(@)	-	ja␣
ec003:016	11	@	-	siinä␣
ec003:016	-	(@)	-	oli␣
ec003:016	(12a) 12b	@	-	vääryys
ec003:016	-	(.)	-	.␣
ec003:017	ec003:017	ec003:017	VERSE	Srn␣3:17␣
ec003:017	2	@	-	Minä␣
ec003:017	1	@	-	sanoin␣
ec003:017	3b	@	-	sydämessäni
ec003:017	3a	%case	LOC	
ec003:017	-	(:)	-	:␣
ec003:017	(5a) 5b	@	-	Vanhurskaan␣
ec003:017	4	%case	GEN	
ec003:017	6a	@	-	ja␣
ec003:017	(7a) 7b	@	-	väärän␣
ec003:017	6b	%case	GEN	
ec003:017	8	@	-	tuomitsee␣
ec003:017	(9a) 9b	@	-	Jumala
ec003:017	-	(,)	-	,␣
ec003:017	10	@	-	sillä␣
ec003:017	17	@	-	siellä␣
ec003:017	-	(@)	-	on␣
ec003:017	12b	@	-	jokaisella␣
ec003:017	12a	%case	LOC	
ec003:017	13	@	-	asialla␣
ec003:017	14a	@	-	ja␣
ec003:017	15	@	-	jokaisella␣
ec003:017	14b	%case	LOC	
ec003:017	(16a) 16b	@	-	teolla␣
ec003:017	11	@	-	aikansa
ec003:017	-	(.)	-	.␣
ec003:018	ec003:018	ec003:018	VERSE	Srn␣3:18␣
ec003:018	2	@	-	Minä␣
ec003:018	1	@	-	sanoin␣
ec003:018	3b	@	-	sydämessäni
ec003:018	3a	%case	LOC	
ec003:018	-	(:)	-	:␣
ec003:018	6 (7a) 7b	@	-	Ihmislasten␣
ec003:018	5	@	-	tähden␣
ec003:018	4	%case	?	
ec003:018	-	(@)	-	se␣
ec003:018	-	(@)	-	niin␣
ec003:018	-	(@)	-	on
ec003:018	-	(,)	-	,␣
ec003:018	8a	@	-	jotta␣
ec003:018	(9a) 9b	@	-	Jumala␣
ec003:018	pers%8b	@	-	heitä␣
ec003:018	8b	@	-	koettelisi␣
ec003:018	10a	@	-	ja␣
ec003:018	10c	(@)	-	he␣
ec003:018	10c	(@)	-	tulisivat␣
ec003:018	10c	@	-	näkemään
ec003:018	10b	%case	LOC	
ec003:018	-	(,)	-	,␣
ec003:018	11a	@	-	että␣
ec003:018	11b	@	-	he␣
ec003:018	14	@	-	omassa␣
ec003:018	14	@	-	olossaan␣
ec003:018	13	@	-	ovat␣
ec003:018	12	@	-	eläimiä
ec003:018	-	(.)	-	.␣
ec003:019	ec003:019	ec003:019	VERSE	Srn␣3:19␣
ec003:019	1	@	-	Sillä␣
ec003:019	3 (4a) 4b	@	-	ihmislasten␣
ec003:019	2	@	-	käy␣
ec003:019	5a	@	-	niinkuin␣
ec003:019	5b	%inflection	SUBORD	
ec003:019	(6a) 6b	@	-	eläintenkin
ec003:019	(7a)	-	UNTRANSLATED	
ec003:019	-	(;)	-	;␣
ec003:019	8	@	-	sama␣
ec003:019	-	(@)	-	on␣
ec003:019	9	@	-	kumpienkin␣
ec003:019	7b	@	-	kohtalo
ec003:019	-	(.)	-	.␣
ec003:019	10a	@	-	Niinkuin␣
ec003:019	11	@	-	toiset␣
ec003:019	10b	@	-	kuolevat
ec003:019	-	(,)	-	,␣
ec003:019	12	@	-	niin␣
ec003:019	14	@	-	toisetkin␣
ec003:019	13	@	-	kuolevat
ec003:019	(15a)	-	UNTRANSLATED	
ec003:019	-	(;)	-	;␣
ec003:019	16	@	-	yhtäläinen␣
ec003:019	15b	@	-	henki␣
ec003:019	-	(@)	-	on␣
ec003:019	17b	@	-	kaikilla
ec003:019	17a	%case	LOC	
ec003:019	(18a)	-	UNTRANSLATED	
ec003:019	-	(.)	-	.␣
ec003:019	(19a) 19b	@	-	Ihmisillä␣
ec003:019	22	@	-	ei␣
ec003:019	22	@	-	ole␣
ec003:019	-	(@)	-	mitään␣
ec003:019	18b	@	-	etua␣
ec003:019	(21a) 21b	@	-	eläinten␣
ec003:019	20	@	-	edellä
ec003:019	-	(,)	-	,␣
ec003:019	23	@	-	sillä␣
ec003:019	(24a) 24b	@	-	kaikki␣
ec003:019	-	(@)	-	on␣
ec003:019	25	@	-	turhuutta
ec003:019	-	(.)	-	.␣
ec003:020	ec003:020	ec003:020	VERSE	Srn␣3:20␣
ec003:020	(1a) 1b	@	-	Kaikki␣
ec003:020	2	@	-	menee␣
ec003:020	5	@	-	samaan␣
ec003:020	4	@	-	paikkaan
ec003:020	3	%case	LOC	
ec003:020	-	(.)	-	.␣
ec003:020	(6a) 6b	@	-	Kaikki␣
ec003:020	7	(@)	-	on␣
ec003:020	(9a) 9b	@	-	tomusta␣
ec003:020	8	%case	LOC	
ec003:020	7	@	-	tullut
ec003:020	-	(,)	-	,␣
ec003:020	10a	@	-	ja␣
ec003:020	(10b) 10c	@	-	kaikki␣
ec003:020	11	@	-	palajaa␣
ec003:020	(13a) 13b	@	-	tomuun
ec003:020	12	%case	LOC	
ec003:020	-	(.)	-	.␣
ec003:021	ec003:021	ec003:021	VERSE	Srn␣3:21␣
ec003:021	1	@	-	Kuka␣
ec003:021	2	@	-	tietää␣
ec003:021	4 (5a) 5b	@	-	ihmisen␣
ec003:021	3	@	-	hengestä
ec003:021	-	(,)	-	,␣
ec003:021	(6a) 6b	@	-	kohoaako␣
ec003:021	7	@	-	se␣
ec003:021	8b	@	-	ylös
ec003:021	8a	%case	?	
ec003:021	-	(,)	-	,␣
ec003:021	9a	@	-	ja␣
ec003:021	(10a) 10b	@	-	eläimen␣
ec003:021	9b	@	-	hengestä
ec003:021	-	(,)	-	,␣
ec003:021	(11a) 11b	@	-	vajoaako␣
ec003:021	12	@	-	se␣
ec003:021	13b	@	-	alas␣
ec003:021	13a	%case	?	
ec003:021	14b	@	-	maahan
ec003:021	14a	%case	LOC	
ec003:021	-	(?)	-	?␣
ec003:022	ec003:022	ec003:022	VERSE	Srn␣3:22␣
ec003:022	1a	@	-	Niin␣
ec003:022	1b	(@)	-	minä␣
ec003:022	1b	(@)	-	tulin␣
ec003:022	1b	@	-	näkemään
ec003:022	-	(,)	-	,␣
ec003:022	2	@	-	että␣
ec003:022	3	@	-	ei␣
ec003:022	3	@	-	ole␣
ec003:022	-	(@)	-	mitään␣
ec003:022	4	@	-	parempaa
ec003:022	-	(,)	-	,␣
ec003:022	5a	@	-	kuin␣
ec003:022	5b	@	-	että␣
ec003:022	(7a) 7b	@	-	ihminen␣
ec003:022	6	@	-	iloitsee␣
ec003:022	8b	@	-	teoistansa
ec003:022	8a	%case	LOC	
ec003:022	-	(,)	-	,␣
ec003:022	9	@	-	sillä␣
ec003:022	10	@	-	se␣
ec003:022	-	(@)	-	on␣
ec003:022	pers%11	@	-	hänen␣
ec003:022	11	@	-	osansa
ec003:022	-	(.)	-	.␣
ec003:022	12	@	-	Sillä␣
ec003:022	13	@	-	kuka␣
ec003:022	14	@	-	tuo␣
ec003:022	pers%14	@	-	hänet␣
ec003:022	14	@	-	takaisin␣
ec003:022	15b	@	-	näkemään␣
ec003:022	15a	%case	LOC	
ec003:022	-	(@)	-	iloksensa␣
ec003:022	16b	@	-	sitä
ec003:022	16a	%case	PTV	
ec003:022	-	(,)	-	,␣
ec003:022	17a	@	-	mikä␣
ec003:022	17b	@	-	tulee␣
ec003:022	pers%18	@	-	hänen␣
ec003:022	18	@	-	jälkeensä
ec003:022	-	(?)	-	?␣
ec004:001	ec004:001	ec004:001	VERSE	Srn␣4:1␣
ec004:001	(1a)	-	UNTRANSLATED	
ec004:001	1b	@	-	Taas␣
ec004:001	2	@	-	minä␣
ec004:001	(3a)	-	UNTRANSLATED	
ec004:001	3b	@	-	katselin␣
ec004:001	5	@	-	kaikkea␣
ec004:001	4	%case	PTV	
ec004:001	(6a) 6b	@	-	sortoa
ec004:001	-	(,)	-	,␣
ec004:001	7	@	-	jota␣
ec004:001	8	@	-	harjoitetaan␣
ec004:001	(10a) 10b	@	-	auringon␣
ec004:001	9	@	-	alla
ec004:001	-	(,)	-	,␣
ec004:001	11a	@	-	ja␣
ec004:001	11b	@	-	katso
ec004:001	-	(,)	-	,␣
ec004:001	-	(@)	-	siinä␣
ec004:001	-	(@)	-	on␣
ec004:001	(13a) 13b	@	-	sorrettujen␣
ec004:001	12	@	-	kyyneleet
ec004:001	-	(,)	-	,␣
ec004:001	14b	@	-	eikä␣
ec004:001	14a	%clitic	kA	
ec004:001	14b	@	-	ole␣
ec004:001	15	@	-	heillä␣
ec004:001	16	@	-	lohduttajaa
ec004:001	(17a)	-	UNTRANSLATED	
ec004:001	-	(;)	-	;␣
ec004:001	19	@	-	väkivaltaa␣
ec004:001	-	(@)	-	tekee␣
ec004:001	pers%18	@	-	heidän␣
ec004:001	18	@	-	sortajainsa␣
ec004:001	17c	@	-	käsi
ec004:001	17b	%case	NOM	
ec004:001	-	(,)	-	,␣
ec004:001	20b	@	-	eikä␣
ec004:001	20a	%clitic	kA	
ec004:001	20b	@	-	ole␣
ec004:001	21	@	-	heillä␣
ec004:001	22	@	-	lohduttajaa
ec004:001	-	(.)	-	.␣
ec004:002	ec004:002	ec004:002	VERSE	Srn␣4:2␣
ec004:002	1a	@	-	Ja␣
ec004:002	2	@	-	minä␣
ec004:002	1b	@	-	ylistin␣
ec004:002	(4a) 4b	@	-	vainajia
ec004:002	3	%case	PTV	
ec004:002	-	(,)	-	,␣
ec004:002	5a	@	-	jotka␣
ec004:002	6	(@)	-	ovat␣
ec004:002	5b	@	-	jo␣
ec004:002	6	@	-	kuolleet
ec004:002	-	(,)	-	,␣
ec004:002	1b	@	-	onnellisemmiksi␣
ec004:002	7	@	-	kuin␣
ec004:002	(8a) 8b	@	-	eläviä
ec004:002	-	(,)	-	,␣
ec004:002	9	@	-	jotka␣
ec004:002	12	@	-	vielä␣
ec004:002	10	@	-	ovat␣
ec004:002	11	@	-	elossa
ec004:002	-	(,)	-	,␣
ec004:003	ec004:003	ec004:003	VERSE	Srn␣4:3␣
ec004:003	1a	@	-	ja␣
ec004:003	1b	@	-	onnellisemmaksi␣
ec004:003	2a	@	-	kuin␣
ec004:003	pers%2b	@	-	nämä␣
ec004:003	2b	@	-	kumpikaan␣
ec004:003	-	(@)	-	sitä
ec004:003	-	(,)	-	,␣
ec004:003	4	@	-	joka␣
ec004:003	3	%case	NOM	
ec004:003	6	@	-	ei␣
ec004:003	5	@	-	vielä␣
ec004:003	7	(@)	-	ole␣
ec004:003	7	@	-	olemassa␣
ec004:003	9	@	-	eikä␣
ec004:003	8	%clitic	kA	
ec004:003	10	(@)	-	ole␣
ec004:003	10	@	-	nähnyt␣
ec004:003	(12a) 12b	@	-	sitä␣
ec004:003	11	%case	PTV	
ec004:003	(13a) 13b	@	-	pahaa
ec004:003	-	(,)	-	,␣
ec004:003	14	@	-	mikä␣
ec004:003	15	@	-	tapahtuu␣
ec004:003	(17a) 17b	@	-	auringon␣
ec004:003	16	@	-	alla
ec004:003	-	(.)	-	.␣
ec004:004	ec004:004	ec004:004	VERSE	Srn␣4:4␣
ec004:004	1a	@	-	Ja␣
ec004:004	2	@	-	minä␣
ec004:004	1b	@	-	näin␣
ec004:004	4	@	-	kaikesta␣
ec004:004	3	%case	LOC	
ec004:004	5	@	-	vaivannäöstä␣
ec004:004	6a	@	-	ja␣
ec004:004	(6b) (7)	-	UNTRANSLATED	
ec004:004	(9a) 9b	@	-	työn␣
ec004:004	8	@	-	kunnollisuudesta
ec004:004	-	(,)	-	,␣
ec004:004	10	@	-	että␣
ec004:004	11	@	-	se␣
ec004:004	-	(@)	-	on␣
ec004:004	13	@	-	toisen␣
ec004:004	12	@	-	kateutta␣
ec004:004	14b	@	-	toista␣
ec004:004	14a	@	-	kohtaan
ec004:004	-	(.)	-	.␣
ec004:005	ec004:005	ec004:005	VERSE	Srn␣4:5␣
ec004:005	16/4	@	-	Sekin␣
ec004:005	15/4	%clitic	kin	
ec004:005	-	(@)	-	on␣
ec004:005	17/4	@	-	turhuutta␣
ec004:005	18a/4	@	-	ja␣
ec004:005	19/4	@	-	tuulen␣
ec004:005	18b/4	@	-	tavoittelua
ec004:005	-	(.)	-	.␣
ec004:005	(1a) 1b	@	-	Tyhmä␣
ec004:005	2	@	-	panee␣
ec004:005	4	@	-	kädet␣
ec004:005	3	%case	NOM	
ec004:005	2	@	-	ristiin␣
ec004:005	5a	@	-	ja␣
ec004:005	5b	@	-	kalvaa␣
ec004:005	pers%7	@	-	omaa␣
ec004:005	7	@	-	lihaansa
ec004:005	6	%case	PTV	
ec004:005	-	(.)	-	.␣
ec004:006	ec004:006	ec004:006	VERSE	Srn␣4:6␣
ec004:006	1	@	-	Parempi␣
ec004:006	-	(@)	-	on␣
ec004:006	2 3	@	-	pivollinen␣
ec004:006	4	@	-	lepoa␣
ec004:006	5a	@	-	kuin␣
ec004:006	5b 6	@	-	kahmalollinen␣
ec004:006	7	@	-	vaivannäköä␣
ec004:006	8a	@	-	ja␣
ec004:006	9	@	-	tuulen␣
ec004:006	8b	@	-	tavoittelua
ec004:006	-	(.)	-	.␣
ec004:007	ec004:007	ec004:007	VERSE	Srn␣4:7␣
ec004:007	(1a)	-	UNTRANSLATED	
ec004:007	1b	@	-	Taas␣
ec004:007	2	@	-	minä␣
ec004:007	(3a)	-	UNTRANSLATED	
ec004:007	3b	@	-	näin␣
ec004:007	4	@	-	turhuuden␣
ec004:007	(6a) 6b	@	-	auringon␣
ec004:007	5	@	-	alla
ec004:007	-	(:)	-	:␣
ec004:008	ec004:008	ec004:008	VERSE	Srn␣4:8␣
ec004:008	-	(@)	-	Tuossa␣
ec004:008	1	@	-	on␣
ec004:008	2	@	-	yksinäinen
ec004:008	(3a)	-	UNTRANSLATED	
ec004:008	-	(,)	-	,␣
ec004:008	3b	@	-	ei␣
ec004:008	3b	@	-	ole␣
ec004:008	-	(@)	-	hänellä␣
ec004:008	4	@	-	toista
ec004:008	-	(,)	-	,␣
ec004:008	5	@	-	ei␣
ec004:008	6	@	-	poikaa
ec004:008	(7a)	-	UNTRANSLATED	
ec004:008	-	(,)	-	,␣
ec004:008	8	@	-	ei␣
ec004:008	7b	@	-	veljeäkään␣
ec004:008	8	@	-	ole␣
ec004:008	9	@	-	hänellä
ec004:008	-	(;)	-	;␣
ec004:008	10a	@	-	mutta␣
ec004:008	10b	@	-	ei␣
ec004:008	10b	@	-	ole␣
ec004:008	11	@	-	loppua␣
ec004:008	12b	@	-	kaikella␣
ec004:008	12a	%case	LOC	
ec004:008	pers%13	@	-	hänen␣
ec004:008	13	@	-	vaivannäöllänsä
ec004:008	-	(,)	-	,␣
ec004:008	17	@	-	eikä␣
ec004:008	14	%clitic	kA	
ec004:008	pers%15	@	-	hänen␣
ec004:008	15	@	-	silmänsä␣
ec004:008	18	@	-	saa␣
ec004:008	18	@	-	kylläänsä␣
ec004:008	19	@	-	rikkaudesta
ec004:008	-	(.)	-	.␣
ec004:008	20a	@	-	Ja␣
ec004:008	20c	@	-	kenen␣
ec004:008	20b	@	-	hyväksi␣
ec004:008	21	@	-	minä␣
ec004:008	-	(@)	-	sitten␣
ec004:008	22	@	-	vaivaa␣
ec004:008	22	@	-	näen␣
ec004:008	23a	@	-	ja␣
ec004:008	23b	@	-	pidätän␣
ec004:008	25	@	-	itseni␣
ec004:008	24	%case	NOM.GEN	
ec004:008	26b	@	-	nautinnoista
ec004:008	26a	%case	LOC	
ec004:008	-	(?)	-	?␣
ec004:008	28	@	-	Tämäkin␣
ec004:008	27	%clitic	kin	
ec004:008	-	(@)	-	on␣
ec004:008	29	@	-	turhuutta␣
ec004:008	30a	@	-	ja␣
ec004:008	32	@	-	on␣
ec004:008	31	@	-	paha␣
ec004:008	30b	@	-	asia
ec004:008	-	(.)	-	.␣
ec004:009	ec004:009	ec004:009	VERSE	Srn␣4:9␣
ec004:009	(2a) 2b	@	-	Kahden␣
ec004:009	-	(@)	-	on␣
ec004:009	1	@	-	parempi␣
ec004:009	3	@	-	kuin␣
ec004:009	(4a) 4b	@	-	yksin
ec004:009	-	(,)	-	,␣
ec004:009	5	@	-	sillä␣
ec004:009	7	@	-	heillä␣
ec004:009	6	@	-	on␣
ec004:009	10b	@	-	vaivannäöstänsä␣
ec004:009	10a	%case	LOC	
ec004:009	9	@	-	hyvä␣
ec004:009	8	@	-	palkka
ec004:009	-	(.)	-	.␣
ec004:010	ec004:010	ec004:010	VERSE	Srn␣4:10␣
ec004:010	1 2	@	-	Jos␣
ec004:010	3	(@)	-	he␣
ec004:010	3	@	-	lankeavat
ec004:010	-	(,)	-	,␣
ec004:010	-	(@)	-	niin␣
ec004:010	(4a) 4b	@	-	toinen␣
ec004:010	5	@	-	nostaa␣
ec004:010	5	@	-	ylös␣
ec004:010	7	@	-	toverinsa
ec004:010	6	%case	NOM.GEN	
ec004:010	-	(;)	-	;␣
ec004:010	8a	@	-	mutta␣
ec004:010	8b	@	-	voi␣
ec004:010	(9a) 9b	@	-	yksinäistä
ec004:010	-	(,)	-	,␣
ec004:010	10a	@	-	jos␣
ec004:010	10b	(@)	-	hän␣
ec004:010	10b	@	-	lankeaa
ec004:010	(11a)	-	UNTRANSLATED	
ec004:010	-	(!)	-	!␣
ec004:010	11b	@	-	Ei␣
ec004:010	11b	@	-	ole␣
ec004:010	12	@	-	toista␣
ec004:010	13b	@	-	nostamassa␣
ec004:010	13a	%case	LOC	
ec004:010	pers%13b	@	-	häntä␣
ec004:010	13b	@	-	ylös
ec004:010	-	(.)	-	.␣
ec004:011	ec004:011	ec004:011	VERSE	Srn␣4:11␣
ec004:011	1	@	-	Myös
ec004:011	-	(,)	-	,␣
ec004:011	2	@	-	jos␣
ec004:011	4	@	-	kaksi␣
ec004:011	3	@	-	makaa␣
ec004:011	-	(@)	-	yhdessä
ec004:011	(5a)	-	UNTRANSLATED	
ec004:011	-	(,)	-	,␣
ec004:011	-	(@)	-	on␣
ec004:011	6	@	-	heillä␣
ec004:011	5b	@	-	lämmin
ec004:011	-	(;)	-	;␣
ec004:011	7a	@	-	mutta␣
ec004:011	8	@	-	kuinka␣
ec004:011	9	(@)	-	voisi␣
ec004:011	7c	@	-	yksinäisellä␣
ec004:011	7b	%case	LOC	
ec004:011	9	@	-	olla␣
ec004:011	9	@	-	lämmin
ec004:011	-	(?)	-	?␣
ec004:012	ec004:012	ec004:012	VERSE	Srn␣4:12␣
ec004:012	1a	@	-	Ja␣
ec004:012	(1b)	-	UNTRANSLATED	
ec004:012	(3a) 3b	@	-	yksinäisen␣
ec004:012	2	@	-	kimppuun␣
ec004:012	2	(@)	-	voi␣
ec004:012	-	(@)	-	joku␣
ec004:012	2	@	-	käydä
ec004:012	-	(,)	-	,␣
ec004:012	-	(@)	-	mutta␣
ec004:012	(4a) 4b	@	-	kaksi␣
ec004:012	5	@	-	pitää␣
ec004:012	6	@	-	sille␣
ec004:012	5	@	-	puolensa
ec004:012	-	(.)	-	.␣
ec004:012	9	@	-	Eikä␣
ec004:012	7a	%clitic	kA	
ec004:012	(8a) 8b	@	-	kolmisäinen␣
ec004:012	(7b) 7c	@	-	lanka␣
ec004:012	10b	@	-	pian␣
ec004:012	10a	%case	?	
ec004:012	11	@	-	katkea
ec004:012	-	(.)	-	.␣
ec004:013	ec004:013	ec004:013	VERSE	Srn␣4:13␣
ec004:013	1	@	-	Parempi␣
ec004:013	-	(@)	-	on␣
ec004:013	3	@	-	köyhä
ec004:013	-	(,)	-	,␣
ec004:013	4a	@	-	mutta␣
ec004:013	4b	@	-	viisas␣
ec004:013	2	@	-	nuorukainen␣
ec004:013	5a	@	-	kuin␣
ec004:013	6	@	-	vanha␣
ec004:013	7a	@	-	ja␣
ec004:013	7b	@	-	tyhmä␣
ec004:013	5b	@	-	kuningas
ec004:013	-	(,)	-	,␣
ec004:013	8	@	-	joka␣
ec004:013	9	@	-	ei␣
ec004:013	12	@	-	enää␣
ec004:013	10	@	-	ymmärrä␣
ec004:013	11b	@	-	ottaa␣
ec004:013	11a	%case	LAT	
ec004:013	11b	@	-	varoituksesta␣
ec004:013	11b	@	-	vaaria
ec004:013	-	(.)	-	.␣
ec004:014	ec004:014	ec004:014	VERSE	Srn␣4:14␣
ec004:014	1	@	-	Sillä␣
ec004:014	2b (3a) 3b	@	-	vankilasta␣
ec004:014	2a	%case	LOC	
ec004:014	-	(@)	-	tuo␣
ec004:014	-	(@)	-	toinen␣
ec004:014	4	@	-	lähti␣
ec004:014	5b	@	-	tullaksensa␣
ec004:014	5a	%case	TRA	
ec004:014	5b	@	-	kuninkaaksi
ec004:014	-	(,)	-	,␣
ec004:014	6	@	-	vaikka␣
ec004:014	7	%inflection	SUBORD	
ec004:014	9	(@)	-	oli␣
ec004:014	pers%8b	@	-	hänen␣
ec004:014	8b	@	-	kuninkaana␣
ec004:014	8a	%case	ESS	
ec004:014	8b	@	-	ollessaan␣
ec004:014	9	@	-	syntynyt␣
ec004:014	10	@	-	köyhänä
ec004:014	-	(.)	-	.␣
ec004:015	ec004:015	ec004:015	VERSE	Srn␣4:15␣
ec004:015	1	(@)	-	Minä␣
ec004:015	1	@	-	näin␣
ec004:015	3	@	-	kaikkien
ec004:015	2	%case	GEN	
ec004:015	-	(,)	-	,␣
ec004:015	4a	@	-	jotka␣
ec004:015	4b	@	-	elivät␣
ec004:015	-	(@)	-	ja␣
ec004:015	(5a) 5b	@	-	vaelsivat␣
ec004:015	(7a) 7b	@	-	auringon␣
ec004:015	6	@	-	alla
ec004:015	-	(,)	-	,␣
ec004:015	-	(@)	-	olevan␣
ec004:015	(9a) 9b	@	-	nuorukaisen␣
ec004:015	8	@	-	puolella
ec004:015	-	(,)	-	,␣
ec004:015	10a	@	-	tuon␣
ec004:015	10b	@	-	toisen
ec004:015	-	(,)	-	,␣
ec004:015	11	@	-	joka␣
ec004:015	12	(@)	-	oli␣
ec004:015	12	@	-	astuva␣
ec004:015	pers%13	@	-	hänen␣
ec004:015	13	@	-	sijaansa
ec004:015	-	(.)	-	.␣
ec004:016	ec004:016	ec004:016	VERSE	Srn␣4:16␣
ec004:016	1	@	-	Ei␣
ec004:016	1	@	-	ollut␣
ec004:016	2	@	-	loppua␣
ec004:016	3b	@	-	kaikella␣
ec004:016	3a	%case	LOC	
ec004:016	4a	@	-	sillä␣
ec004:016	4b	@	-	väellä
ec004:016	-	(,)	-	,␣
ec004:016	-	(@)	-	niillä␣
ec004:016	5b	@	-	kaikilla
ec004:016	5a	%case	LOC	
ec004:016	-	(,)	-	,␣
ec004:016	6	@	-	joita␣
ec004:016	8a 8b	@	-	hän␣
ec004:016	7	@	-	johti
ec004:016	-	(;)	-	;␣
ec004:016	9	@	-	mutta␣
ec004:016	(10a) 10b	@	-	jälkipolvet␣
ec004:016	11	@	-	eivät␣
ec004:016	13	@	-	hänestä␣
ec004:016	12	@	-	iloitse
ec004:016	-	(.)	-	.␣
ec004:016	14	@	-	Sillä␣
ec004:016	16	@	-	sekin␣
ec004:016	15	%clitic	kin	
ec004:016	-	(@)	-	on␣
ec004:016	17	@	-	turhuutta␣
ec004:016	18a	@	-	ja␣
ec004:016	19	@	-	tuulen␣
ec004:016	18b	@	-	tavoittelemista
ec004:016	-	(.)	-	.␣
ec004:017	ec004:017	ec004:017	VERSE	Srn␣4:17␣
ec004:017	1	@	-	Varo␣
ec004:017	2	@	-	jalkasi
ec004:017	-	(,)	-	,␣
ec004:017	4a 4b	@	-	kun␣
ec004:017	5	@	-	menet␣
ec004:017	(8a) 8b	@	-	Jumalan␣
ec004:017	7	@	-	huoneeseen
ec004:017	6	%case	LOC	
