1j001:001	1j001:001	1j001:001	VERSE	1Jh␣1:1␣
1j003:015	12	@	-	kenessäkään␣
1j003:015	13	@	-	murhaajassa␣
1j003:015	15	@	-	ole␣
1j003:015	17	@	-	iankaikkista␣
1j003:015	16	@	-	elämää
1j003:015	-	(,)	-	,␣
1j003:015	20a	(@)	-	joka␣
1j003:015	19	@	-	hänessä␣
1j003:015	18	%case	LOC	
1j003:015	20a	@	-	pysyisi
1j003:015	20b	.	-	.␣
1j003:016	1j003:016	1j003:016	VERSE	1Jh␣3:16␣
1j003:016	2	@	-	Siitä␣
1j003:016	1	%case	LOC	
1j003:016	3	(@)	-	me␣
1j003:016	3	(@)	-	olemme␣
1j003:016	3	@	-	oppineet␣
1j003:016	3	@	-	tuntemaan␣
1j003:016	(4) 5a	@	-	rakkauden
1j003:016	5b	,	-	,␣
1j003:016	6	@	-	että␣
1j003:016	7	@	-	hän␣
1j003:016	13a	@	-	antoi␣
1j003:016	(10) 11	@	-	henkensä␣
1j003:016	12	%pers	3	
1j003:016	9	@	-	meidän␣
1j003:016	8	@	-	edestämme
1j003:016	13b	;	-	;␣
1j003:016	15	@	-	meidänkin␣
1j003:016	14	%clitic	kin	
1j003:016	16	@	-	tulee␣
1j003:016	22a	@	-	antaa␣
1j003:016	(20) 21	@	-	henkemme␣
1j003:016	(18) 19	@	-	veljiemme␣
1j003:016	17	@	-	edestä
1j003:016	22b	.	-	.␣
1j003:017	1j003:017	1j003:017	VERSE	1Jh␣3:17␣
1j003:017	2	@	-	Jos␣
1j003:017	2	@	-	nyt␣
1j003:017	1	@	-	jollakin␣
1j003:017	4	@	-	on␣
1j003:017	3	%modus	IND	
1j003:017	7	@	-	tämän␣
1j003:017	8	@	-	maailman␣
1j003:017	(5) 6	@	-	hyvyyttä␣
1j003:017	9	@	-	ja␣
1j003:017	10	(@)	-	hän␣
1j003:017	10	@	-	näkee␣
1j003:017	(11) 12	@	-	veljensä␣
1j003:017	13	%pers	3	
1j003:017	15	@	-	olevan␣
1j003:017	14	@	-	puutteessa
1j003:017	-	(,)	-	,␣
1j003:017	16	@	-	mutta␣
1j003:017	17	@	-	sulkee␣
1j003:017	22a	@	-	häneltä␣
1j003:017	21	%case	LOC	
1j003:017	(18) 19	@	-	sydämensä
1j003:017	20	%pers	3	
1j003:017	22b	,	-	,␣
1j003:017	23	@	-	kuinka␣
1j003:017	(26) 27	@	-	Jumalan␣
1j003:017	(24) 25	@	-	rakkaus␣
1j003:017	tasp%28	@	-	saattaa␣
1j003:017	28	@	-	pysyä␣
1j003:017	30a	@	-	hänessä
1j003:017	29	%case	LOC	
1j003:017	-	(?)	-	?␣
1j003:018	1j003:018	1j003:018	VERSE	1Jh␣3:18␣
1j003:018	1a	@	-	Lapsukaiset
1j003:018	1b	,	-	,␣
1j003:018	2	@	-	älkäämme␣
1j003:018	3	@	-	rakastako␣
1j003:018	4	@	-	sanalla␣
1j003:018	5	@	-	tai␣
1j003:018	(6) 7	@	-	kielellä
1j003:018	-	(,)	-	,␣
1j003:018	8	@	-	vaan␣
1j003:018	10	@	-	teossa␣
1j003:018	9	%case	LOC	
1j003:018	11	@	-	ja␣
1j003:018	12a	@	-	totuudessa
1j003:018	9	%case	LOC	
1j003:018	12b	.	-	.␣
1j003:019	1j003:019	1j003:019	VERSE	1Jh␣3:19␣
1j003:019	3	@	-	Siitä␣
1j003:019	2	%case	LOC	
1j003:019	(1a)	-	UNTRANSLATED	
1j003:019	4	(@)	-	me␣
1j003:019	4	@	-	tiedämme
1j003:019	-	(,)	-	,␣
1j003:019	5	@	-	että␣
1j003:019	9a	@	-	olemme␣
1j003:019	(7) 8	@	-	totuudesta
1j003:019	6	%case	LOC	
1j003:019	9b	,	-	,␣
1j003:019	10	@	-	ja␣
1j003:019	13	(@)	-	me␣
1j003:019	tasp%13	@	-	saatamme␣
1j003:019	12	@	-	hänen␣
1j003:019	11	@	-	edessään␣
1j003:019	13	@	-	rauhoittaa␣
1j003:019	(14) 15	@	-	sydämemme␣
1j003:019	16a	%pers	?	
1j003:019	-	(@)	-	sillä
1j003:019	16b	,	-	,␣
1j003:020	1j003:020	1j003:020	VERSE	1Jh␣3:20␣
1j003:020	1	@	-	että␣
1j003:020	3	@	-	jos␣
1j003:020	(7) 8a	@	-	sydämemme␣
1j003:020	6	%pers	?	
1j003:020	5	@	-	syyttää␣
1j003:020	-	(@)	-	meitä
1j003:020	8b	,	-	,␣
1j003:020	9	@	-	niin␣
1j003:020	(13) 14	@	-	Jumala␣
1j003:020	12	@	-	on␣
1j003:020	11	@	-	suurempi␣
1j003:020	11	@	-	kuin␣
1j003:020	17	@	-	meidän␣
1j003:020	(15) 16	@	-	sydämemme␣
1j003:020	18	@	-	ja␣
1j003:020	19	@	-	tietää␣
1j003:020	20a	@	-	kaikki
1j003:020	20b	.	-	.␣
1j003:021	1j003:021	1j003:021	VERSE	1Jh␣3:21␣
1j003:021	1a	@	-	Rakkaani
1j003:021	1b	,	-	,␣
1j003:021	2	@	-	jos␣
1j003:021	(3) 4a	@	-	sydämemme␣
1j003:021	5a	%pers	?	
1j003:021	6	@	-	ei␣
1j003:021	7a	@	-	syytä␣
1j003:021	-	(@)	-	meitä
1j003:021	-	(,)	-	,␣
1j003:021	-	(@)	-	niin␣
1j003:021	9	(@)	-	meillä␣
1j003:021	9	@	-	on␣
1j003:021	8	@	-	uskallus␣
1j003:021	(11) 12	@	-	Jumalaan
1j003:021	10	%case	LOC	
1j003:021	-	(,)	-	,␣
1j003:022	1j003:022	1j003:022	VERSE	1Jh␣3:22␣
1j003:022	1	@	-	ja␣
1j003:022	2	@	-	mitä␣
1j003:022	3	@	-	ikinä␣
1j003:022	4	@	-	anomme
1j003:022	-	(,)	-	,␣
1j003:022	-	(@)	-	sen␣
1j003:022	5	(@)	-	me␣
1j003:022	7a	@	-	häneltä␣
1j003:022	6	%case	LOC	
1j003:022	5	@	-	saamme
1j003:022	7b	,	-	,␣
1j003:022	8	@	-	koska␣
1j003:022	12	@	-	pidämme␣
1j003:022	11	@	-	hänen␣
1j003:022	10 (9)	@	-	käskynsä␣
1j003:022	13	@	-	ja␣
1j003:022	18a	@	-	teemme␣
1j003:022	14	@	-	sitä
1j003:022	-	(,)	-	,␣
1j003:022	14	@	-	mikä␣
1j003:022	-	(@)	-	on␣
1j003:022	17	@	-	hänelle␣
1j003:022	16	%case	LOC	
1j003:022	15	@	-	otollista
1j003:022	18b	.	-	.␣
1j003:023	1j003:023	1j003:023	VERSE	1Jh␣3:23␣
1j003:023	1	@	-	Ja␣
1j003:023	2	@	-	tämä␣
1j003:023	3	@	-	on␣
1j003:023	6a	@	-	hänen␣
1j003:023	(4) 5	@	-	käskynsä
1j003:023	6b	,	-	,␣
1j003:023	7	@	-	että␣
1j003:023	8	(@)	-	meidän␣
1j003:023	tasp%8	@	-	tulee␣
1j003:023	8	@	-	uskoa␣
1j003:023	13	@	-	hänen␣
1j003:023	(11) 12	@	-	Poikansa␣
1j003:023	14	@	-	Jeesuksen␣
1j003:023	15	@	-	Kristuksen␣
1j003:023	10 (9)	@	-	nimeen␣
1j003:023	16	@	-	ja␣
1j003:023	17	@	-	rakastaa␣
1j003:023	18a	@	-	toinen␣
1j003:023	18a	@	-	toistamme
1j003:023	18b	,	-	,␣
1j003:023	19	@	-	niinkuin␣
1j003:023	20	(@)	-	hän␣
1j003:023	20	(@)	-	on␣
1j003:023	22a	@	-	meille␣
1j003:023	21	@	-	käskyn␣
1j003:023	20	@	-	antanut
1j003:023	22b	.	-	.␣
1j003:024	1j003:024	1j003:024	VERSE	1Jh␣3:24␣
1j003:024	1	@	-	Ja␣
1j003:024	2	@	-	joka␣
1j003:024	3	@	-	pitää␣
1j003:024	6	@	-	hänen␣
1j003:024	(4) 5	@	-	käskynsä
1j003:024	-	(,)	-	,␣
1j003:024	9	(@)	-	se␣
1j003:024	9	@	-	pysyy␣
1j003:024	pro%8	@	-	Jumalassa␣
1j003:024	7	%case	LOC	
1j003:024	10	@	-	ja␣
1j003:024	pro%11	@	-	Jumala␣
1j003:024	13a	@	-	hänessä
1j003:024	12	%case	LOC	
1j003:024	13b	.	-	.␣
1j003:024	14	@	-	Ja␣
1j003:024	16	@	-	siitä␣
1j003:024	15	%case	LOC	
1j003:024	17	(@)	-	me␣
1j003:024	17	@	-	tiedämme␣
1j003:024	-	(@)	-	hänen␣
1j003:024	21a	@	-	meissä␣
1j003:024	20	%case	LOC	
1j003:024	19	@	-	pysyvän
1j003:024	18	%inflection	ACT.PCP1.REFR	
1j003:024	21b	,	-	,␣
1j003:024	23	@	-	siitä␣
1j003:024	24	@	-	Hengestä
1j003:024	22	%case	LOC	
1j003:024	-	(,)	-	,␣
1j003:024	25	@	-	jonka␣
1j003:024	27a	(@)	-	hän␣
1j003:024	27a	(@)	-	on␣
1j003:024	26	@	-	meille␣
1j003:024	27a	@	-	antanut
1j003:024	27b	.	-	.␣
1j004:001	1j004:001	1j004:001	VERSE	1Jh␣4:1␣
1j004:001	1a	@	-	Rakkaani
1j004:001	1b	,	-	,␣
1j004:001	2	@	-	älkää␣
1j004:001	3	@	-	jokaista␣
1j004:001	4	@	-	henkeä␣
1j004:001	5	@	-	uskoko
1j004:001	-	(,)	-	,␣
1j004:001	6	@	-	vaan␣
1j004:001	7	@	-	koetelkaa␣
1j004:001	(8) 9	@	-	henget
1j004:001	-	(,)	-	,␣
1j004:001	14a	@	-	ovatko␣
1j004:001	10	%clitic	kO	
1j004:001	-	(@)	-	ne␣
1j004:001	(12) 13	@	-	Jumalasta
1j004:001	11	%case	LOC	
1j004:001	14b	;	-	;␣
1j004:001	15	@	-	sillä␣
1j004:001	16	@	-	monta␣
1j004:001	17	@	-	väärää␣
1j004:001	17	@	-	profeettaa␣
1j004:001	18	(@)	-	on␣
1j004:001	18	@	-	lähtenyt␣
1j004:001	(20) 21a	@	-	maailmaan
1j004:001	19	%case	LOC	
1j004:001	21b	.	-	.␣
1j004:002	1j004:002	1j004:002	VERSE	1Jh␣4:2␣
1j004:002	2	@	-	Tästä␣
1j004:002	1	%case	LOC	
1j004:002	3	(@)	-	te␣
1j004:002	3	@	-	tunnette␣
1j004:002	(6) 7a	@	-	Jumalan␣
1j004:002	(4) 5	@	-	Hengen
1j004:002	7b	:	-	:␣
1j004:002	8	@	-	jokainen␣
1j004:002	9	@	-	henki
1j004:002	-	(,)	-	,␣
1j004:002	10	@	-	joka␣
1j004:002	11	@	-	tunnustaa␣
1j004:002	12	@	-	Jeesuksen␣
1j004:002	13	@	-	Kristukseksi
1j004:002	-	(,)	-	,␣
1j004:002	15	@	-	lihaan␣
1j004:002	14	%case	LOC	
1j004:002	16	@	-	tulleeksi
1j004:002	-	(,)	-	,␣
1j004:002	20a	@	-	on␣
1j004:002	(18) 19	@	-	Jumalasta
1j004:002	17	%case	LOC	
1j004:002	20b	;	-	;␣
1j004:003	1j004:003	1j004:003	VERSE	1Jh␣4:3␣
1j004:003	1	@	-	ja␣
1j004:003	2	@	-	yksikään␣
1j004:003	3	@	-	henki
1j004:003	-	(,)	-	,␣
1j004:003	4	@	-	joka␣
1j004:003	5	@	-	ei␣
1j004:003	6	@	-	tunnusta␣
1j004:003	(7) 8	@	-	Jeesusta
1j004:003	-	(,)	-	,␣
1j004:003	12	@	-	ei␣
1j004:003	13a	@	-	ole␣
1j004:003	(10) 11	@	-	Jumalasta
1j004:003	9	%case	LOC	
1j004:003	-	(;)	-	;␣
1j004:003	(14)	-	UNTRANSLATED	
1j004:003	15	@	-	se␣
1j004:003	16	@	-	on␣
1j004:003	(18) 19a	@	-	antikristuksen␣
1j004:003	pro%17	@	-	henki
1j004:003	19b	,	-	,␣
1j004:003	20	@	-	jonka␣
1j004:003	21	(@)	-	olette␣
1j004:003	21	@	-	kuulleet␣
1j004:003	23a	(@)	-	olevan␣
1j004:003	22	%inflection	COP.ACT.PCP1.REFR	
1j004:003	23a	@	-	tulossa
1j004:003	23b	,	-	,␣
1j004:003	24	@	-	ja␣
1j004:003	29	(@)	-	se␣
1j004:003	29	@	-	on␣
1j004:003	30a	@	-	jo␣
1j004:003	25	@	-	nyt␣
1j004:003	(27) 28	@	-	maailmassa
1j004:003	26	%case	LOC	
1j004:003	30b	.	-	.␣
1j004:004	1j004:004	1j004:004	VERSE	1Jh␣4:4␣
1j004:004	6a	@	-	Lapsukaiset
1j004:004	-	(,)	-	,␣
1j004:004	1	@	-	te␣
1j004:004	5a	@	-	olette␣
1j004:004	(3) 4	@	-	Jumalasta␣
1j004:004	2	%case	LOC	
1j004:004	7	@	-	ja␣
1j004:004	8	(@)	-	olette␣
1j004:004	8	@	-	voittaneet␣
1j004:004	9a	@	-	heidät
1j004:004	9b	;	-	;␣
1j004:004	10	@	-	sillä␣
1j004:004	13	@	-	hän
1j004:004	-	(,)	-	,␣
1j004:004	13	@	-	joka␣
1j004:004	15	@	-	teissä␣
1j004:004	14	%case	LOC	
1j004:004	-	(@)	-	on
1j004:004	-	(,)	-	,␣
1j004:004	12	@	-	on␣
1j004:004	11	@	-	suurempi␣
1j004:004	16	@	-	kuin␣
1j004:004	17	@	-	se
1j004:004	-	(,)	-	,␣
1j004:004	17	@	-	joka␣
1j004:004	-	(@)	-	on␣
1j004:004	(19) 20a	@	-	maailmassa
1j004:004	18	%case	LOC	
1j004:004	20b	.	-	.␣
1j004:005	1j004:005	1j004:005	VERSE	1Jh␣4:5␣
1j004:005	1	@	-	He␣
1j004:005	5a	@	-	ovat␣
1j004:005	(3) 4	@	-	maailmasta
1j004:005	2	%case	LOC	
1j004:005	5b	;	-	;␣
1j004:005	6 7	@	-	sentähden␣
1j004:005	11	(@)	-	he␣
1j004:005	11	@	-	puhuvat
1j004:005	-	(,)	-	,␣
1j004:005	8	@	-	niinkuin␣
1j004:005	10 (9)	@	-	maailma␣
1j004:005	-	(@)	-	puhuu
1j004:005	-	(,)	-	,␣
1j004:005	12	@	-	ja␣
1j004:005	(13) 14	@	-	maailma␣
1j004:005	16a	@	-	kuulee␣
1j004:005	15	@	-	heitä
1j004:005	16b	.	-	.␣
1j004:006	1j004:006	1j004:006	VERSE	1Jh␣4:6␣
1j004:006	1	@	-	Me␣
1j004:006	5a	@	-	olemme␣
1j004:006	(3) 4	@	-	Jumalasta
1j004:006	2	%case	LOC	
1j004:006	5b	.	-	.␣
1j004:006	6	@	-	Joka␣
1j004:006	7	@	-	tuntee␣
1j004:006	(8) 9	@	-	Jumalan
1j004:006	-	(,)	-	,␣
1j004:006	10	(@)	-	se␣
1j004:006	10	@	-	kuulee␣
1j004:006	11a	@	-	meitä
1j004:006	11b	;	-	;␣
1j004:006	12	@	-	joka␣
1j004:006	13	@	-	ei␣
1j004:006	14	@	-	ole␣
1j004:006	(16) 17	@	-	Jumalasta
1j004:006	15	%case	LOC	
1j004:006	-	(,)	-	,␣
1j004:006	19	(@)	-	se␣
1j004:006	18	@	-	ei␣
1j004:006	19	@	-	kuule␣
1j004:006	20a	@	-	meitä
1j004:006	20b	.	-	.␣
1j004:006	22	@	-	Siitä␣
1j004:006	21	%case	LOC	
1j004:006	23	(@)	-	me␣
1j004:006	23	@	-	tunnemme␣
1j004:006	(26) 27	@	-	totuuden␣
1j004:006	(24) 25	@	-	hengen␣
1j004:006	28	@	-	ja␣
1j004:006	(31) 32a	@	-	eksytyksen␣
1j004:006	(29) 30	@	-	hengen
1j004:006	32b	.	-	.␣
1j004:007	1j004:007	1j004:007	VERSE	1Jh␣4:7␣
1j004:007	1a	@	-	Rakkaani
1j004:007	1b	,	-	,␣
1j004:007	2	@	-	rakastakaamme␣
1j004:007	3a	@	-	toinen␣
1j004:007	3a	@	-	toistamme
1j004:007	3b	,	-	,␣
1j004:007	4	@	-	sillä␣
1j004:007	(5) 6	@	-	rakkaus␣
1j004:007	10a	@	-	on␣
1j004:007	(8) 9	@	-	Jumalasta
1j004:007	7	%case	LOC	
1j004:007	10b	;	-	;␣
1j004:007	11	@	-	ja␣
1j004:007	12	@	-	jokainen
1j004:007	-	(,)	-	,␣
1j004:007	13	@	-	joka␣
1j004:007	14	@	-	rakastaa
1j004:007	-	(,)	-	,␣
1j004:007	18	(@)	-	on␣
1j004:007	(16) 17	@	-	Jumalasta␣
1j004:007	15	%case	LOC	
1j004:007	18	@	-	syntynyt␣
1j004:007	19	@	-	ja␣
1j004:007	20	@	-	tuntee␣
1j004:007	(21) 22a	@	-	Jumalan
1j004:007	22b	.	-	.␣
1j004:008	1j004:008	1j004:008	VERSE	1Jh␣4:8␣
1j004:008	1	@	-	Joka␣
1j004:008	2	@	-	ei␣
1j004:008	3	@	-	rakasta
1j004:008	-	(,)	-	,␣
1j004:008	5	(@)	-	se␣
1j004:008	4	@	-	ei␣
1j004:008	5	@	-	tunne␣
1j004:008	(6) 7a	@	-	Jumalaa
1j004:008	7b	,	-	,␣
1j004:008	8	@	-	sillä␣
1j004:008	10 (9)	@	-	Jumala␣
1j004:008	12a	@	-	on␣
1j004:008	11	@	-	rakkaus
1j004:008	12b	.	-	.␣
1j004:009	1j004:009	1j004:009	VERSE	1Jh␣4:9␣
1j004:009	2	@	-	Siinä␣
1j004:009	1	%case	LOC	
1j004:009	3	@	-	ilmestyi␣
1j004:009	9a	@	-	meille␣
1j004:009	8	%case	LOC	
1j004:009	(6) 7	@	-	Jumalan␣
1j004:009	(4) 5	@	-	rakkaus
1j004:009	9b	,	-	,␣
1j004:009	10	@	-	että␣
1j004:009	(17) 18	@	-	Jumala␣
1j004:009	16	@	-	lähetti␣
1j004:009	(14) 15	@	-	ainokaisen␣
1j004:009	(11) 12	@	-	Poikansa␣
1j004:009	13	%pers	3	
1j004:009	(20) 21	@	-	maailmaan
1j004:009	19	%case	LOC	
1j004:009	-	(,)	-	,␣
1j004:009	22	@	-	että␣
1j004:009	23	(@)	-	me␣
1j004:009	23	@	-	eläisimme␣
1j004:009	25a	@	-	hänen␣
1j004:009	24	@	-	kauttansa
1j004:009	25b	.	-	.␣
1j004:010	1j004:010	1j004:010	VERSE	1Jh␣4:10␣
1j004:010	2	@	-	Siinä␣
1j004:010	1	%case	LOC	
1j004:010	3	@	-	on␣
1j004:010	(4) 5a	@	-	rakkaus␣
1j004:010	5b	-	-	-␣
1j004:010	6	@	-	ei␣
1j004:010	-	(@)	-	siinä
1j004:010	-	(,)	-	,␣
1j004:010	7	@	-	että␣
1j004:010	8	@	-	me␣
1j004:010	9	@	-	rakastimme␣
1j004:010	(10) 11	@	-	Jumalaa
1j004:010	-	(,)	-	,␣
1j004:010	12	@	-	vaan␣
1j004:010	-	(@)	-	siinä
1j004:010	-	(,)	-	,␣
1j004:010	13	@	-	että␣
1j004:010	14	@	-	hän␣
1j004:010	15	@	-	rakasti␣
1j004:010	16	@	-	meitä␣
1j004:010	17	@	-	ja␣
1j004:010	18	@	-	lähetti␣
1j004:010	(19) 20	@	-	Poikansa␣
1j004:010	21	%pers	3	
1j004:010	26a	@	-	meidän␣
1j004:010	(24) 25	@	-	syntiemme␣
1j004:010	23	%case	GEN	
1j004:010	22	@	-	sovitukseksi
1j004:010	26b	.	-	.␣
1j004:011	1j004:011	1j004:011	VERSE	1Jh␣4:11␣
1j004:011	1a	@	-	Rakkaani
1j004:011	1b	,	-	,␣
1j004:011	2	@	-	jos␣
1j004:011	(4) 5	@	-	Jumala␣
1j004:011	6	(@)	-	on␣
1j004:011	3	@	-	näin␣
1j004:011	7a	@	-	meitä␣
1j004:011	6	@	-	rakastanut
1j004:011	7b	,	-	,␣
1j004:011	8	@	-	niin␣
1j004:011	9	@	-	mekin␣
1j004:011	10	@	-	olemme␣
1j004:011	10	@	-	velvolliset␣
1j004:011	12a	@	-	rakastamaan␣
1j004:011	11	@	-	toinen␣
1j004:011	11	@	-	toistamme
1j004:011	12b	.	-	.␣
1j004:012	1j004:012	1j004:012	VERSE	1Jh␣4:12␣
1j004:012	1	@	-	Jumalaa␣
1j004:012	2	@	-	ei␣
1j004:012	2	@	-	kukaan␣
1j004:012	4a	(@)	-	ole␣
1j004:012	3	@	-	koskaan␣
1j004:012	4a	@	-	nähnyt
1j004:012	4b	.	-	.␣
1j004:012	5	@	-	Jos␣
1j004:012	6	(@)	-	me␣
1j004:012	6	@	-	rakastamme␣
1j004:012	7a	@	-	toinen␣
1j004:012	7a	@	-	toistamme
1j004:012	-	(,)	-	,␣
1j004:012	-	(@)	-	niin␣
1j004:012	(8) 9	@	-	Jumala␣
1j004:012	12	@	-	pysyy␣
1j004:012	11	@	-	meissä
1j004:012	10	%case	LOC	
1j004:012	-	(,)	-	,␣
1j004:012	13	@	-	ja␣
1j004:012	16	@	-	hänen␣
1j004:012	(14) 15	@	-	rakkautensa␣
1j004:012	20a	@	-	on␣
1j004:012	19	@	-	tullut␣
1j004:012	19	@	-	täydelliseksi␣
1j004:012	18	@	-	meissä
1j004:012	17	%case	LOC	
1j004:012	20b	.	-	.␣
1j004:013	1j004:013	1j004:013	VERSE	1Jh␣4:13␣
1j004:013	2	@	-	Siitä␣
1j004:013	1	%case	LOC	
1j004:013	3	(@)	-	me␣
1j004:013	3	@	-	tiedämme␣
1j004:013	7	@	-	pysyvämme␣
1j004:013	4	%inflection	ACT.PCP1.-1.REFR	
1j004:013	6	@	-	hänessä␣
1j004:013	5	%case	LOC	
1j004:013	8	@	-	ja␣
1j004:013	9	@	-	hänen␣
1j004:013	-	(@)	-	pysyvän␣
1j004:013	11a	@	-	meissä
1j004:013	10	%case	LOC	
1j004:013	11b	,	-	,␣
1j004:013	12	@	-	että␣
1j004:013	17	(@)	-	hän␣
1j004:013	17	(@)	-	on␣
1j004:013	17	@	-	antanut␣
1j004:013	18a	@	-	meille␣
1j004:013	(14) 15	@	-	Henkeänsä
1j004:013	16	%pers	3	
1j004:013	13	%case	PTV	
1j004:013	18b	.	-	.␣
1j004:014	1j004:014	1j004:014	VERSE	1Jh␣4:14␣
1j004:014	1	@	-	Ja␣
1j004:014	2	@	-	me␣
1j004:014	3	(@)	-	olemme␣
1j004:014	3	@	-	nähneet␣
1j004:014	4	@	-	ja␣
1j004:014	5	@	-	todistamme
1j004:014	-	(,)	-	,␣
1j004:014	6	@	-	että␣
1j004:014	(7) 8	@	-	Isä␣
1j004:014	9	(@)	-	on␣
1j004:014	9	@	-	lähettänyt␣
1j004:014	(10) 11	@	-	Poikansa␣
1j004:014	(13) 14a	@	-	maailman␣
1j004:014	12	@	-	Vapahtajaksi
1j004:014	14b	.	-	.␣
1j004:015	1j004:015	1j004:015	VERSE	1Jh␣4:15␣
1j004:015	1	@	-	Joka␣
1j004:015	3	@	-	tunnustaa
1j004:015	2	%modus	IND	
1j004:015	-	(,)	-	,␣
1j004:015	4	@	-	että␣
1j004:015	5	@	-	Jeesus␣
1j004:015	6	@	-	on␣
1j004:015	10a (9)	@	-	Jumalan␣
1j004:015	(7) 8	@	-	Poika
1j004:015	-	(,)	-	,␣
1j004:015	14	@	-	hänessä␣
1j004:015	13	%case	LOC	
1j004:015	(11) 12	@	-	Jumala␣
1j004:015	15	@	-	pysyy
1j004:015	-	(,)	-	,␣
1j004:015	16	@	-	ja␣
1j004:015	17	@	-	hän␣
1j004:015	(19) 20a	@	-	Jumalassa
1j004:015	18	%case	LOC	
1j004:015	20b	.	-	.␣
1j004:016	1j004:016	1j004:016	VERSE	1Jh␣4:16␣
1j004:016	1	@	-	Ja␣
1j004:016	2	@	-	me␣
1j004:016	3	(@)	-	olemme␣
1j004:016	3	@	-	oppineet␣
1j004:016	3	@	-	tuntemaan␣
1j004:016	4	@	-	ja␣
1j004:016	5	(@)	-	me␣
1j004:016	5	@	-	uskomme␣
1j004:016	6	@	-	sen␣
1j004:016	7	@	-	rakkauden
1j004:016	-	(,)	-	,␣
1j004:016	8	@	-	mikä␣
1j004:016	(10) 11	@	-	Jumalalla␣
1j004:016	9	@	-	on␣
1j004:016	13a	@	-	meihin
1j004:016	12	%case	LOC	
1j004:016	-	(.)	-	.␣
1j004:016	(14) 15	@	-	Jumala␣
1j004:016	17a	@	-	on␣
1j004:016	16	@	-	rakkaus
1j004:016	17b	,	-	,␣
1j004:016	18	@	-	ja␣
1j004:016	19	@	-	joka␣
1j004:016	20	@	-	pysyy␣
1j004:016	(22) 23	@	-	rakkaudessa
1j004:016	21	%case	LOC	
1j004:016	-	(,)	-	,␣
1j004:016	27	(@)	-	se␣
1j004:016	27	@	-	pysyy␣
1j004:016	(25) 26	@	-	Jumalassa
1j004:016	24	%case	LOC	
1j004:016	-	(,)	-	,␣
1j004:016	28	@	-	ja␣
1j004:016	(29) 30	@	-	Jumala␣
1j004:016	33a	@	-	pysyy␣
1j004:016	32	@	-	hänessä
1j004:016	31	%case	LOC	
1j004:016	33b	.	-	.␣
1j004:017	1j004:017	1j004:017	VERSE	1Jh␣4:17␣
1j004:017	2	@	-	Näin␣
1j004:017	1	%case	?	
1j004:017	3	(@)	-	on␣
1j004:017	(4) 5	@	-	rakkaus␣
1j004:017	3	@	-	tullut␣
1j004:017	3	@	-	täydelliseksi␣
1j004:017	7a	@	-	meissä
1j004:017	6	%case	LOC	
1j004:017	7b	,	-	,␣
1j004:017	8	@	-	että␣
1j004:017	10	(@)	-	meillä␣
1j004:017	10	@	-	olisi␣
1j004:017	9	@	-	turva␣
1j004:017	(12) 13 (14) 15a	@	-	tuomiopäivänä
1j004:017	11	%case	ESS	
1j004:017	15b	;	-	;␣
1j004:017	16	@	-	sillä␣
1j004:017	17	@	-	sellainen␣
1j004:017	17	@	-	kuin␣
1j004:017	18	@	-	hän␣
1j004:017	19	@	-	on
1j004:017	-	(,)	-	,␣
1j004:017	-	(@)	-	sellaisia␣
1j004:017	21	@	-	mekin␣
1j004:017	20	%clitic	kin	
1j004:017	22	@	-	olemme␣
1j004:017	26a	@	-	tässä␣
1j004:017	(24) 25	@	-	maailmassa
1j004:017	23	%case	LOC	
1j004:017	26b	.	-	.␣
1j004:018	1j004:018	1j004:018	VERSE	1Jh␣4:18␣
1j004:018	1	@	-	Pelkoa␣
1j004:018	2	@	-	ei␣
1j004:018	(5) 6	@	-	rakkaudessa␣
1j004:018	4	%case	LOC	
1j004:018	3	@	-	ole
1j004:018	-	(,)	-	,␣
1j004:018	7	@	-	vaan␣
1j004:018	9	@	-	täydellinen␣
1j004:018	10 (8)	@	-	rakkaus␣
1j004:018	11 12	@	-	karkoittaa␣
1j004:018	(13) 14a	@	-	pelon
1j004:018	14b	,	-	,␣
1j004:018	15	@	-	sillä␣
1j004:018	(16) 17	@	-	pelossa␣
1j004:018	19a	@	-	on␣
1j004:018	18	@	-	rangaistusta
1j004:018	19b	;	-	;␣
1j004:018	21	@	-	ja␣
1j004:018	20	@	-	joka␣
1j004:018	22	@	-	pelkää
1j004:018	-	(,)	-	,␣
1j004:018	-	(@)	-	se␣
1j004:018	23	@	-	ei␣
1j004:018	24	(@)	-	ole␣
1j004:018	24	@	-	päässyt␣
1j004:018	24	@	-	täydelliseksi␣
1j004:018	(26) 27a	@	-	rakkaudessa
1j004:018	25	%case	LOC	
1j004:018	27b	.	-	.␣
1j004:019	1j004:019	1j004:019	VERSE	1Jh␣4:19␣
1j004:019	1	@	-	Me␣
1j004:019	2	@	-	rakastamme
1j004:019	3b	,	-	,␣
1j004:019	4	@	-	sillä␣
1j004:019	5	@	-	hän␣
1j004:019	7	(@)	-	on␣
1j004:019	6	@	-	ensin␣
1j004:019	7	@	-	rakastanut␣
1j004:019	8a	@	-	meitä
1j004:019	8b	.	-	.␣
1j004:020	1j004:020	1j004:020	VERSE	1Jh␣4:20␣
1j004:020	1	@	-	Jos␣
1j004:020	2	@	-	joku␣
1j004:020	3	@	-	sanoo
1j004:020	4	:	-	:␣
