2t001:001	2t001:001	2t001:001	VERSE	2Tm␣1:1␣
2t004:006	2t004:006	2t004:006	VERSE	2Tm␣4:6␣
2t004:006	2	@	-	Sillä␣
2t004:006	1	@	-	minut␣
2t004:006	3	@	-	jo␣
2t004:006	4a	@	-	uhrataan
2t004:006	-	(,)	-	,␣
2t004:006	5	@	-	ja␣
2t004:006	10	@	-	minun␣
2t004:006	(8) 9	@	-	lähtöni␣
2t004:006	(6) 7	@	-	aika␣
2t004:006	11a	(@)	-	on␣
2t004:006	-	(@)	-	jo␣
2t004:006	11a	@	-	tullut
2t004:006	11b	.	-	.␣
2t004:007	2t004:007	2t004:007	VERSE	2Tm␣4:7␣
2t004:007	4a	(@)	-	Minä␣
2t004:007	4a	(@)	-	olen␣
2t004:007	2	@	-	hyvän␣
2t004:007	(1) 3	@	-	kilvoituksen␣
2t004:007	4a	@	-	kilvoitellut
2t004:007	-	(,)	-	,␣
2t004:007	(5) 6	@	-	juoksun␣
2t004:007	7a	@	-	päättänyt
2t004:007	-	(,)	-	,␣
2t004:007	(8) 9	@	-	uskon␣
2t004:007	10a	@	-	säilyttänyt
2t004:007	10b	.	-	.␣
2t004:008	2t004:008	2t004:008	VERSE	2Tm␣4:8␣
2t004:008	1	@	-	Tästedes␣
2t004:008	2	(@)	-	on␣
2t004:008	3	@	-	minulle␣
2t004:008	2	@	-	talletettuna␣
2t004:008	(5) 6	@	-	vanhurskauden␣
2t004:008	(4) 7a	@	-	seppele
2t004:008	7b	,	-	,␣
2t004:008	8	@	-	jonka␣
2t004:008	(11) 12	@	-	Herra
2t004:008	-	(,)	-	,␣
2t004:008	18	@	-	vanhurskas␣
2t004:008	(17) 19a	@	-	tuomari
2t004:008	-	(,)	-	,␣
2t004:008	9	(@)	-	on␣
2t004:008	9	@	-	antava␣
2t004:008	10	@	-	minulle␣
2t004:008	14	@	-	sinä␣
2t004:008	(15) 16a	@	-	päivänä
2t004:008	13	%case	ESS	
2t004:008	19b	,	-	,␣
2t004:008	20	@	-	eikä␣
2t004:008	22	%clitic	kA	
2t004:008	21	@	-	ainoastaan␣
2t004:008	23	@	-	minulle
2t004:008	-	(,)	-	,␣
2t004:008	24	@	-	vaan␣
2t004:008	25	@	-	myös␣
2t004:008	26	@	-	kaikille
2t004:008	-	(,)	-	,␣
2t004:008	27	@	-	jotka␣
2t004:008	31a	@	-	hänen␣
2t004:008	(29) 30	@	-	ilmestymistään␣
2t004:008	28	@	-	rakastavat
2t004:008	31b	.	-	.␣
2t004:009	2t004:009	2t004:009	VERSE	2Tm␣4:9␣
2t004:009	1	@	-	Koeta␣
2t004:009	2	@	-	päästä␣
2t004:009	5a	@	-	pian␣
2t004:009	-	(@)	-	tulemaan␣
2t004:009	4	@	-	luokseni
2t004:009	3	%case	?	
2t004:009	5b	.	-	.␣
2t004:010	2t004:010	2t004:010	VERSE	2Tm␣4:10␣
2t004:010	2	@	-	Sillä␣
2t004:010	6	@	-	tähän␣
2t004:010	7	@	-	nykyiseen␣
2t004:010	8	@	-	maailmaan␣
2t004:010	5	@	-	rakastuneena␣
2t004:010	4	@	-	jätti␣
2t004:010	3	@	-	minut␣
2t004:010	1	@	-	Deemas␣
2t004:010	9	@	-	ja␣
2t004:010	10	@	-	matkusti␣
2t004:010	12a	@	-	Tessalonikaan
2t004:010	11	%case	LOC	
2t004:010	12b	,	-	,␣
2t004:010	13	@	-	Kreskes␣
2t004:010	-	(@)	-	meni␣
2t004:010	15a	@	-	Galatiaan␣
2t004:010	14	%case	LOC	
2t004:010	-	(@)	-	ja␣
2t004:010	16	@	-	Tiitus␣
2t004:010	18a	@	-	Dalmatiaan
2t004:010	17	%case	LOC	
2t004:010	18b	.	-	.␣
2t004:011	2t004:011	2t004:011	VERSE	2Tm␣4:11␣
2t004:011	1	@	-	Luukas␣
2t004:011	3	@	-	yksin␣
2t004:011	2	@	-	on␣
2t004:011	5a	@	-	minun␣
2t004:011	4	@	-	kanssani
2t004:011	5b	.	-	.␣
2t004:011	7	@	-	Ota␣
2t004:011	6	@	-	Markus␣
2t004:011	7	@	-	mukaasi␣
2t004:011	-	(@)	-	ja␣
2t004:011	8	@	-	tuo␣
2t004:011	-	(@)	-	hänet␣
2t004:011	-	(@)	-	tänne
2t004:011	(10a) (9)	-	UNTRANSLATED	
2t004:011	-	(,)	-	,␣
2t004:011	12	@	-	sillä␣
2t004:011	11	(@)	-	hän␣
2t004:011	11	@	-	on␣
2t004:011	13	@	-	minulle␣
2t004:011	14	@	-	hyvin␣
2t004:011	14	@	-	tarpeellinen␣
2t004:011	16a	@	-	palvelukseen
2t004:011	15	%case	LOC	
2t004:011	16b	.	-	.␣
2t004:012	2t004:012	2t004:012	VERSE	2Tm␣4:12␣
2t004:012	2	@	-	Mutta␣
2t004:012	1	@	-	Tykikuksen␣
2t004:012	3	(@)	-	minä␣
2t004:012	3	(@)	-	olen␣
2t004:012	3	@	-	lähettänyt␣
2t004:012	5a	@	-	Efesoon
2t004:012	4	%case	LOC	
2t004:012	5b	.	-	.␣
2t004:013	2t004:013	2t004:013	VERSE	2Tm␣4:13␣
2t004:013	10a	@	-	Tuo␣
2t004:013	9	@	-	tullessasi␣
2t004:013	(1) 2	@	-	päällysvaippa
2t004:013	-	(,)	-	,␣
2t004:013	3	@	-	jonka␣
2t004:013	4	@	-	jätin␣
2t004:013	6	@	-	Trooaaseen␣
2t004:013	5	%case	LOC	
2t004:013	8	@	-	Karpuksen␣
2t004:013	7	@	-	luo
2t004:013	10b	,	-	,␣
2t004:013	11	@	-	ja␣
2t004:013	(12) 13	@	-	kirjat
2t004:013	-	(,)	-	,␣
2t004:013	14	@	-	ennen␣
2t004:013	14	@	-	kaikkea␣
2t004:013	(15) 16a	@	-	pergamentit
2t004:013	16b	.	-	.␣
2t004:014	2t004:014	2t004:014	VERSE	2Tm␣4:14␣
2t004:014	1	@	-	Aleksander
2t004:014	-	(,)	-	,␣
2t004:014	(2) 3	@	-	vaskiseppä
2t004:014	-	(,)	-	,␣
2t004:014	7a	(@)	-	on␣
2t004:014	7a	@	-	tehnyt␣
2t004:014	5	@	-	minulle␣
2t004:014	4	@	-	paljon␣
2t004:014	6	@	-	pahaa
2t004:014	7b	;	-	;␣
2t004:014	(10) 11	@	-	Herra␣
2t004:014	8	(@)	-	on␣
2t004:014	8	@	-	maksava␣
2t004:014	9	@	-	hänelle␣
2t004:014	15a	@	-	hänen␣
2t004:014	(13) 14	@	-	tekojensa␣
2t004:014	12	@	-	mukaan
2t004:014	15b	.	-	.␣
2t004:015	2t004:015	2t004:015	VERSE	2Tm␣4:15␣
2t004:015	4a	@	-	Kavahda␣
2t004:015	3	@	-	sinäkin␣
2t004:015	2	%clitic	kin	
2t004:015	1	@	-	häntä
2t004:015	4b	,	-	,␣
2t004:015	6	@	-	sillä␣
2t004:015	7	(@)	-	hän␣
2t004:015	7	(@)	-	on␣
2t004:015	5	@	-	kovin␣
2t004:015	7	@	-	vastustanut␣
2t004:015	9	@	-	meidän␣
2t004:015	10a (8)	@	-	sanojamme
2t004:015	10b	.	-	.␣
2t004:016	2t004:016	2t004:016	VERSE	2Tm␣4:16␣
2t004:016	(2) 3	@	-	Ensi␣
2t004:016	(2) 3	@	-	kertaa␣
2t004:016	5	@	-	puolustautuessani␣
2t004:016	4	%pers	?	
2t004:016	1	%case	LOC	
2t004:016	6	@	-	ei␣
2t004:016	6	@	-	kukaan␣
2t004:016	8a	@	-	tullut␣
2t004:016	8a	@	-	avukseni
2t004:016	7	%pers	?	
2t004:016	8b	,	-	,␣
2t004:016	9	@	-	vaan␣
2t004:016	10	@	-	kaikki␣
2t004:016	12a	@	-	jättivät␣
2t004:016	11	@	-	minut
2t004:016	12b	;	-	;␣
2t004:016	13	@	-	älköön␣
2t004:016	-	(@)	-	sitä␣
2t004:016	14	@	-	heille␣
2t004:016	15a	(@)	-	syyksi␣
2t004:016	15a	@	-	luettako
2t004:016	15b	.	-	.␣
2t004:017	2t004:017	2t004:017	VERSE	2Tm␣4:17␣
2t004:017	2	@	-	Mutta␣
2t004:017	(1) 3	@	-	Herra␣
2t004:017	5	@	-	auttoi␣
2t004:017	4	@	-	minua␣
2t004:017	6	@	-	ja␣
2t004:017	7	@	-	vahvisti␣
2t004:017	8a	@	-	minua
2t004:017	8b	,	-	,␣
2t004:017	9	@	-	että␣
2t004:017	(12) 13	(@)	-	sanan␣
2t004:017	(12) 13	@	-	julistaminen␣
2t004:017	11	@	-	minun␣
2t004:017	10	@	-	kauttani␣
2t004:017	14	(@)	-	tulisi␣
2t004:017	14	@	-	täydelleen␣
2t004:017	14	@	-	suoritetuksi
2t004:017	-	(,)	-	,␣
2t004:017	15	@	-	ja␣
2t004:017	17	@	-	kaikki␣
2t004:017	(18) 19a	@	-	pakanat␣
2t004:017	-	(@)	-	sen␣
2t004:017	16	@	-	kuulisivat
2t004:017	19b	;	-	;␣
2t004:017	20	@	-	ja␣
2t004:017	21	(@)	-	minä␣
2t004:017	21	@	-	pelastuin␣
2t004:017	24a	@	-	jalopeuran␣
2t004:017	23	@	-	kidasta
2t004:017	22	%case	LOC	
2t004:017	24b	.	-	.␣
2t004:018	2t004:018	2t004:018	VERSE	2Tm␣4:18␣
2t004:018	-	(@)	-	Ja␣
2t004:018	(3) 4	@	-	Herra␣
2t004:018	1	(@)	-	on␣
2t004:018	1	@	-	vapahtava␣
2t004:018	2	@	-	minut␣
2t004:018	6	@	-	kaikesta␣
2t004:018	7 8	@	-	ilkivallasta␣
2t004:018	5	%case	LOC	
2t004:018	9	@	-	ja␣
2t004:018	10	@	-	pelastava␣
2t004:018	-	(@)	-	minut␣
2t004:018	(15) 16a	@	-	taivaalliseen␣
2t004:018	(12) 13	@	-	valtakuntaansa
2t004:018	14	%pers	3	
2t004:018	11	%case	LOC	
2t004:018	16b	;	-	;␣
2t004:018	17	@	-	hänelle␣
2t004:018	(18) 19	@	-	kunnia␣
2t004:018	(21) 22	@	-	aina␣
2t004:018	20	%case	?	
2t004:018	-	(@)	-	ja␣
2t004:018	(23) 24a	@	-	iankaikkisesti
2t004:018	24b	!	-	!␣
2t004:018	25a	@	-	Amen
2t004:018	25b	.	-	.␣
2t004:019	2t004:019	2t004:019	VERSE	2Tm␣4:19␣
2t004:019	1	@	-	Tervehdys␣
2t004:019	2	@	-	Priskalle␣
2t004:019	3	@	-	ja␣
2t004:019	4	@	-	Akylaalle␣
2t004:019	5	@	-	ja␣
2t004:019	7	@	-	Onesiforuksen␣
2t004:019	(6) 8a	@	-	huonekunnalle
2t004:019	8b	.	-	.␣
2t004:020	2t004:020	2t004:020	VERSE	2Tm␣4:20␣
2t004:020	1	@	-	Erastus␣
2t004:020	2	@	-	jäi␣
2t004:020	4a	@	-	Korinttoon
2t004:020	3	%case	LOC	
2t004:020	4b	,	-	,␣
2t004:020	6	@	-	mutta␣
2t004:020	5	@	-	Trofimuksen␣
2t004:020	7	(@)	-	minä␣
2t004:020	7	@	-	jätin␣
2t004:020	9	@	-	Miletoon␣
2t004:020	8	%case	LOC	
2t004:020	10a	@	-	sairastamaan
2t004:020	10b	.	-	.␣
2t004:021	2t004:021	2t004:021	VERSE	2Tm␣4:21␣
2t004:021	1	@	-	Koeta␣
2t004:021	1	@	-	päästä␣
2t004:021	4a	@	-	tulemaan␣
2t004:021	2	@	-	ennen␣
2t004:021	3	@	-	talvea
2t004:021	4b	.	-	.␣
2t004:021	5	@	-	Tervehdyksen␣
2t004:021	5	@	-	lähettävät␣
2t004:021	6	@	-	sinulle␣
2t004:021	7	@	-	Eubulus␣
2t004:021	8	@	-	ja␣
2t004:021	9	@	-	Pudes␣
2t004:021	10	@	-	ja␣
2t004:021	11	@	-	Linus␣
2t004:021	12	@	-	ja␣
2t004:021	13	@	-	Klaudia␣
2t004:021	14	@	-	ja␣
2t004:021	17a	@	-	kaikki␣
2t004:021	(15) 16	@	-	veljet
2t004:021	17b	.	-	.␣
2t004:022	2t004:022	2t004:022	VERSE	2Tm␣4:22␣
2t004:022	(1) 2	@	-	Herra␣
2t004:022	-	(@)	-	olkoon␣
2t004:022	6a	@	-	sinun␣
2t004:022	(4) 5	@	-	henkesi␣
2t004:022	3	@	-	kanssa
2t004:022	-	(.)	-	.␣
2t004:022	(7) 8	@	-	Armo␣
2t004:022	-	(@)	-	olkoon␣
2t004:022	10a	@	-	teidän␣
2t004:022	9	@	-	kanssanne
2t004:022	10b	.	-	.␣
