1c001:001	1c001:001	1c001:001	VERSE	1Kr␣1:1␣
1c009:027	2	(@)	-	minä␣
1c009:027	2	@	-	kuritan␣
1c009:027	(4) 5	@	-	ruumistani␣
1c009:027	3	%pers	?	
1c009:027	6	@	-	ja␣
1c009:027	7a	@	-	masennan␣
1c009:027	-	(@)	-	sitä
1c009:027	7b	,	-	,␣
1c009:027	8 9	@	-	etten␣
1c009:027	14a	(@)	-	minä
1c009:027	-	(,)	-	,␣
1c009:027	11	(@)	-	joka␣
1c009:027	10	@	-	muille␣
1c009:027	11	@	-	saarnaan
1c009:027	-	(,)	-	,␣
1c009:027	12	@	-	itse␣
1c009:027	14a	(@)	-	ehkä␣
1c009:027	14a	@	-	joutuisi␣
1c009:027	13	@	-	hyljättäväksi
1c009:027	14b	.	-	.␣
1c010:001	1c010:001	1c010:001	VERSE	1Kr␣10:1␣
1c010:001	3	@	-	Sillä␣
1c010:001	2	(@)	-	minä␣
1c010:001	1	@	-	en␣
1c010:001	2	@	-	tahdo
1c010:001	-	(,)	-	,␣
1c010:001	6a	@	-	veljet
1c010:001	-	(,)	-	,␣
1c010:001	5a	(@)	-	pitää␣
1c010:001	4	@	-	teitä␣
1c010:001	5a	@	-	tietämättöminä␣
1c010:001	-	(@)	-	siitä
1c010:001	6b	,	-	,␣
1c010:001	7	@	-	että␣
1c010:001	(8) 9	@	-	isämme␣
1c010:001	10	%pers	?	
1c010:001	15	@	-	olivat␣
1c010:001	11	@	-	kaikki␣
1c010:001	(13) 14	@	-	pilven␣
1c010:001	12	@	-	alla␣
1c010:001	16	@	-	ja␣
1c010:001	21	@	-	kulkivat␣
1c010:001	17	@	-	kaikki␣
1c010:001	(19) 20	@	-	meren␣
1c010:001	18	@	-	läpi␣
1c010:002	1c010:002	1c010:002	VERSE	1Kr␣10:2␣
1c010:002	1	@	-	ja␣
1c010:002	6	(@)	-	saivat␣
1c010:002	2	@	-	kaikki␣
1c010:002	6	@	-	kasteen␣
1c010:002	(4) 5	@	-	Moosekseen␣
1c010:002	3	%case	LOC	
1c010:002	(8) 9	@	-	pilvessä␣
1c010:002	7	%case	LOC	
1c010:002	10	@	-	ja␣
1c010:002	(12) 13	@	-	meressä␣
1c010:002	11	%case	LOC	
1c010:003	1c010:003	1c010:003	VERSE	1Kr␣10:3␣
1c010:003	1	@	-	ja␣
1c010:003	7	@	-	söivät␣
1c010:003	2	@	-	kaikki␣
1c010:003	4	@	-	samaa␣
1c010:003	5	@	-	hengellistä␣
1c010:003	(3) 6	@	-	ruokaa␣
1c010:004	1c010:004	1c010:004	VERSE	1Kr␣10:4␣
1c010:004	1	@	-	ja␣
1c010:004	6	@	-	joivat␣
1c010:004	2	@	-	kaikki␣
1c010:004	4	@	-	samaa␣
1c010:004	5	@	-	hengellistä␣
1c010:004	(3) 7a	@	-	juomaa
1c010:004	7b	.	-	.␣
1c010:004	9	@	-	Sillä␣
1c010:004	8	(@)	-	he␣
1c010:004	8	@	-	joivat␣
1c010:004	11	@	-	hengellisestä␣
1c010:004	13a	@	-	kalliosta
1c010:004	10	%case	LOC	
1c010:004	-	(,)	-	,␣
1c010:004	12	(@)	-	joka␣
1c010:004	-	(@)	-	heitä␣
1c010:004	12	@	-	seurasi
1c010:004	13b	;	-	;␣
1c010:004	16	@	-	ja␣
1c010:004	14	@	-	se␣
1c010:004	15	@	-	kallio␣
1c010:004	17	@	-	oli␣
1c010:004	(18) 19a	@	-	Kristus
1c010:004	19b	.	-	.␣
1c010:005	1c010:005	1c010:005	VERSE	1Kr␣10:5␣
1c010:005	1	@	-	Mutta␣
1c010:005	(4) 5	@	-	useimpiin␣
1c010:005	3	%case	LOC	
1c010:005	6	@	-	heistä␣
1c010:005	(8) 9a	@	-	Jumala␣
1c010:005	2	@	-	ei␣
1c010:005	7	@	-	mielistynyt
1c010:005	9b	,	-	,␣
1c010:005	11	@	-	koskapa␣
1c010:005	10	(@)	-	he␣
1c010:005	10	@	-	hukkuivat␣
1c010:005	(13) 14a	@	-	erämaassa
1c010:005	12	%case	LOC	
1c010:005	14b	.	-	.␣
1c010:006	1c010:006	1c010:006	VERSE	1Kr␣10:6␣
1c010:006	1	@	-	Tämä␣
1c010:006	(2)	-	UNTRANSLATED	
1c010:006	5a	@	-	tapahtui␣
1c010:006	-	(@)	-	varoittavaksi␣
1c010:006	3	@	-	esimerkiksi␣
1c010:006	4	@	-	meille
1c010:006	5b	,	-	,␣
1c010:006	-	(@)	-	että␣
1c010:006	10	@	-	me␣
1c010:006	8	@	-	emme␣
1c010:006	12a	@	-	pahaa␣
1c010:006	11 (7)	@	-	himoitsisi
1c010:006	6 9	%case	?	
1c010:006	12b	,	-	,␣
1c010:006	13	@	-	niinkuin␣
1c010:006	15	@	-	he␣
1c010:006	16a	@	-	himoitsivat
1c010:006	16b	.	-	.␣
1c010:007	1c010:007	1c010:007	VERSE	1Kr␣10:7␣
1c010:007	1	@	-	Älkää␣
1c010:007	1	@	-	myöskään␣
1c010:007	3	@	-	ruvetko␣
1c010:007	2	@	-	epäjumalanpalvelijoiksi␣
1c010:007	4	@	-	kuten␣
1c010:007	5	@	-	muutamat␣
1c010:007	6a	@	-	heistä
1c010:007	6b	,	-	,␣
1c010:007	7	@	-	niinkuin␣
1c010:007	8a	@	-	kirjoitettu␣
1c010:007	8a	(@)	-	on
1c010:007	8b	:	-	:␣
1c010:007	8b	@	-	"
1c010:007	(10) 11	@	-	Kansa␣
1c010:007	9	@	-	istui␣
1c010:007	12	@	-	syömään␣
1c010:007	13	@	-	ja␣
1c010:007	14	@	-	juomaan
1c010:007	-	(,)	-	,␣
1c010:007	15	@	-	ja␣
1c010:007	16	(@)	-	he␣
1c010:007	16	@	-	nousivat␣
1c010:007	17a	@	-	iloa␣
1c010:007	17a	@	-	pitämään
1c010:007	17b	@	-	"
1c010:007	17b	.	-	.␣
1c010:008	1c010:008	1c010:008	VERSE	1Kr␣10:8␣
1c010:008	1	@	-	Älkäämmekä␣
1c010:008	2a	@	-	harjoittako␣
1c010:008	2a	@	-	haureutta
1c010:008	2b	,	-	,␣
1c010:008	3	@	-	niinkuin␣
1c010:008	4	@	-	muutamat␣
1c010:008	5	@	-	heistä␣
1c010:008	6	@	-	haureutta␣
1c010:008	6	@	-	harjoittivat
1c010:008	-	(,)	-	,␣
1c010:008	7	@	-	ja␣
1c010:008	8	(@)	-	heitä␣
1c010:008	8	@	-	kaatui␣
1c010:008	9	@	-	yhtenä␣
1c010:008	10	@	-	päivänä␣
1c010:008	11	@	-	kaksikymmentä␣
1c010:008	12	@	-	kolme␣
1c010:008	13a	@	-	tuhatta
1c010:008	13b	.	-	.␣
1c010:009	1c010:009	1c010:009	VERSE	1Kr␣10:9␣
1c010:009	1	@	-	Älkäämme␣
1c010:009	1	@	-	myöskään␣
1c010:009	2	@	-	kiusatko␣
1c010:009	14 (3)	@	-	Herraa
1c010:009	-	(,)	-	,␣
1c010:009	5	@	-	niinkuin␣
1c010:009	6	@	-	muutamat␣
1c010:009	7	@	-	heistä␣
1c010:009	8	@	-	kiusasivat␣
1c010:009	9	@	-	ja␣
1c010:009	13a	@	-	saivat␣
1c010:009	(11) 12	@	-	käärmeiltä␣
1c010:009	10	%case	LOC	
1c010:009	13a	@	-	surmansa
1c010:009	-	(.)	-	.␣
1c010:010	1c010:010	1c010:010	VERSE	1Kr␣10:10␣
1c010:010	1	@	-	Älkääkä␣
1c010:010	2a	@	-	napisko
1c010:010	2b	,	-	,␣
1c010:010	3	@	-	niinkuin␣
1c010:010	4	@	-	muutamat␣
1c010:010	5	@	-	heistä␣
1c010:010	6	@	-	napisivat␣
1c010:010	7	@	-	ja␣
1c010:010	8	@	-	saivat␣
1c010:010	8	@	-	surmansa␣
1c010:010	(10) 11a	@	-	tuhoojalta
1c010:010	9	%case	LOC	
1c010:010	11b	.	-	.␣
1c010:011	1c010:011	1c010:011	VERSE	1Kr␣10:11␣
1c010:011	1	@	-	Tämä
1c010:011	(2)	-	UNTRANSLATED	
1c010:011	-	(,)	-	,␣
1c010:011	-	(@)	-	mikä␣
1c010:011	4	@	-	tapahtui␣
1c010:011	5a	@	-	heille
1c010:011	-	(,)	-	,␣
1c010:011	-	(@)	-	on␣
1c010:011	3	@	-	esikuvallista␣
1c010:011	7	@	-	ja␣
1c010:011	6	(@)	-	on␣
1c010:011	6	@	-	kirjoitettu␣
1c010:011	9	@	-	varoitukseksi␣
1c010:011	8	%case	TRA	
1c010:011	10a	@	-	meille
1c010:011	10b	,	-	,␣
1c010:011	12	@	-	joille␣
1c010:011	11	%case	LOC	
1c010:011	(15) 16	@	-	maailmanaikojen␣
1c010:011	(13) 14	@	-	loppukausi␣
1c010:011	17a	(@)	-	on␣
1c010:011	17a	@	-	tullut
1c010:011	17b	.	-	.␣
1c010:012	1c010:012	1c010:012	VERSE	1Kr␣10:12␣
1c010:012	1	@	-	Sentähden
1c010:012	-	(,)	-	,␣
1c010:012	2	@	-	joka␣
1c010:012	3	@	-	luulee␣
1c010:012	4	@	-	seisovansa
1c010:012	-	(,)	-	,␣
1c010:012	5	@	-	katsokoon
1c010:012	-	(,)	-	,␣
1c010:012	6	@	-	ettei␣
1c010:012	7a	@	-	lankea
1c010:012	7b	.	-	.␣
1c010:013	1c010:013	1c010:013	VERSE	1Kr␣10:13␣
1c010:013	2	@	-	Teitä␣
1c010:013	3	@	-	ei␣
1c010:013	4	(@)	-	ole␣
1c010:013	4	@	-	kohdannut␣
1c010:013	5 6	@	-	muu␣
1c010:013	5 6	@	-	kuin␣
1c010:013	7a	@	-	inhimillinen␣
1c010:013	1	@	-	kiusaus
1c010:013	7b	;	-	;␣
1c010:013	9	@	-	ja␣
1c010:013	(10) 11a	@	-	Jumala␣
1c010:013	8	(@)	-	on␣
1c010:013	8	@	-	uskollinen
1c010:013	11b	,	-	,␣
1c010:013	12	@	-	hän␣
1c010:013	13	@	-	ei␣
1c010:013	14	@	-	salli␣
1c010:013	15	@	-	teitä␣
1c010:013	16	@	-	kiusattavan␣
1c010:013	17	@	-	yli␣
1c010:013	(18) 19	@	-	voimienne
1c010:013	-	(,)	-	,␣
1c010:013	20	@	-	vaan␣
1c010:013	pro%22	@	-	salliessaan␣
1c010:013	(23) 24	@	-	kiusauksen␣
1c010:013	21	(@)	-	hän␣
1c010:013	21	@	-	valmistaa␣
1c010:013	25	@	-	myös␣
1c010:013	(26) 27	@	-	pääsyn␣
1c010:013	-	(@)	-	siitä
1c010:013	-	(,)	-	,␣
1c010:013	28	@	-	niin␣
1c010:013	28	@	-	että␣
1c010:013	29	@	-	voitte␣
1c010:013	30a	(@)	-	sen␣
1c010:013	30a	@	-	kestää
1c010:013	30b	.	-	.␣
1c010:014	1c010:014	1c010:014	VERSE	1Kr␣10:14␣
1c010:014	1a	@	-	Sentähden
1c010:014	1b	,	-	,␣
1c010:014	2	@	-	rakkaani
1c010:014	3a	%pers	?	
1c010:014	3b	,	-	,␣
1c010:014	4	@	-	paetkaa␣
1c010:014	(6) 7a	@	-	epäjumalanpalvelusta
1c010:014	5	%case	PTV	
1c010:014	7b	.	-	.␣
1c010:015	1c010:015	1c010:015	VERSE	1Kr␣10:15␣
1c010:015	3a	(@)	-	Minä␣
1c010:015	3a	@	-	puhun␣
1c010:015	1	@	-	niinkuin␣
1c010:015	2	@	-	ymmärtäväisille
1c010:015	3b	;	-	;␣
1c010:015	4	@	-	arvostelkaa␣
1c010:015	5	@	-	itse
1c010:015	-	(,)	-	,␣
1c010:015	6	@	-	mitä␣
1c010:015	7a	(@)	-	minä␣
1c010:015	7a	@	-	sanon
1c010:015	7b	.	-	.␣
1c010:016	1c010:016	1c010:016	VERSE	1Kr␣10:16␣
1c010:016	(3) 4	@	-	Siunauksen␣
1c010:016	(1) 2	@	-	malja
1c010:016	-	(,)	-	,␣
1c010:016	5	@	-	jonka␣
1c010:016	6a	(@)	-	me␣
1c010:016	6a	@	-	siunaamme
1c010:016	6b	,	-	,␣
1c010:016	7	@	-	eikö␣
1c010:016	9	(@)	-	se␣
1c010:016	9	@	-	ole␣
1c010:016	8	@	-	osallisuus␣
1c010:016	(12) 13a	@	-	Kristuksen␣
1c010:016	(10) 11	@	-	vereen
1c010:016	-	(?)	-	?␣
1c010:016	14	@	-	Se␣
1c010:016	15	@	-	leipä
1c010:016	-	(,)	-	,␣
1c010:016	16	@	-	jonka␣
1c010:016	17a	@	-	murramme
1c010:016	17b	,	-	,␣
1c010:016	18	@	-	eikö␣
1c010:016	24a	(@)	-	se␣
1c010:016	24a	@	-	ole␣
1c010:016	19	@	-	osallisuus␣
1c010:016	(22) 23	@	-	Kristuksen␣
1c010:016	(20) 21	@	-	ruumiiseen
1c010:016	-	(?)	-	?␣
1c010:017	1c010:017	1c010:017	VERSE	1Kr␣10:17␣
1c010:017	1	@	-	Koska␣
1c010:017	3a	@	-	leipä␣
1c010:017	-	(@)	-	on␣
1c010:017	2	@	-	yksi
1c010:017	-	(,)	-	,␣
1c010:017	-	(@)	-	niin␣
1c010:017	8a	(@)	-	me␣
1c010:017	(6) 7	@	-	monet␣
1c010:017	8a	@	-	olemme␣
1c010:017	4	@	-	yksi␣
1c010:017	5	@	-	ruumis
1c010:017	8b	;	-	;␣
1c010:017	10	@	-	sillä␣
1c010:017	16a	(@)	-	me␣
1c010:017	16a	@	-	olemme␣
1c010:017	11 (9)	@	-	kaikki␣
1c010:017	13	@	-	tuosta␣
1c010:017	14	@	-	yhdestä␣
1c010:017	15	@	-	leivästä␣
1c010:017	12	%case	LOC	
1c010:017	16a	@	-	osalliset
1c010:017	16b	.	-	.␣
1c010:018	1c010:018	1c010:018	VERSE	1Kr␣10:18␣
1c010:018	1	@	-	Katsokaa␣
1c010:018	5a	@	-	luonnollista␣
1c010:018	4	%case	PTV	
1c010:018	(2) 3	@	-	Israelia
1c010:018	5b	;	-	;␣
1c010:018	6	@	-	eivätkö␣
1c010:018	7	@	-	ne
1c010:018	-	(,)	-	,␣
1c010:018	7	@	-	jotka␣
1c010:018	8	@	-	syövät␣
1c010:018	10 (9)	@	-	uhreja
1c010:018	-	(,)	-	,␣
1c010:018	14a	@	-	ole␣
1c010:018	(12) 13	@	-	alttarista␣
1c010:018	11	@	-	osalliset
1c010:018	-	(?)	-	?␣
1c010:019	1c010:019	1c010:019	VERSE	1Kr␣10:19␣
1c010:019	1	@	-	Mitä␣
1c010:019	2	@	-	siis␣
1c010:019	3a	@	-	sanon
1c010:019	-	(?)	-	?␣
1c010:019	4	@	-	Ettäkö␣
1c010:019	5	@	-	epäjumalanuhri␣
1c010:019	7	@	-	on␣
1c010:019	6	@	-	jotakin
1c010:019	-	(,)	-	,␣
1c010:019	8	@	-	tai␣
1c010:019	9	@	-	että␣
1c010:019	10	@	-	epäjumala␣
1c010:019	12a	@	-	on␣
1c010:019	11	@	-	jotakin
1c010:019	-	(?)	-	?␣
1c010:020	1c010:020	1c010:020	VERSE	1Kr␣10:20␣
1c010:020	1	@	-	Ei
1c010:020	-	(,)	-	,␣
1c010:020	1	@	-	vaan␣
1c010:020	2	@	-	että
1c010:020	-	(,)	-	,␣
1c010:020	3	@	-	mitä␣
1c010:020	(18) 19	@	-	pakanat␣
1c010:020	4a	@	-	uhraavat
1c010:020	-	(,)	-	,␣
1c010:020	3	@	-	sen␣
1c010:020	9a	(@)	-	he␣
1c010:020	9a	@	-	uhraavat␣
1c010:020	5	@	-	riivaajille␣
1c010:020	7	@	-	eivätkä␣
1c010:020	6	%clitic	kA	
1c010:020	8a	@	-	Jumalalle
1c010:020	-	(;)	-	;␣
1c010:020	12	@	-	mutta␣
1c010:020	11	(@)	-	minä␣
1c010:020	10	@	-	en␣
1c010:020	11	@	-	tahdo
1c010:020	-	(,)	-	,␣
1c010:020	-	(@)	-	että␣
1c010:020	13	@	-	te␣
1c010:020	17a	@	-	tulette␣
1c010:020	14	@	-	osallisiksi␣
1c010:020	(15) 16	@	-	riivaajista
1c010:020	-	(.)	-	.␣
1c010:021	1c010:021	1c010:021	VERSE	1Kr␣10:21␣
1c010:021	1	@	-	Ette␣
1c010:021	2	@	-	voi␣
1c010:021	5	@	-	juoda␣
1c010:021	4	@	-	Herran␣
1c010:021	3	@	-	maljasta␣
1c010:021	6	@	-	ja␣
1c010:021	8a	@	-	riivaajien␣
1c010:021	7	@	-	maljasta
1c010:021	8b	,	-	,␣
1c010:021	9	@	-	ette␣
1c010:021	10	@	-	voi␣
1c010:021	13	@	-	olla␣
1c010:021	13	@	-	osalliset␣
1c010:021	12	@	-	Herran␣
1c010:021	11	@	-	pöydästä␣
1c010:021	14	@	-	ja␣
1c010:021	16a	@	-	riivaajien␣
1c010:021	15	@	-	pöydästä
1c010:021	16b	.	-	.␣
1c010:022	1c010:022	1c010:022	VERSE	1Kr␣10:22␣
1c010:022	1	@	-	Vai␣
1c010:022	tasp%2	@	-	tahdommeko␣
1c010:022	2	@	-	herättää␣
1c010:022	(3) 4a	@	-	Herran␣
1c010:022	2	@	-	kiivauden
1c010:022	-	(?)	-	?␣
1c010:022	5	@	-	Emme␣
1c010:022	-	(@)	-	kaiketi␣
1c010:022	8a	(@)	-	me␣
1c010:022	8a	@	-	ole␣
1c010:022	7	@	-	häntä␣
1c010:022	6	@	-	väkevämmät
1c010:022	-	(?)	-	?␣
1c010:023	1c010:023	1c010:023	VERSE	1Kr␣10:23␣
1c010:023	-	(@)	-	"
1c010:023	1	@	-	Kaikki␣
1c010:023	2	@	-	on␣
1c010:023	2	@	-	luvallista
1c010:023	-	(@)	-	"
1c010:023	-	(,)	-	,␣
1c010:023	3	@	-	mutta␣
1c010:023	4	@	-	ei␣
1c010:023	5	@	-	kaikki␣
1c010:023	6a	@	-	ole␣
1c010:023	6a	@	-	hyödyksi
1c010:023	6b	;	-	;␣
1c010:023	6b	@	-	"
1c010:023	7	@	-	kaikki␣
1c010:023	8	@	-	on␣
1c010:023	8	@	-	luvallista
1c010:023	-	(@)	-	"
1c010:023	-	(,)	-	,␣
1c010:023	9	@	-	mutta␣
1c010:023	10	@	-	ei␣
1c010:023	11	@	-	kaikki␣
1c010:023	12a	@	-	rakenna
1c010:023	12b	.	-	.␣
1c010:024	1c010:024	1c010:024	VERSE	1Kr␣10:24␣
1c010:024	1	@	-	Älköön␣
1c010:024	1	@	-	kukaan␣
1c010:024	4	@	-	katsoko␣
1c010:024	(2) 3	@	-	omaa␣
1c010:024	(2) 3	@	-	parastaan
1c010:024	-	(,)	-	,␣
1c010:024	5	@	-	vaan␣
1c010:024	(7) 8a	@	-	toisen␣
1c010:024	pro%6	@	-	parasta
1c010:024	8b	.	-	.␣
1c010:025	1c010:025	1c010:025	VERSE	1Kr␣10:25␣
1c010:025	6	@	-	Syökää␣
1c010:025	1	@	-	kaikkea
1c010:025	-	(,)	-	,␣
1c010:025	2	@	-	mitä␣
1c010:025	4	@	-	lihakaupassa␣
1c010:025	3	%case	LOC	
1c010:025	5	@	-	myydään
1c010:025	-	(,)	-	,␣
1c010:025	8	@	-	kyselemättä␣
1c010:025	7	@	-	mitään␣
1c010:025	(10) 11a	@	-	omantunnon␣
1c010:025	9	@	-	tähden
1c010:025	11b	,	-	,␣
1c010:026	1c010:026	1c010:026	VERSE	1Kr␣10:26␣
1c010:026	3	@	-	sillä
1c010:026	-	(:)	-	:␣
1c010:026	-	(@)	-	"
1c010:026	(1) 2	@	-	Herran␣
1c010:026	-	(@)	-	on␣
1c010:026	(4) 5	@	-	maa␣
1c010:026	6	@	-	ja␣
1c010:026	(7) 8	@	-	kaikki
1c010:026	-	(,)	-	,␣
1c010:026	(7) 8	@	-	mitä␣
1c010:026	9a	@	-	siinä␣
1c010:026	(7) 8	@	-	on
1c010:026	9b	@	-	"
1c010:026	9b	.	-	.␣
1c010:027	1c010:027	1c010:027	VERSE	1Kr␣10:27␣
1c010:027	1	@	-	Jos␣
1c010:027	2	@	-	joku
1c010:027	-	(,)	-	,␣
1c010:027	(5) 6	(@)	-	joka␣
1c010:027	(5) 6	@	-	ei␣
1c010:027	(5) 6	@	-	usko
1c010:027	-	(,)	-	,␣
1c010:027	3	@	-	kutsuu␣
1c010:027	4	@	-	teitä␣
1c010:027	7	@	-	ja␣
1c010:027	8	(@)	-	te␣
1c010:027	8	@	-	tahdotte␣
1c010:027	9a	@	-	mennä␣
1c010:027	-	(@)	-	hänen␣
1c010:027	-	(@)	-	luokseen
1c010:027	-	(,)	-	,␣
1c010:027	-	(@)	-	niin␣
1c010:027	14	@	-	syökää␣
1c010:027	10	@	-	kaikkea
1c010:027	-	(,)	-	,␣
1c010:027	11	@	-	mitä␣
1c010:027	12	(@)	-	eteenne␣
1c010:027	13	%pers	?	
1c010:027	12	@	-	pannaan
1c010:027	-	(,)	-	,␣
1c010:027	16	@	-	kyselemättä␣
1c010:027	15	@	-	mitään␣
1c010:027	(18) 19a	@	-	omantunnon␣
1c010:027	17	@	-	tähden
1c010:027	19b	.	-	.␣
1c010:028	1c010:028	1c010:028	VERSE	1Kr␣10:28␣
1c010:028	2	@	-	Mutta␣
1c010:028	1	@	-	jos␣
1c010:028	3	@	-	joku␣
1c010:028	5a	@	-	sanoo␣
1c010:028	4	@	-	teille
1c010:028	5b	:	-	:␣
1c010:028	5b	@	-	"
1c010:028	6	@	-	Tämä␣
1c010:028	8a	@	-	on␣
1c010:028	7	@	-	epäjumalille␣
1c010:028	7	@	-	uhrattua
1c010:028	-	(@)	-	"
1c010:028	-	(,)	-	,␣
1c010:028	-	(@)	-	niin␣
1c010:028	pro%9	@	-	jättäkää␣
1c010:028	-	(@)	-	se␣
1c010:028	10	@	-	syömättä␣
1c010:028	12	@	-	hänen␣
1c010:028	11	@	-	tähtensä
1c010:028	-	(,)	-	,␣
1c010:028	13	@	-	joka␣
1c010:028	-	(@)	-	sen␣
1c010:028	14	@	-	ilmaisi
1c010:028	-	(,)	-	,␣
1c010:028	15	@	-	ja␣
1c010:028	(16) 17a	@	-	omantunnon␣
1c010:028	-	(@)	-	tähden
1c010:028	17b	;	-	;␣
1c010:029	1c010:029	1c010:029	VERSE	1Kr␣10:29␣
1c010:029	4	@	-	en␣
1c010:029	(2)	-	UNTRANSLATED	
1c010:029	3	@	-	tarkoita␣
1c010:029	(5) 6	@	-	sinun␣
1c010:029	1	@	-	omaatuntoasi
1c010:029	-	(,)	-	,␣
1c010:029	7	@	-	vaan␣
1c010:029	8	@	-	tuon␣
1c010:029	10a (9)	@	-	toisen
1c010:029	10b	;	-	;␣
1c010:029	12	@	-	sillä␣
1c010:029	11	@	-	miksi␣
1c010:029	15	@	-	minun␣
1c010:029	(13) 14	@	-	vapauteni␣
1c010:029	16	@	-	joutuisi␣
1c010:029	18	@	-	toisen␣
1c010:029	19a	@	-	omantunnon␣
1c010:029	17	%case	GEN	
1c010:029	16	@	-	tuomittavaksi
1c010:029	-	(?)	-	?␣
1c010:030	1c010:030	1c010:030	VERSE	1Kr␣10:30␣
1c010:030	1	@	-	Jos␣
1c010:030	2	@	-	minä␣
1c010:030	-	(@)	-	sen␣
1c010:030	3	@	-	kiittäen␣
1c010:030	4a	@	-	nautin
1c010:030	4b	,	-	,␣
1c010:030	5	@	-	miksi␣
1c010:030	6	(@)	-	minua␣
1c010:030	6	@	-	herjataan␣
1c010:030	-	(@)	-	siitä
1c010:030	-	(,)	-	,␣
1c010:030	8	@	-	mistä␣
1c010:030	7	%case	LOC	
1c010:030	10a	@	-	kiitän
1c010:030	(9)	-	UNTRANSLATED	
1c010:030	-	(?)	-	?␣
1c010:031	1c010:031	1c010:031	VERSE	1Kr␣10:31␣
1c010:031	3	@	-	Söittepä␣
1c010:031	1	%clitic	pA	
1c010:031	2	@	-	siis␣
1c010:031	4	@	-	tai␣
1c010:031	5	@	-	joitte␣
1c010:031	6	@	-	tai␣
1c010:031	8a	@	-	teittepä␣
1c010:031	7	@	-	mitä␣
1c010:031	7	(@)	-	hyvänsä
1c010:031	8b	,	-	,␣
1c010:031	13a	@	-	tehkää␣
1c010:031	9	@	-	kaikki␣
1c010:031	12	@	-	Jumalan␣
1c010:031	11	@	-	kunniaksi
1c010:031	10	%case	TRA	
1c010:031	13b	.	-	.␣
1c010:032	1c010:032	1c010:032	VERSE	1Kr␣10:32␣
1c010:032	pro%2	@	-	Älkää␣
1c010:032	4	@	-	olko␣
1c010:032	1	@	-	pahennukseksi␣
1c010:032	3	@	-	juutalaisille
1c010:032	-	(,)	-	,␣
1c010:032	pro%5	@	-	älkää␣
1c010:032	6	@	-	kreikkalaisille␣
1c010:032	pro%7	@	-	älkääkä␣
1c010:032	(10) 11a	@	-	Jumalan␣
1c010:032	(8) 9	@	-	seurakunnalle
1c010:032	11b	,	-	,␣
1c010:033	1c010:033	1c010:033	VERSE	1Kr␣10:33␣
1c010:033	1	@	-	niinkuin␣
1c010:033	3	@	-	minäkin␣
1c010:033	tasp%6	@	-	koetan␣
1c010:033	6	@	-	kelvata␣
1c010:033	5	@	-	kaikille␣
1c010:033	4	@	-	kaikessa␣
1c010:033	7	@	-	enkä␣
1c010:033	8	@	-	katso␣
1c010:033	10	@	-	omaa␣
1c010:033	11 (9)	@	-	hyötyäni
1c010:033	-	(,)	-	,␣
1c010:033	12	@	-	vaan␣
1c010:033	(14) 15a	@	-	monien␣
1c010:033	pro%13	@	-	hyötyä
1c010:033	15b	,	-	,␣
1c010:033	16	@	-	että␣
1c010:033	17a	(@)	-	he␣
1c010:033	17a	@	-	pelastuisivat
1c010:033	17b	.	-	.␣
1c011:001	1c011:001	1c011:001	VERSE	1Kr␣11:1␣
1c011:001	3	@	-	Olkaa␣
1c011:001	2	@	-	minun␣
1c011:001	1	@	-	seuraajiani
1c011:001	-	(,)	-	,␣
1c011:001	4	@	-	niinkuin␣
1c011:001	5	@	-	minä␣
1c011:001	-	(@)	-	olen␣
1c011:001	6a	@	-	Kristuksen␣
1c011:001	-	(@)	-	seuraaja
1c011:001	6b	.	-	.␣
1c011:002	1c011:002	1c011:002	VERSE	1Kr␣11:2␣
1c011:002	1	(@)	-	Minä␣
1c011:002	1	@	-	kiitän␣
1c011:002	(2)	-	UNTRANSLATED	
1c011:002	3	@	-	teitä
1c011:002	-	(,)	-	,␣
1c011:002	4	@	-	että␣
1c011:002	6	@	-	minua␣
1c011:002	5	@	-	kaikessa␣
1c011:002	7	@	-	muistatte␣
1c011:002	8a	@	-	ja␣
1c011:002	14a	@	-	noudatatte␣
1c011:002	-	(@)	-	minun␣
1c011:002	(12) 13	@	-	opetuksiani
1c011:002	-	(,)	-	,␣
1c011:002	9	@	-	niinkuin␣
1c011:002	10	(@)	-	minä␣
1c011:002	-	(@)	-	ne␣
1c011:002	11a	@	-	teille␣
1c011:002	10	(@)	-	olen␣
1c011:002	10	@	-	antanut
1c011:002	14b	.	-	.␣
1c011:003	1c011:003	1c011:003	VERSE	1Kr␣11:3␣
1c011:003	2	@	-	Mutta␣
1c011:003	1	(@)	-	minä␣
1c011:003	1	@	-	tahdon
1c011:003	-	(,)	-	,␣
1c011:003	-	(@)	-	että␣
1c011:003	3	@	-	te␣
1c011:003	4	@	-	tiedätte␣
1c011:003	-	(@)	-	sen
1c011:003	-	(,)	-	,␣
1c011:003	5	@	-	että␣
1c011:003	10 (11)	@	-	Kristus␣
1c011:003	12a	@	-	on␣
1c011:003	6	@	-	jokaisen␣
1c011:003	7	@	-	miehen␣
1c011:003	(8) 9	@	-	pää␣
1c011:003	14	@	-	ja␣
1c011:003	-	(@)	-	että␣
1c011:003	(16) 17a	@	-	mies␣
1c011:003	-	(@)	-	on␣
1c011:003	15	@	-	vaimon␣
1c011:003	13	@	-	pää␣
1c011:003	19	@	-	ja␣
1c011:003	-	(@)	-	että␣
1c011:003	(22) 23a	@	-	Jumala␣
1c011:003	-	(@)	-	on␣
