1x001:001	1x001:001	1x001:001	VERSE	1Ak␣1:1␣
1x011:019	21a	@	-	ne␣
1x011:019	20	@	-	kolme␣
1x011:019	21b	@	-	urhoa
1x011:019	-	(.)	-	.␣
1x011:020	1x011:020	1x011:020	VERSE	1Ak␣11:20␣
1x011:020	(1a)	-	UNTRANSLATED	
1x011:020	1b	@	-	Absai
1x011:020	-	(,)	-	,␣
1x011:020	3	@	-	Jooabin␣
1x011:020	2	@	-	veli
1x011:020	-	(,)	-	,␣
1x011:020	5	@	-	oli␣
1x011:020	4	%inflection	COP.ACT.PAST.3S	
1x011:020	7a	@	-	niiden␣
1x011:020	7b	@	-	kolmen␣
1x011:020	6	@	-	päällikkö
1x011:020	(8a)	-	UNTRANSLATED	
1x011:020	-	(;)	-	;␣
1x011:020	8b	@	-	hän␣
1x011:020	9	@	-	heilutti␣
1x011:020	11	@	-	keihästään␣
1x011:020	10	%case	PTV	
1x011:020	13 14	@	-	kolmensadan␣
1x011:020	15	@	-	kaatuneen␣
1x011:020	12	@	-	yli
1x011:020	-	(.)	-	.␣
1x011:020	17a	@	-	Ja␣
1x011:020	17b	@	-	hän␣
1x011:020	-	(@)	-	oli␣
1x011:020	18	@	-	kuulu␣
1x011:020	-	(@)	-	niiden␣
1x011:020	19b	@	-	kolmen␣
1x011:020	19a	@	-	joukossa
1x011:020	-	(.)	-	.␣
1x011:021	1x011:021	1x011:021	VERSE	1Ak␣11:21␣
1x011:021	pro%4	@	-	Hän␣
1x011:021	4	(@)	-	oli␣
1x011:021	3b	@	-	kahdenkertaisessa␣
1x011:021	3a	%case	LOC	
1x011:021	4	@	-	arvossa␣
1x011:021	4	@	-	pidetty␣
1x011:021	2a	@	-	niiden␣
1x011:021	2b	@	-	kolmen␣
1x011:021	1	@	-	joukossa␣
1x011:021	5a	@	-	ja␣
1x011:021	5b	@	-	oli␣
1x011:021	6	@	-	heidän␣
1x011:021	7b	@	-	päämiehensä
1x011:021	7a	%case	NOM.GEN	
1x011:021	-	(,)	-	,␣
1x011:021	8a	@	-	mutta␣
1x011:021	11	(@)	-	hän␣
1x011:021	10	@	-	ei␣
1x011:021	11	@	-	vetänyt␣
1x011:021	11	@	-	vertoja␣
1x011:021	9a	@	-	niille␣
1x011:021	9b	@	-	kolmelle
1x011:021	8b	%case	LOC	
1x011:021	-	(.)	-	.␣
1x011:022	1x011:022	1x011:022	VERSE	1Ak␣11:22␣
1x011:022	1	@	-	Benaja
1x011:022	-	(,)	-	,␣
1x011:022	3	@	-	Joojadan␣
1x011:022	2	@	-	poika
1x011:022	-	(,)	-	,␣
1x011:022	-	(@)	-	joka␣
1x011:022	-	(@)	-	oli␣
1x011:022	6	@	-	urhoollisen␣
1x011:022	-	(@)	-	ja␣
1x011:022	7	@	-	suurista␣
1x011:022	8	@	-	teoistaan␣
1x011:022	-	(@)	-	kuuluisan␣
1x011:022	5	@	-	miehen␣
1x011:022	4	@	-	poika
1x011:022	-	(,)	-	,␣
1x011:022	-	(@)	-	oli␣
1x011:022	-	(@)	-	kotoisin␣
1x011:022	10	@	-	Kabseelista
1x011:022	9	%case	LOC	
1x011:022	-	(.)	-	.␣
1x011:022	11	@	-	Hän␣
1x011:022	12	@	-	surmasi␣
1x011:022	-	(@)	-	ne␣
1x011:022	14	@	-	kaksi␣
1x011:022	13	%case	NOM	
1x011:022	16	@	-	mooabilaista␣
1x011:022	15	@	-	sankaria
1x011:022	-	(,)	-	,␣
1x011:022	17a	@	-	ja␣
1x011:022	17b	@	-	hän␣
1x011:022	18	@	-	laskeutui␣
1x011:022	18	@	-	alas␣
1x011:022	19a	@	-	ja␣
1x011:022	19b	@	-	tappoi␣
1x011:022	(25a) 25b	@	-	lumituiskun␣
1x011:022	24b	@	-	aikana␣
1x011:022	24a	%case	ESS	
1x011:022	(21a) 21b	@	-	leijonan␣
1x011:022	20	%case	GEN	
1x011:022	(23a) 23b	@	-	kaivoon
1x011:022	22a 22b	%case	LOC	
1x011:022	-	(.)	-	.␣
1x011:023	1x011:023	1x011:023	VERSE	1Ak␣11:23␣
1x011:023	1a	@	-	Myöskin␣
1x011:023	2	@	-	surmasi␣
1x011:023	1b	@	-	hän␣
1x011:023	(5a) 5b	@	-	egyptiläisen␣
1x011:023	(4a) 4b	@	-	miehen
1x011:023	3	%case	GEN	
1x011:023	-	(,)	-	,␣
1x011:023	-	(@)	-	sen␣
1x011:023	7	@	-	suurikasvuisen
1x011:023	-	(,)	-	,␣
1x011:023	8	@	-	viittä␣
1x011:023	9b	@	-	kyynärää␣
1x011:023	9a	%case	PTV	
1x011:023	-	(@)	-	pitkän␣
1x011:023	6	@	-	miehen
1x011:023	(10a)	-	UNTRANSLATED	
1x011:023	-	(.)	-	.␣
1x011:023	(11a) 11b	@	-	Egyptiläisellä␣
1x011:023	-	(@)	-	oli␣
1x011:023	10c	@	-	kädessä␣
1x011:023	10b	%case	LOC	
1x011:023	12	@	-	keihäs
1x011:023	-	(,)	-	,␣
1x011:023	-	(@)	-	joka␣
1x011:023	-	(@)	-	oli␣
1x011:023	13a	@	-	niinkuin␣
1x011:023	13b 14	@	-	kangastukki
1x011:023	-	(,)	-	,␣
1x011:023	15a	@	-	mutta␣
1x011:023	15b	(@)	-	hän␣
1x011:023	15b	@	-	meni␣
1x011:023	pers%16	@	-	häntä␣
1x011:023	16	@	-	vastaan␣
1x011:023	-	(@)	-	ainoastaan␣
1x011:023	17b	@	-	sauva␣
1x011:023	17a	%case	NOM	
1x011:023	-	(@)	-	kädessä
1x011:023	-	(.)	-	.␣
1x011:023	18a	@	-	Ja␣
1x011:023	18b	(@)	-	hän␣
1x011:023	18b	@	-	tempasi␣
1x011:023	(20a) 20b	@	-	keihään␣
1x011:023	19	%case	GEN	
1x011:023	(22a) 22b	@	-	egyptiläisen␣
1x011:023	21b	@	-	kädestä␣
1x011:023	21a	%case	LOC	
1x011:023	23a	@	-	ja␣
1x011:023	23b	@	-	tappoi␣
1x011:023	pers%23b	@	-	hänet␣
1x011:023	pers%24b	@	-	hänen␣
1x011:023	-	(@)	-	omalla␣
1x011:023	24b	@	-	keihäällään
1x011:023	24a	%case	LOC	
1x011:023	-	(.)	-	.␣
1x011:024	1x011:024	1x011:024	VERSE	1Ak␣11:24␣
1x011:024	1	@	-	Tällaisia␣
1x011:024	2	@	-	teki␣
1x011:024	3	@	-	Benaja
1x011:024	-	(,)	-	,␣
1x011:024	5	@	-	Joojadan␣
1x011:024	4	@	-	poika
1x011:024	-	(.)	-	.␣
1x011:024	6a	@	-	Ja␣
1x011:024	6b	@	-	hän␣
1x011:024	-	(@)	-	oli␣
1x011:024	7	@	-	kuulu␣
1x011:024	9a	@	-	niiden␣
1x011:024	8b	@	-	kolmen␣
1x011:024	9b	@	-	urhon␣
1x011:024	8a	@	-	joukossa
1x011:024	-	(.)	-	.␣
1x011:025	1x011:025	1x011:025	VERSE	1Ak␣11:25␣
1x011:025	5	@	-	Hän␣
1x011:025	(3)	-	UNTRANSLATED	
1x011:025	4	(@)	-	oli␣
1x011:025	4	@	-	arvossa␣
1x011:025	4	@	-	pidetty␣
1x011:025	2a	@	-	niiden␣
1x011:025	2b	@	-	kolmenkymmenen␣
1x011:025	1	@	-	joukossa
1x011:025	-	(,)	-	,␣
1x011:025	6a	@	-	mutta␣
1x011:025	9	(@)	-	hän␣
1x011:025	8	@	-	ei␣
1x011:025	9	@	-	vetänyt␣
1x011:025	9	@	-	vertoja␣
1x011:025	7a	@	-	niille␣
1x011:025	7b	@	-	kolmelle
1x011:025	6b	%case	LOC	
1x011:025	-	(.)	-	.␣
1x011:025	10a	@	-	Ja␣
1x011:025	11	@	-	Daavid␣
1x011:025	10b	@	-	asetti␣
1x011:025	pers%10b	@	-	hänet␣
1x011:025	13	@	-	henkivartiostonsa␣
1x011:025	12	@	-	päälliköksi
1x011:025	-	(.)	-	.␣
1x011:026	1x011:026	1x011:026	VERSE	1Ak␣11:26␣
1x011:026	(1a)	-	UNTRANSLATED	
1x011:026	1b (2a) 2b	@	-	Sotaurhot␣
1x011:026	-	(@)	-	olivat
1x011:026	-	(:)	-	:␣
1x011:026	3	@	-	Asael
1x011:026	-	(,)	-	,␣
1x011:026	5	@	-	Jooabin␣
1x011:026	4	@	-	veli
1x011:026	-	(;)	-	;␣
1x011:026	6	@	-	Elhanan
1x011:026	-	(,)	-	,␣
1x011:026	8	@	-	Doodon␣
1x011:026	7	@	-	poika
1x011:026	-	(,)	-	,␣
1x011:026	9b	@	-	Beetlehemistä
1x011:026	9a	%case	LOC	
1x011:026	-	(;)	-	;␣
1x011:027	1x011:027	1x011:027	VERSE	1Ak␣11:27␣
1x011:027	(2a) 2b	@	-	harorilainen␣
1x011:027	1	@	-	Sammot
1x011:027	-	(;)	-	;␣
1x011:027	(4a) 4b	@	-	pelonilainen␣
1x011:027	3	@	-	Heeles
1x011:027	-	(;)	-	;␣
1x011:028	1x011:028	1x011:028	VERSE	1Ak␣11:28␣
1x011:028	(4a) 4b	@	-	tekoalainen␣
1x011:028	1	@	-	Iira
1x011:028	-	(,)	-	,␣
1x011:028	3	@	-	Ikkeksen␣
1x011:028	2	@	-	poika
1x011:028	-	(;)	-	;␣
1x011:028	(6a) 6b	@	-	anatotilainen␣
1x011:028	5	@	-	Abieser
1x011:028	-	(;)	-	;␣
1x011:029	1x011:029	1x011:029	VERSE	1Ak␣11:29␣
1x011:029	(2a) 2b	@	-	huusalainen␣
1x011:029	1	@	-	Sibbekai
1x011:029	-	(;)	-	;␣
1x011:029	(4a) 4b	@	-	ahohilainen␣
1x011:029	3	@	-	Iilai
1x011:029	-	(;)	-	;␣
1x011:030	1x011:030	1x011:030	VERSE	1Ak␣11:30␣
1x011:030	(2a) 2b	@	-	netofalainen␣
1x011:030	1	@	-	Maharai
1x011:030	-	(;)	-	;␣
1x011:030	(6a) 6b	@	-	netofalainen␣
1x011:030	3	@	-	Heeled
1x011:030	-	(,)	-	,␣
1x011:030	5	@	-	Baanan␣
1x011:030	4	@	-	poika
1x011:030	-	(;)	-	;␣
1x011:031	1x011:031	1x011:031	VERSE	1Ak␣11:31␣
1x011:031	1	@	-	Iitai
1x011:031	-	(,)	-	,␣
1x011:031	3	@	-	Riibain␣
1x011:031	2	@	-	poika
1x011:031	-	(,)	-	,␣
1x011:031	5 6	@	-	benjaminilaisten␣
1x011:031	4b	@	-	Gibeasta
1x011:031	4a	%case	LOC	
1x011:031	-	(,)	-	,␣
1x011:031	(9a) 9b	@	-	piratonilainen␣
1x011:031	8	@	-	Benaja
1x011:031	-	(;)	-	;␣
1x011:032	1x011:032	1x011:032	VERSE	1Ak␣11:32␣
1x011:032	1	@	-	Huurai␣
1x011:032	2b 3	@	-	Nahale-Gaasista
1x011:032	2a	%case	LOC	
1x011:032	-	(;)	-	;␣
1x011:032	(6a) 6b	@	-	arabalainen␣
1x011:032	5	@	-	Abiel
1x011:032	-	(;)	-	;␣
1x011:033	1x011:033	1x011:033	VERSE	1Ak␣11:33␣
1x011:033	(2a) 2b	@	-	baharumilainen␣
1x011:033	1	@	-	Asmavet
1x011:033	-	(;)	-	;␣
1x011:033	(4a) 4b	@	-	saalbonilainen␣
1x011:033	3	@	-	Eljahba
1x011:033	-	(;)	-	;␣
1x011:034	1x011:034	1x011:034	VERSE	1Ak␣11:34␣
1x011:034	(3a) 3b	@	-	gisonilainen␣
1x011:034	1 2	@	-	Bene-Haasem
1x011:034	-	(;)	-	;␣
1x011:034	(7a) 7b	@	-	hararilainen␣
1x011:034	4	@	-	Joonatan
1x011:034	-	(,)	-	,␣
1x011:034	6	@	-	Saagen␣
1x011:034	5	@	-	poika
1x011:034	-	(;)	-	;␣
1x011:035	1x011:035	1x011:035	VERSE	1Ak␣11:35␣
1x011:035	(4a) 4b	@	-	hararilainen␣
1x011:035	1	@	-	Abiam
1x011:035	-	(,)	-	,␣
1x011:035	3	@	-	Saakarin␣
1x011:035	2	@	-	poika
1x011:035	-	(;)	-	;␣
1x011:035	5	@	-	Elifal
1x011:035	-	(,)	-	,␣
1x011:035	7	@	-	Uurin␣
1x011:035	6	@	-	poika
1x011:035	-	(;)	-	;␣
1x011:036	1x011:036	1x011:036	VERSE	1Ak␣11:36␣
1x011:036	(2a) 2b	@	-	mekeralainen␣
1x011:036	1	@	-	Heefer
1x011:036	-	(;)	-	;␣
1x011:036	(4a) 4b	@	-	pelonilainen␣
1x011:036	3	@	-	Ahia
1x011:036	-	(;)	-	;␣
1x011:037	1x011:037	1x011:037	VERSE	1Ak␣11:37␣
1x011:037	(2a) 2b	@	-	karmelilainen␣
1x011:037	1	@	-	Hesro
1x011:037	-	(;)	-	;␣
1x011:037	3	@	-	Naarai
1x011:037	-	(,)	-	,␣
1x011:037	5	@	-	Esbain␣
1x011:037	4	@	-	poika
1x011:037	-	(;)	-	;␣
1x011:038	1x011:038	1x011:038	VERSE	1Ak␣11:38␣
1x011:038	1	@	-	Jooel
1x011:038	-	(,)	-	,␣
1x011:038	3	@	-	Naatanin␣
1x011:038	2	@	-	veli
1x011:038	-	(;)	-	;␣
1x011:038	4	@	-	Mibhar
1x011:038	-	(,)	-	,␣
1x011:038	6	@	-	Hagrin␣
1x011:038	5	@	-	poika
1x011:038	-	(;)	-	;␣
1x011:039	1x011:039	1x011:039	VERSE	1Ak␣11:39␣
1x011:039	(2a) 2b	@	-	ammonilainen␣
1x011:039	1	@	-	Selek
1x011:039	-	(;)	-	;␣
1x011:039	(4a) 4b	@	-	beerotilainen␣
1x011:039	3	@	-	Nahrai
1x011:039	-	(,)	-	,␣
1x011:039	7	@	-	Jooabin
1x011:039	-	(,)	-	,␣
1x011:039	9	@	-	Serujan␣
1x011:039	8	@	-	pojan␣
1x011:039	5 6	@	-	aseenkantaja
1x011:039	-	(;)	-	;␣
1x011:040	1x011:040	1x011:040	VERSE	1Ak␣11:40␣
1x011:040	(2a) 2b	@	-	jeteriläinen␣
1x011:040	1	@	-	Iira
1x011:040	-	(;)	-	;␣
1x011:040	(4a) 4b	@	-	jeteriläinen␣
1x011:040	3	@	-	Gaareb
1x011:040	-	(;)	-	;␣
1x011:041	1x011:041	1x011:041	VERSE	1Ak␣11:41␣
1x011:041	(2a) 2b	@	-	heettiläinen␣
1x011:041	1	@	-	Uuria
1x011:041	-	(;)	-	;␣
1x011:041	3	@	-	Saabad
1x011:041	-	(,)	-	,␣
1x011:041	5	@	-	Ahlain␣
1x011:041	4	@	-	poika
1x011:041	-	(;)	-	;␣
1x011:042	1x011:042	1x011:042	VERSE	1Ak␣11:42␣
1x011:042	(4a) 4b	@	-	ruubenilainen␣
1x011:042	1	@	-	Adina
1x011:042	-	(,)	-	,␣
1x011:042	3	@	-	Siisan␣
1x011:042	2	@	-	poika
1x011:042	-	(,)	-	,␣
1x011:042	6b	@	-	ruubenilaisten␣
1x011:042	6a	%case	GEN	
1x011:042	5	@	-	päämies
1x011:042	-	(,)	-	,␣
1x011:042	7a	@	-	ja␣
1x011:042	pers%7b	@	-	hänen␣
1x011:042	7b	@	-	kanssaan␣
1x011:042	8	@	-	kolmekymmentä␣
1x011:042	-	(@)	-	muuta
1x011:042	-	(;)	-	;␣
1x011:043	1x011:043	1x011:043	VERSE	1Ak␣11:43␣
1x011:043	1	@	-	Haanan
1x011:043	-	(,)	-	,␣
1x011:043	3	@	-	Maakan␣
1x011:043	2	@	-	poika
1x011:043	-	(,)	-	,␣
1x011:043	4a	@	-	ja␣
1x011:043	(5a) 5b	@	-	mitniläinen␣
1x011:043	4b	@	-	Joosafat
1x011:043	-	(;)	-	;␣
1x011:044	1x011:044	1x011:044	VERSE	1Ak␣11:44␣
1x011:044	(2a) 2b	@	-	astarotilainen␣
1x011:044	1	@	-	Ussia
1x011:044	-	(;)	-	;␣
1x011:044	3	@	-	Saama␣
1x011:044	5a	@	-	ja␣
1x011:044	5b	@	-	Jegiel
1x011:044	-	(,)	-	,␣
1x011:044	(9a) 9b	@	-	aroerilaisen␣
1x011:044	8	@	-	Hootamin␣
1x011:044	7	@	-	pojat
1x011:044	-	(;)	-	;␣
1x011:045	1x011:045	1x011:045	VERSE	1Ak␣11:45␣
1x011:045	1	@	-	Jediael
1x011:045	-	(,)	-	,␣
1x011:045	3	@	-	Simrin␣
1x011:045	2	@	-	poika
1x011:045	-	(,)	-	,␣
1x011:045	4a	@	-	ja␣
1x011:045	pers%5	@	-	hänen␣
1x011:045	5	@	-	veljensä␣
1x011:045	4b	@	-	Jooha
1x011:045	-	(,)	-	,␣
1x011:045	(6a) 6b	@	-	tiisiläinen
1x011:045	-	(;)	-	;␣
1x011:046	1x011:046	1x011:046	VERSE	1Ak␣11:46␣
1x011:046	1 (2a) 2b	@	-	Eliel-Mahavim␣
1x011:046	3a	@	-	sekä␣
1x011:046	3b	@	-	Jeribai␣
1x011:046	4a	@	-	ja␣
1x011:046	4b	@	-	Joosavja
1x011:046	-	(,)	-	,␣
1x011:046	6	@	-	Elnaamin␣
1x011:046	5	@	-	pojat
1x011:046	-	(,)	-	,␣
1x011:046	7a	@	-	ja␣
1x011:046	(8a) 8b	@	-	mooabilainen␣
1x011:046	7b	@	-	Jitma
1x011:046	-	(;)	-	;␣
1x011:047	1x011:047	1x011:047	VERSE	1Ak␣11:47␣
1x011:047	1	@	-	Eliel
1x011:047	(2a)	-	UNTRANSLATED	
1x011:047	-	(,)	-	,␣
1x011:047	2b	@	-	Oobed␣
1x011:047	3a	@	-	ja␣
1x011:047	3b (4a) 4b	@	-	Jaasiel-Mesobaja
1x011:047	-	(.)	-	.␣
1x012:001	1x012:001	1x012:001	VERSE	1Ak␣12:1␣
1x012:001	1a	@	-	Ja␣
1x012:001	1b	@	-	nämä␣
1x012:001	-	(@)	-	olivat␣
1x012:001	-	(@)	-	ne
1x012:001	-	(,)	-	,␣
1x012:001	2a	@	-	jotka␣
1x012:001	2b	@	-	tulivat␣
1x012:001	4	@	-	Daavidin␣
1x012:001	3	@	-	luo␣
1x012:001	5b	@	-	Siklagiin
1x012:001	5a	%case	LOC	
1x012:001	-	(,)	-	,␣
1x012:001	-	(@)	-	kun␣
1x012:001	-	(@)	-	hän␣
1x012:001	6	@	-	vielä␣
1x012:001	7	@	-	piileskeli␣
1x012:001	9	@	-	Saulia
1x012:001	8a 8b	%case	PTV	
1x012:001	-	(,)	-	,␣
1x012:001	11	@	-	Kiisin␣
1x012:001	10	@	-	poikaa
1x012:001	-	(;)	-	;␣
1x012:001	12a	@	-	ja␣
1x012:001	12b	@	-	he␣
1x012:001	-	(@)	-	olivat␣
1x012:001	-	(@)	-	niitä␣
1x012:001	13b	@	-	urhoja
1x012:001	13a	%case	PTV	
1x012:001	-	(,)	-	,␣
1x012:001	-	(@)	-	jotka␣
1x012:001	14	@	-	auttoivat␣
1x012:001	-	(@)	-	häntä␣
1x012:001	(15a) 15b	@	-	sodassa
1x012:001	-	(.)	-	.␣
1x012:002	1x012:002	1x012:002	VERSE	1Ak␣12:2␣
1x012:002	-	(@)	-	He␣
1x012:002	-	(@)	-	olivat␣
1x012:002	1	@	-	asestetut␣
1x012:002	2	@	-	jousella␣
1x012:002	-	(@)	-	ja␣
1x012:002	-	(@)	-	taitavia␣
1x012:002	-	(@)	-	sekä␣
1x012:002	3	@	-	oikealla␣
1x012:002	4a	@	-	että␣
1x012:002	4b	@	-	vasemmalla␣
1x012:002	4b	@	-	kädellä␣
1x012:002	-	(@)	-	linkoamaan␣
1x012:002	5b	@	-	kiviä␣
1x012:002	5a	%case	PTV	
1x012:002	6a	@	-	ja␣
1x012:002	-	(@)	-	ampumaan␣
1x012:002	7b	@	-	jousella␣
1x012:002	7a	%case	LOC	
1x012:002	6c	@	-	nuolia
1x012:002	6b	%case	PTV	
1x012:002	-	(.)	-	.␣
1x012:002	9	@	-	Saulin␣
1x012:002	8b	@	-	heimolaisia
1x012:002	8a	%case	PTV	
1x012:002	-	(,)	-	,␣
1x012:002	10b	@	-	benjaminilaisia
1x012:002	10a	%case	PTV	
1x012:002	-	(:)	-	:␣
1x012:003	1x012:003	1x012:003	VERSE	1Ak␣12:3␣
1x012:003	2	@	-	Ahieser
1x012:003	-	(,)	-	,␣
1x012:003	(1a) 1b	@	-	päämies
1x012:003	-	(,)	-	,␣
1x012:003	3a	@	-	ja␣
1x012:003	3b	@	-	Jooas
1x012:003	-	(,)	-	,␣
1x012:003	(6a) 6b	@	-	gibealaisen␣
1x012:003	(5a) 5b	@	-	Hassemaan␣
1x012:003	4	@	-	pojat
1x012:003	-	(;)	-	;␣
1x012:003	8b	@	-	Jesiel␣
1x012:003	9a	@	-	ja␣
1x012:003	9b	@	-	Pelet
1x012:003	-	(,)	-	,␣
1x012:003	11	@	-	Asmavetin␣
1x012:003	10	@	-	pojat
1x012:003	(12a)	-	UNTRANSLATED	
1x012:003	-	(;)	-	;␣
1x012:003	12b	@	-	Beraka
1x012:003	(13a)	-	UNTRANSLATED	
1x012:003	-	(;)	-	;␣
1x012:003	(14a) 14b	@	-	anatotilainen␣
1x012:003	13b	@	-	Jeehu
1x012:003	-	(;)	-	;␣
1x012:004	1x012:004	1x012:004	VERSE	1Ak␣12:4␣
1x012:004	(1a)	-	UNTRANSLATED	
1x012:004	(2a) 2b	@	-	gibeonilainen␣
1x012:004	1b	@	-	Jismaja
1x012:004	-	(,)	-	,␣
1x012:004	3	@	-	urho␣
1x012:004	-	(@)	-	niiden␣
1x012:004	4b	@	-	kolmenkymmenen␣
1x012:004	4a	@	-	joukossa␣
1x012:004	5a	@	-	ja␣
1x012:004	6a	@	-	niiden␣
1x012:004	6b	@	-	kolmenkymmenen␣
1x012:004	5b	@	-	päällikkö
1x012:004	(0/5)	-	UNTRANSLATED	
1x012:004	(1a/5)	-	UNTRANSLATED	
1x012:004	-	(;)	-	;␣
1x012:004	1b/5	@	-	Jeremia
1x012:004	(2a/5)	-	UNTRANSLATED	
1x012:004	-	(;)	-	;␣
1x012:004	2b/5	@	-	Jahasiel
1x012:004	(3a/5)	-	UNTRANSLATED	
1x012:004	-	(;)	-	;␣
1x012:004	3b/5	@	-	Joohanan
1x012:004	(4a/5)	-	UNTRANSLATED	
1x012:004	-	(;)	-	;␣
1x012:004	(5a/5) 5b/5	@	-	gederalainen␣
1x012:004	4b/5	@	-	Joosabad
1x012:004	-	(;)	-	;␣
1x012:005	1x012:006	1x012:005	VERSE.SHIFT	1Ak␣12:5␣
1x012:005	1	@	-	Elusai
1x012:005	(2a)	-	UNTRANSLATED	
1x012:005	-	(;)	-	;␣
1x012:005	2b	@	-	Jerimot
1x012:005	(3a)	-	UNTRANSLATED	
1x012:005	-	(;)	-	;␣
1x012:005	3b	@	-	Bealja
1x012:005	(4a)	-	UNTRANSLATED	
1x012:005	-	(;)	-	;␣
1x012:005	4b	@	-	Semarja
1x012:005	(5a)	-	UNTRANSLATED	
1x012:005	-	(;)	-	;␣
1x012:005	(7a) 7b	@	-	harufilainen␣
1x012:005	5b	@	-	Sefatja
1x012:005	-	(;)	-	;␣
1x012:006	1x012:006	1x012:006	VERSE	1Ak␣12:6␣
1x012:006	(6a) 6b	@	-	koorahilaiset␣
1x012:006	1	@	-	Elkana
1x012:006	(2a)	-	UNTRANSLATED	
1x012:006	-	(,)	-	,␣
1x012:006	2b	@	-	Jissia
1x012:006	(3a)	-	UNTRANSLATED	
1x012:006	-	(,)	-	,␣
1x012:006	3b	@	-	Asarel
1x012:006	(4a)	-	UNTRANSLATED	
1x012:006	-	(,)	-	,␣
1x012:006	4b	@	-	Jooeser␣
1x012:006	5a	@	-	ja␣
1x012:006	5b	@	-	Jaasobeam
1x012:006	-	(;)	-	;␣
1x012:007	1x012:007	1x012:007	VERSE	1Ak␣12:7␣
1x012:007	(1a)	-	UNTRANSLATED	
1x012:007	1b	@	-	Jooela␣
1x012:007	2a	@	-	ja␣
1x012:007	2b	@	-	Sebadja
1x012:007	-	(,)	-	,␣
1x012:007	4	@	-	Jerohamin␣
1x012:007	3	@	-	pojat
1x012:007	-	(,)	-	,␣
1x012:007	(6a) 6b	@	-	Gedorista
1x012:007	5	%case	LOC	
1x012:007	-	(.)	-	.␣
1x012:008	1x012:008	1x012:008	VERSE	1Ak␣12:8␣
1x012:008	(1a)	-	UNTRANSLATED	
1x012:008	(2a) 2b	@	-	Gaadilaisista␣
1x012:008	1b	%case	LOC	
1x012:008	3	@	-	meni␣
1x012:008	5	@	-	Daavidin␣
1x012:008	4	@	-	puolelle␣
1x012:008	6b	@	-	vuorilinnaan
1x012:008	6a	%case	LOC	
1x012:008	-	(,)	-	,␣
1x012:008	7	@	-	erämaahan
1x012:008	-	(,)	-	,␣
1x012:008	8 (9a) 9b	@	-	sotaurhoja
1x012:008	-	(,)	-	,␣
1x012:008	11 12b	@	-	sotakelpoisia␣
1x012:008	12a	%case	PTV	
1x012:008	10	@	-	miehiä
1x012:008	-	(,)	-	,␣
1x012:008	14	@	-	kilpeä␣
1x012:008	15a	@	-	ja␣
1x012:008	15b	@	-	keihästä␣
1x012:008	13	@	-	käyttäviä
1x012:008	-	(,)	-	,␣
1x012:008	16a	@	-	jotka␣
1x012:008	-	(@)	-	olivat␣
1x012:008	18	@	-	näöltään␣
1x012:008	-	(@)	-	kuin␣
1x012:008	17	@	-	leijonat␣
1x012:008	16b	%case	NOM	
1x012:008	19a	@	-	ja␣
1x012:008	22b	@	-	nopeat␣
1x012:008	22a	%case	NOM	
1x012:008	19b	@	-	kuin␣
1x012:008	19c	@	-	gasellit␣
1x012:008	(21a) 21b	@	-	vuorilla
1x012:008	20	%case	LOC	
1x012:008	-	(:)	-	:␣
1x012:009	1x012:009	1x012:009	VERSE	1Ak␣12:9␣
1x012:009	1	@	-	Eeser
1x012:009	-	(,)	-	,␣
1x012:009	(2a) 2b	@	-	päämies␣
1x012:009	3	@	-	Obadja␣
1x012:009	(4a) 4b	@	-	toinen
1x012:009	-	(,)	-	,␣
1x012:009	5	@	-	Eliab␣
1x012:009	(6a) 6b	@	-	kolmas
1x012:009	-	(,)	-	,␣
1x012:010	1x012:010	1x012:010	VERSE	1Ak␣12:10␣
1x012:010	1	@	-	Masmanna␣
1x012:010	(2a) 2b	@	-	neljäs
1x012:010	-	(,)	-	,␣
1x012:010	3	@	-	Jeremia␣
1x012:010	(4a) 4b	@	-	viides
1x012:010	-	(,)	-	,␣
1x012:011	1x012:011	1x012:011	VERSE	1Ak␣12:11␣
1x012:011	1	@	-	Attai␣
1x012:011	(2a) 2b	@	-	kuudes
1x012:011	-	(,)	-	,␣
1x012:011	3	@	-	Eliel␣
1x012:011	(4a) 4b	@	-	seitsemäs
1x012:011	-	(,)	-	,␣
1x012:012	1x012:012	1x012:012	VERSE	1Ak␣12:12␣
1x012:012	1	@	-	Joohanan␣
1x012:012	(2a) 2b	@	-	kahdeksas
1x012:012	-	(,)	-	,␣
1x012:012	3	@	-	Elsabad␣
1x012:012	(4a) 4b	@	-	yhdeksäs
1x012:012	-	(,)	-	,␣
1x012:013	1x012:013	1x012:013	VERSE	1Ak␣12:13␣
1x012:013	1	@	-	Jeremia␣
1x012:013	(2a) 2b	@	-	kymmenes
1x012:013	-	(,)	-	,␣
1x012:013	4	@	-	Makbannai␣
1x012:013	5 6	@	-	yhdestoista
1x012:013	-	(.)	-	.␣
1x012:014	1x012:014	1x012:014	VERSE	1Ak␣12:14␣
1x012:014	1	@	-	Nämä␣
1x012:014	-	(@)	-	olivat␣
1x012:014	2b 3	@	-	gaadilaisia
1x012:014	2a	%case	PTV	
1x012:014	-	(,)	-	,␣
1x012:014	(5a) 5b	@	-	sotajoukon␣
1x012:014	4	@	-	päälliköitä
1x012:014	-	(,)	-	,␣
1x012:014	(8a) 8b	@	-	pienin␣
1x012:014	7b	@	-	sadan
1x012:014	7a	%case	GEN	
