2c001:001	2c001:001	2c001:001	VERSE	2Kr␣1:1␣
2c003:017	8	@	-	ja␣
2c003:017	7	@	-	missä␣
2c003:017	11a	@	-	Herran␣
2c003:017	10 (9)	@	-	Henki␣
2c003:017	-	(@)	-	on
2c003:017	-	(,)	-	,␣
2c003:017	-	(@)	-	siinä␣
2c003:017	-	(@)	-	on␣
2c003:017	12a	@	-	vapaus
2c003:017	12b	.	-	.␣
2c003:018	2c003:018	2c003:018	VERSE	2Kr␣3:18␣
2c003:018	2	@	-	Mutta␣
2c003:018	1	@	-	me␣
2c003:018	3	@	-	kaikki
2c003:018	-	(,)	-	,␣
2c003:018	9	(@)	-	jotka␣
2c003:018	4	@	-	peittämättömin␣
2c003:018	5	@	-	kasvoin␣
2c003:018	9	@	-	katselemme␣
2c003:018	8	@	-	Herran␣
2c003:018	(6) 7	@	-	kirkkautta␣
2c003:018	9	@	-	kuin␣
2c003:018	9	@	-	kuvastimesta
2c003:018	-	(,)	-	,␣
2c003:018	13	@	-	muutumme␣
2c003:018	11	@	-	saman␣
2c003:018	(10) 12	@	-	kuvan␣
2c003:018	13	@	-	kaltaisiksi␣
2c003:018	15	@	-	kirkkaudesta␣
2c003:018	14	%case	LOC	
2c003:018	17	@	-	kirkkauteen
2c003:018	16	%case	LOC	
2c003:018	-	(,)	-	,␣
2c003:018	18	@	-	niinkuin␣
2c003:018	-	(@)	-	muuttaa␣
2c003:018	20	@	-	Herra
2c003:018	19	%case	NOM	
2c003:018	-	(,)	-	,␣
2c003:018	-	(@)	-	joka␣
2c003:018	-	(@)	-	on␣
2c003:018	21a	@	-	Henki
2c003:018	21b	.	-	.␣
2c004:001	2c004:001	2c004:001	VERSE	2Kr␣4:1␣
2c004:001	1 2a	@	-	Sentähden
2c004:001	2b	,	-	,␣
2c004:001	3	(@)	-	kun␣
2c004:001	3	(@)	-	meillä␣
2c004:001	3	@	-	on␣
2c004:001	6	@	-	tämä␣
2c004:001	(4) 5	@	-	virka␣
2c004:001	-	(@)	-	sen␣
2c004:001	8a	@	-	laupeuden␣
2c004:001	7	@	-	mukaan
2c004:001	-	(,)	-	,␣
2c004:001	8a	(@)	-	joka␣
2c004:001	8a	(@)	-	on␣
2c004:001	8a	@	-	osaksemme␣
2c004:001	8a	@	-	tullut
2c004:001	-	(,)	-	,␣
2c004:001	9	(@)	-	me␣
2c004:001	9	@	-	emme␣
2c004:001	10	@	-	lannistu
2c004:001	-	(,)	-	,␣
2c004:002	2c004:002	2c004:002	VERSE	2Kr␣4:2␣
2c004:002	1	@	-	vaan␣
2c004:002	2	(@)	-	olemme␣
2c004:002	2	@	-	hyljänneet␣
2c004:002	-	(@)	-	kaikki␣
2c004:002	(5) 6a	@	-	häpeälliset␣
2c004:002	(3) 4	@	-	salatiet
2c004:002	-	(,)	-	,␣
2c004:002	-	(@)	-	niin␣
2c004:002	7	@	-	ettemme␣
2c004:002	8	@	-	vaella␣
2c004:002	10	@	-	kavaluudessa␣
2c004:002	9	%case	LOC	
2c004:002	11	@	-	emmekä␣
2c004:002	12	@	-	väärennä␣
2c004:002	(15) 16	@	-	Jumalan␣
2c004:002	(13) 14	@	-	sanaa
2c004:002	-	(,)	-	,␣
2c004:002	17	@	-	vaan␣
2c004:002	(18) 19	@	-	julkituomalla␣
2c004:002	(20) 21	@	-	totuuden␣
2c004:002	22	(@)	-	me␣
2c004:002	22	@	-	suositamme␣
2c004:002	23	@	-	itseämme␣
2c004:002	25	@	-	jokaisen␣
2c004:002	27	@	-	ihmisen␣
2c004:002	26	@	-	omalletunnolle␣
2c004:002	24	%case	LOC	
2c004:002	(29) 30a	@	-	Jumalan␣
2c004:002	28	@	-	edessä
2c004:002	30b	.	-	.␣
2c004:003	2c004:003	2c004:003	VERSE	2Kr␣4:3␣
2c004:003	2	@	-	Mutta␣
2c004:003	1	@	-	jos␣
2c004:003	(3)	-	UNTRANSLATED	
2c004:003	8a	@	-	meidän␣
2c004:003	(6) 7	@	-	evankeliumimme␣
2c004:003	4	@	-	on␣
2c004:003	5	@	-	peitossa
2c004:003	-	(,)	-	,␣
2c004:003	-	(@)	-	niin␣
2c004:003	-	(@)	-	se␣
2c004:003	13a	@	-	peite␣
2c004:003	12	@	-	on␣
2c004:003	10	@	-	niissä
2c004:003	9	%case	LOC	
2c004:003	-	(,)	-	,␣
2c004:003	10	@	-	jotka␣
2c004:003	11	@	-	kadotukseen␣
2c004:003	11	@	-	joutuvat
2c004:003	13b	,	-	,␣
2c004:004	2c004:004	2c004:004	VERSE	2Kr␣4:4␣
2c004:004	2	@	-	niissä␣
2c004:004	1	%case	LOC	
2c004:004	(11) 12	@	-	uskottomissa
2c004:004	-	(,)	-	,␣
2c004:004	2	@	-	joiden␣
2c004:004	1	%case	GEN	
2c004:004	10 (9)	@	-	mielet␣
2c004:004	7	@	-	tämän␣
2c004:004	(5) 6	@	-	maailman␣
2c004:004	(3) 4	@	-	jumala␣
2c004:004	8	(@)	-	on␣
2c004:004	-	(@)	-	niin␣
2c004:004	8	@	-	sokaissut
2c004:004	-	(,)	-	,␣
2c004:004	15	@	-	ettei␣
2c004:004	-	(@)	-	heille␣
2c004:004	(14) 16	@	-	loista␣
2c004:004	13	%case	?	
2c004:004	(17) 18	@	-	valkeus
2c004:004	-	(,)	-	,␣
2c004:004	-	(@)	-	joka␣
2c004:004	-	(@)	-	lähtee␣
2c004:004	(23) 24a	@	-	Kristuksen␣
2c004:004	(21) 22	@	-	kirkkauden␣
2c004:004	(19) 20	@	-	evankeliumista
2c004:004	24b	,	-	,␣
2c004:004	25	@	-	hänen
2c004:004	-	(,)	-	,␣
2c004:004	25	@	-	joka␣
2c004:004	26	@	-	on␣
2c004:004	(28) 29a	@	-	Jumalan␣
2c004:004	27	@	-	kuva
2c004:004	29b	.	-	.␣
2c004:005	2c004:005	2c004:005	VERSE	2Kr␣4:5␣
2c004:005	2	@	-	Sillä␣
2c004:005	4	(@)	-	me␣
2c004:005	1	@	-	emme␣
2c004:005	4	@	-	julista␣
2c004:005	3	@	-	itseämme
2c004:005	-	(,)	-	,␣
2c004:005	5	@	-	vaan␣
2c004:005	7	@	-	Kristusta␣
2c004:005	6	@	-	Jeesusta
2c004:005	-	(,)	-	,␣
2c004:005	-	(@)	-	että␣
2c004:005	-	(@)	-	hän␣
2c004:005	-	(@)	-	on␣
2c004:005	8a	@	-	Herra␣
2c004:005	10	@	-	ja␣
2c004:005	9	@	-	me␣
2c004:005	12	@	-	teidän␣
2c004:005	11	@	-	palvelijanne␣
2c004:005	14a	@	-	Jeesuksen␣
2c004:005	13	@	-	tähden
2c004:005	14b	.	-	.␣
2c004:006	2c004:006	2c004:006	VERSE	2Kr␣4:6␣
2c004:006	1	@	-	Sillä␣
2c004:006	(2) 3	@	-	Jumala
2c004:006	-	(,)	-	,␣
2c004:006	4	@	-	joka␣
2c004:006	5a	@	-	sanoi
2c004:006	5b	:	-	:␣
2c004:006	5b	@	-	"
2c004:006	9a	@	-	Loistakoon␣
2c004:006	8	@	-	valkeus␣
2c004:006	7	@	-	pimeydestä
2c004:006	6	%case	LOC	
2c004:006	-	(@)	-	"
2c004:006	-	(,)	-	,␣
2c004:006	-	(@)	-	on␣
2c004:006	10	@	-	se
2c004:006	-	(,)	-	,␣
2c004:006	10	@	-	joka␣
2c004:006	11	@	-	loisti␣
2c004:006	(13) 14	@	-	sydämiimme
2c004:006	15	%pers	?	
2c004:006	12	%case	LOC	
2c004:006	-	(,)	-	,␣
2c004:006	16	@	-	että␣
2c004:006	(22) 23	@	-	Jumalan␣
2c004:006	(20) 21	@	-	kirkkauden␣
2c004:006	(18) 19	@	-	tunteminen
2c004:006	-	(,)	-	,␣
2c004:006	-	(@)	-	sen␣
2c004:006	-	(@)	-	kirkkauden
2c004:006	-	(,)	-	,␣
2c004:006	-	(@)	-	joka␣
2c004:006	-	(@)	-	loistaa␣
2c004:006	27a	@	-	Kristuksen␣
2c004:006	(26a)	-	UNTRANSLATED	
2c004:006	25a	@	-	kasvoissa
2c004:006	24	%case	LOC	
2c004:006	-	(,)	-	,␣
2c004:006	17	(@)	-	levittäisi␣
2c004:006	17	@	-	valoansa
2c004:006	27b	.	-	.␣
2c004:007	2c004:007	2c004:007	VERSE	2Kr␣4:7␣
2c004:007	2	@	-	Mutta␣
2c004:007	5	@	-	tämä␣
2c004:007	(3) 4	@	-	aarre␣
2c004:007	1	@	-	on␣
2c004:007	1	(@)	-	meillä␣
2c004:007	7 8a	@	-	saviastioissa
2c004:007	6	%case	LOC	
2c004:007	8b	,	-	,␣
2c004:007	9	@	-	että␣
2c004:007	10	@	-	tuo␣
2c004:007	11	@	-	suunnattoman␣
2c004:007	11	@	-	suuri␣
2c004:007	(12) 13	@	-	voima␣
2c004:007	14	@	-	olisi␣
2c004:007	(15) 16	@	-	Jumalan␣
2c004:007	18	@	-	eikä␣
2c004:007	17	%clitic	kA	
2c004:007	-	(@)	-	näyttäisi␣
2c004:007	-	(@)	-	tulevan␣
2c004:007	20a	@	-	meistä
2c004:007	19	%case	LOC	
2c004:007	20b	.	-	.␣
2c004:008	2c004:008	2c004:008	VERSE	2Kr␣4:8␣
2c004:008	3	(@)	-	Me␣
2c004:008	3	@	-	olemme␣
2c004:008	2	@	-	kaikin␣
2c004:008	2	@	-	tavoin␣
2c004:008	1	%case	INS	
2c004:008	3	@	-	ahdingossa
2c004:008	-	(,)	-	,␣
2c004:008	4	@	-	mutta␣
2c004:008	5	@	-	emme␣
2c004:008	6a	@	-	umpikujassa
2c004:008	6b	,	-	,␣
2c004:008	7	@	-	neuvottomat
2c004:008	-	(,)	-	,␣
2c004:008	8	@	-	mutta␣
2c004:008	9	@	-	emme␣
2c004:008	10a	@	-	toivottomat
2c004:008	10b	,	-	,␣
2c004:009	2c004:009	2c004:009	VERSE	2Kr␣4:9␣
2c004:009	1	@	-	vainotut
2c004:009	-	(,)	-	,␣
2c004:009	2	@	-	mutta␣
2c004:009	3	@	-	emme␣
2c004:009	4a	@	-	hyljätyt
2c004:009	4b	,	-	,␣
2c004:009	5	@	-	maahan␣
2c004:009	5	@	-	kukistetut
2c004:009	-	(,)	-	,␣
2c004:009	6	@	-	mutta␣
2c004:009	7	@	-	emme␣
2c004:009	8a	@	-	tuhotut
2c004:009	8b	.	-	.␣
2c004:010	2c004:010	2c004:010	VERSE	2Kr␣4:10␣
2c004:010	9a	(@)	-	Me␣
2c004:010	9a	@	-	kuljemme
2c004:010	-	(,)	-	,␣
2c004:010	1	@	-	aina␣
2c004:010	9a	@	-	kantaen␣
2c004:010	(4) 5	@	-	Jeesuksen␣
2c004:010	(2) 3	@	-	kuolemaa␣
2c004:010	(7) 8	@	-	ruumiissamme
2c004:010	6	%case	LOC	
2c004:010	9b	,	-	,␣
2c004:010	10	@	-	että␣
2c004:010	(14) 15	@	-	Jeesuksen␣
2c004:010	(12) 13	@	-	elämäkin␣
2c004:010	11	%clitic	kin	
2c004:010	20a	(@)	-	tulisi␣
2c004:010	19	@	-	meidän␣
2c004:010	(17) 18	@	-	ruumiissamme␣
2c004:010	16	%case	LOC	
2c004:010	20a	@	-	näkyviin
2c004:010	20b	.	-	.␣
2c004:011	2c004:011	2c004:011	VERSE	2Kr␣4:11␣
2c004:011	2	@	-	Sillä␣
2c004:011	3	@	-	me
2c004:011	-	(,)	-	,␣
2c004:011	4	@	-	jotka␣
2c004:011	5	@	-	elämme
2c004:011	-	(,)	-	,␣
2c004:011	8	(@)	-	olemme␣
2c004:011	1	@	-	alati␣
2c004:011	8	@	-	annetut␣
2c004:011	7	@	-	kuolemaan␣
2c004:011	6	%case	LOC	
2c004:011	10a	@	-	Jeesuksen␣
2c004:011	9	@	-	tähden
2c004:011	10b	,	-	,␣
2c004:011	11	@	-	että␣
2c004:011	(15) 16	@	-	Jeesuksen␣
2c004:011	(13) 14	@	-	elämäkin␣
2c004:011	12	%clitic	kin	
2c004:011	17	(@)	-	tulisi␣
2c004:011	(19) 20	@	-	kuolevaisessa␣
2c004:011	21	@	-	lihassamme␣
2c004:011	22a	%pers	?	
2c004:011	18	%case	LOC	
2c004:011	17	@	-	näkyviin
2c004:011	-	(.)	-	.␣
2c004:012	2c004:012	2c004:012	VERSE	2Kr␣4:12␣
2c004:012	1	@	-	Niinpä␣
2c004:012	1	@	-	siis␣
2c004:012	(2) 3	@	-	kuolema␣
2c004:012	6a	@	-	tekee␣
2c004:012	6a	@	-	työtään␣
2c004:012	5	@	-	meissä
2c004:012	4	%case	LOC	
2c004:012	-	(,)	-	,␣
2c004:012	8	@	-	mutta␣
2c004:012	(7) 9	@	-	elämä␣
2c004:012	11a	@	-	teissä
2c004:012	10	%case	LOC	
2c004:012	11b	.	-	.␣
2c004:013	2c004:013	2c004:013	VERSE	2Kr␣4:13␣
2c004:013	2	@	-	Mutta␣
2c004:013	1	(@)	-	koska␣
2c004:013	1	(@)	-	meillä␣
2c004:013	1	@	-	on␣
2c004:013	4	@	-	sama␣
2c004:013	(6) 7	@	-	uskon␣
2c004:013	(3) 5	@	-	Henki
2c004:013	-	(,)	-	,␣
2c004:013	8	@	-	niinkuin␣
2c004:013	10a (9)	@	-	kirjoitettu␣
2c004:013	10a (9)	(@)	-	on
2c004:013	-	(:)	-	:␣
2c004:013	-	(@)	-	"
2c004:013	11a	(@)	-	Minä␣
2c004:013	11a	@	-	uskon
2c004:013	11b	,	-	,␣
2c004:013	12	@	-	sentähden␣
2c004:013	13a	(@)	-	minä␣
2c004:013	13a	@	-	puhun
2c004:013	-	(@)	-	"
2c004:013	-	(,)	-	,␣
2c004:013	-	(@)	-	niin␣
2c004:013	15	@	-	mekin␣
2c004:013	14	%clitic	kin	
2c004:013	16a	@	-	uskomme
2c004:013	-	(,)	-	,␣
2c004:013	-	(@)	-	ja␣
2c004:013	17	@	-	sentähden␣
2c004:013	19a	(@)	-	me␣
2c004:013	18	@	-	myös␣
2c004:013	19a	@	-	puhumme
2c004:013	19b	,	-	,␣
2c004:014	2c004:014	2c004:014	VERSE	2Kr␣4:14␣
2c004:014	1	@	-	tietäen
2c004:014	-	(,)	-	,␣
2c004:014	2	@	-	että␣
2c004:014	3	@	-	hän
2c004:014	-	(,)	-	,␣
2c004:014	3	@	-	joka␣
2c004:014	4	@	-	herätti␣
2c004:014	(5) 6	@	-	Herran␣
2c004:014	7	@	-	Jeesuksen
2c004:014	-	(,)	-	,␣
2c004:014	12	(@)	-	on␣
2c004:014	12	@	-	herättävä␣
2c004:014	9	@	-	meidätkin␣
2c004:014	8	%clitic	kin	
2c004:014	11	@	-	Jeesuksen␣
2c004:014	10	@	-	kanssa␣
2c004:014	13	@	-	ja␣
2c004:014	14	@	-	asettava␣
2c004:014	14	@	-	esiin␣
2c004:014	15	@	-	yhdessä␣
2c004:014	16a	@	-	teidän␣
2c004:014	case%16a	@	-	kanssanne
2c004:014	16b	.	-	.␣
2c004:015	2c004:015	2c004:015	VERSE	2Kr␣4:15␣
2c004:015	2	@	-	Sillä␣
2c004:015	(1) 3	@	-	kaikki␣
2c004:015	-	(@)	-	tapahtuu␣
2c004:015	5a	@	-	teidän␣
2c004:015	4	@	-	tähtenne
2c004:015	5b	,	-	,␣
2c004:015	6	@	-	että␣
2c004:015	9	@	-	aina␣
2c004:015	9	@	-	enenevä␣
2c004:015	(7) 8	@	-	armo␣
2c004:015	(11) 12	@	-	yhä␣
2c004:015	(11) 12	@	-	useampien␣
2c004:015	10	@	-	kautta␣
2c004:015	15	@	-	saisi␣
2c004:015	15	@	-	aikaan␣
2c004:015	15	@	-	yhä␣
2c004:015	15	@	-	runsaampaa␣
2c004:015	(13) 14	@	-	kiitosta␣
2c004:015	(19) 20a	@	-	Jumalan␣
2c004:015	(17) 18	@	-	kunniaksi
2c004:015	16	%case	TRA	
2c004:015	20b	.	-	.␣
2c004:016	2c004:016	2c004:016	VERSE	2Kr␣4:16␣
2c004:016	1	@	-	Sentähden␣
2c004:016	3a	(@)	-	me␣
2c004:016	2	@	-	emme␣
2c004:016	3a	@	-	lannistu
2c004:016	3b	;	-	;␣
2c004:016	4	@	-	vaan␣
2c004:016	5 6	@	-	vaikka␣
2c004:016	8	@	-	ulkonainen␣
2c004:016	10 (7)	@	-	ihmisemme␣
2c004:016	9	%pers	?	
2c004:016	11a	@	-	menehtyykin
2c004:016	11b	,	-	,␣
2c004:016	12	@	-	niin␣
2c004:016	(13) 14	@	-	sisällinen␣
2c004:016	-	(@)	-	kuitenkin␣
2c004:016	(15)	-	UNTRANSLATED	
2c004:016	17	@	-	päivä␣
2c004:016	19a	@	-	päivältä␣
2c004:016	18	%inflection	SG.ABL	
2c004:016	16	@	-	uudistuu
2c004:016	19b	.	-	.␣
2c004:017	2c004:017	2c004:017	VERSE	2Kr␣4:17␣
2c004:017	2	@	-	Sillä␣
2c004:017	1	@	-	tämä␣
2c004:017	3	@	-	hetkisen␣
2c004:017	3	@	-	kestävä␣
2c004:017	-	(@)	-	ja␣
2c004:017	4	@	-	kevyt␣
2c004:017	(5) 6	@	-	ahdistuksemme␣
2c004:017	7	%pers	?	
2c004:017	15	@	-	tuottaa␣
2c004:017	16a	@	-	meille␣
2c004:017	12	@	-	iankaikkisen␣
2c004:017	-	(@)	-	ja␣
2c004:017	13	@	-	määrättömän␣
2c004:017	14	@	-	kirkkauden
2c004:017	-	(,)	-	,␣
2c004:017	11	@	-	ylenpalttisesti
2c004:017	10 8 9	%case	MAN	
2c004:017	-	(,)	-	,␣
2c004:018	2c004:018	2c004:018	VERSE	2Kr␣4:18␣
2c004:018	3	@	-	meille
2c004:018	-	(,)	-	,␣
2c004:018	2	(@)	-	jotka␣
2c004:018	1	@	-	emme␣
2c004:018	2	@	-	katso␣
2c004:018	(4) 5	@	-	näkyväisiä
2c004:018	-	(,)	-	,␣
2c004:018	6	@	-	vaan␣
2c004:018	(7) 9a	@	-	näkymättömiä
2c004:018	8	%inflection	DER.ADJ.PL.PTV	
2c004:018	-	(;)	-	;␣
2c004:018	11	@	-	sillä␣
2c004:018	(10) 12	@	-	näkyväiset␣
2c004:018	-	(@)	-	ovat␣
2c004:018	13a	@	-	ajallisia
2c004:018	-	(,)	-	,␣
2c004:018	15	@	-	mutta␣
2c004:018	(14) 17	@	-	näkymättömät␣
2c004:018	16	%inflection	DER.ADJ.PL.NOM	
2c004:018	18a	@	-	iankaikkisia
2c004:018	18b	.	-	.␣
2c005:001	2c005:001	2c005:001	VERSE	2Kr␣5:1␣
2c005:001	2	@	-	Sillä␣
2c005:001	2	(@)	-	me␣
2c005:001	1	@	-	tiedämme
2c005:001	-	(,)	-	,␣
2c005:001	3	@	-	että␣
2c005:001	4	@	-	vaikka␣
2c005:001	5	@	-	tämä␣
2c005:001	7	@	-	meidän␣
2c005:001	6	@	-	maallinen␣
2c005:001	10 8 (9)	@	-	majamme␣
2c005:001	11a	@	-	hajotetaankin␣
2c005:001	11a	@	-	maahan
2c005:001	11b	,	-	,␣
2c005:001	15a	(@)	-	meillä␣
2c005:001	15a	@	-	on␣
2c005:001	12	@	-	asumus␣
2c005:001	14	@	-	Jumalalta
2c005:001	13	%case	LOC	
2c005:001	15b	,	-	,␣
2c005:001	18	@	-	iankaikkinen␣
2c005:001	16	@	-	maja␣
2c005:001	(20) 21a	@	-	taivaissa
2c005:001	19	%case	LOC	
2c005:001	-	(,)	-	,␣
2c005:001	17	(@)	-	joka␣
2c005:001	17	@	-	ei␣
2c005:001	17	(@)	-	ole␣
2c005:001	17	@	-	käsin␣
2c005:001	17	@	-	tehty
2c005:001	21b	.	-	.␣
2c005:002	2c005:002	2c005:002	VERSE	2Kr␣5:2␣
2c005:002	2 3 4	@	-	Sentähden␣
2c005:002	(1)	-	UNTRANSLATED	
2c005:002	5	(@)	-	me␣
2c005:002	5	@	-	huokaammekin␣
2c005:002	13a	@	-	ikävöiden
2c005:002	-	(,)	-	,␣
2c005:002	-	(@)	-	että␣
2c005:002	(9)	-	UNTRANSLATED	
2c005:002	12	(@)	-	saisimme␣
2c005:002	12	@	-	pukeutua␣
2c005:002	11	@	-	taivaalliseen␣
2c005:002	10	%case	LOC	
2c005:002	(6) 7	@	-	majaamme
2c005:002	8	%pers	?	
2c005:002	13b	,	-	,␣
2c005:003	2c005:003	2c005:003	VERSE	2Kr␣5:3␣
2c005:003	3	@	-	sillä␣
2c005:003	1 2	@	-	kun␣
2c005:003	4b	(@)	-	me␣
2c005:003	1 2	@	-	kerran␣
2c005:003	4b	(@)	-	olemme␣
2c005:003	-	(@)	-	siihen␣
2c005:003	4b	@	-	pukeutuneet
2c005:003	-	(,)	-	,␣
2c005:003	5	@	-	ei␣
2c005:003	7a	(@)	-	meitä␣
2c005:003	-	(@)	-	enää␣
2c005:003	7a	@	-	havaita␣
2c005:003	6	@	-	alastomiksi
2c005:003	7b	.	-	.␣
2c005:004	2c005:004	2c005:004	VERSE	2Kr␣5:4␣
2c005:004	2	@	-	Sillä␣
2c005:004	(1)	-	UNTRANSLATED	
2c005:004	3	@	-	me
2c005:004	-	(,)	-	,␣
2c005:004	3	@	-	jotka␣
2c005:004	4	@	-	olemme␣
2c005:004	6	@	-	tässä␣
2c005:004	7	@	-	majassa
2c005:004	5	%case	LOC	
2c005:004	-	(,)	-	,␣
2c005:004	8	@	-	huokaamme␣
2c005:004	9a	@	-	raskautettuina
2c005:004	9b	,	-	,␣
2c005:004	11	@	-	koska␣
2c005:004	10	%case	?	
2c005:004	12	@	-	emme␣
2c005:004	13	@	-	tahdo␣
2c005:004	14	@	-	riisuutua
2c005:004	-	(,)	-	,␣
2c005:004	15	@	-	vaan␣
2c005:004	16a	@	-	pukeutua
2c005:004	16b	,	-	,␣
2c005:004	17	@	-	että␣
2c005:004	(22) 23a	@	-	elämä␣
2c005:004	21	%case	NOM	
2c005:004	18	@	-	nielisi␣
2c005:004	19	@	-	sen
2c005:004	-	(,)	-	,␣
2c005:004	19	@	-	mikä␣
2c005:004	-	(@)	-	on␣
2c005:004	20	@	-	kuolevaista
2c005:004	23b	.	-	.␣
2c005:005	2c005:005	2c005:005	VERSE	2Kr␣5:5␣
2c005:005	2	@	-	Mutta␣
2c005:005	1	@	-	se
2c005:005	-	(,)	-	,␣
2c005:005	1	@	-	joka␣
2c005:005	3	(@)	-	on␣
2c005:005	3	@	-	valmistanut␣
2c005:005	4	@	-	meidät␣
2c005:005	6	@	-	juuri␣
2c005:005	7	@	-	tähän
2c005:005	5	%case	LOC	
2c005:005	-	(,)	-	,␣
2c005:005	-	(@)	-	on␣
2c005:005	8a	@	-	Jumala
2c005:005	8b	,	-	,␣
2c005:005	9	@	-	joka␣
2c005:005	10	(@)	-	on␣
2c005:005	10	@	-	antanut␣
2c005:005	11	@	-	meille␣
2c005:005	(14) 15a	@	-	Hengen␣
2c005:005	(12) 13	@	-	vakuudeksi
2c005:005	15b	.	-	.␣
2c005:006	2c005:006	2c005:006	VERSE	2Kr␣5:6␣
2c005:006	2	@	-	Sentähden␣
2c005:006	1	(@)	-	me␣
2c005:006	3	@	-	aina␣
2c005:006	1	@	-	olemme␣
2c005:006	1	@	-	turvallisella␣
2c005:006	1	@	-	mielellä␣
2c005:006	4	@	-	ja␣
2c005:006	5	@	-	tiedämme
2c005:006	-	(,)	-	,␣
2c005:006	6	@	-	että
2c005:006	-	(,)	-	,␣
2c005:006	-	(@)	-	niin␣
2c005:006	-	(@)	-	kauan␣
2c005:006	-	(@)	-	kuin␣
2c005:006	7	@	-	olemme␣
2c005:006	7	@	-	kotona␣
2c005:006	9	@	-	tässä␣
2c005:006	10	@	-	ruumiissamme
2c005:006	8	%case	LOC	
2c005:006	-	(,)	-	,␣
2c005:006	11	(@)	-	me␣
2c005:006	11	@	-	olemme␣
2c005:006	11	@	-	poissa␣
2c005:006	(13) 14a	@	-	Herrasta
2c005:006	12	%case	LOC	
2c005:006	14b	;	-	;␣
2c005:007	2c005:007	2c005:007	VERSE	2Kr␣5:7␣
2c005:007	3	@	-	sillä␣
2c005:007	4a	(@)	-	me␣
2c005:007	4a	@	-	vaellamme␣
2c005:007	2	@	-	uskossa␣
2c005:007	1	%case	LOC	
2c005:007	5	@	-	emmekä␣
2c005:007	7a	@	-	näkemisessä
2c005:007	6	%case	LOC	
2c005:007	7b	.	-	.␣
2c005:008	2c005:008	2c005:008	VERSE	2Kr␣5:8␣
2c005:008	2	@	-	Mutta␣
2c005:008	1	(@)	-	me␣
2c005:008	1	@	-	olemme␣
2c005:008	1	@	-	turvallisella␣
2c005:008	1	@	-	mielellä␣
2c005:008	3	@	-	ja␣
2c005:008	4	@	-	haluaisimme␣
2c005:008	5	@	-	mieluummin␣
2c005:008	6	@	-	muuttaa␣
2c005:008	6	@	-	pois␣
2c005:008	(8) 9	@	-	ruumiista␣
2c005:008	7	%case	LOC	
2c005:008	10	@	-	ja␣
2c005:008	11	@	-	päästä␣
2c005:008	11	@	-	kotiin␣
2c005:008	(13) 14a	@	-	Herran␣
2c005:008	12	@	-	tykö
2c005:008	14b	.	-	.␣
2c005:009	2c005:009	2c005:009	VERSE	2Kr␣5:9␣
2c005:009	1	@	-	Sentähden␣
2c005:009	(2)	-	UNTRANSLATED	
2c005:009	3a	(@)	-	me
2c005:009	-	(,)	-	,␣
2c005:009	5	@	-	olimmepa␣
2c005:009	4	%clitic	pA	
2c005:009	5	@	-	kotona␣
2c005:009	-	(@)	-	tai␣
2c005:009	7a	@	-	olimmepa␣
2c005:009	6	%clitic	pA	
2c005:009	7a	@	-	poissa
2c005:009	-	(,)	-	,␣
2c005:009	3a	@	-	ahkeroitsemme␣
2c005:009	10a	@	-	olla␣
2c005:009	9	@	-	hänelle␣
2c005:009	8	@	-	mieliksi
2c005:009	10b	.	-	.␣
2c005:010	2c005:010	2c005:010	VERSE	2Kr␣5:10␣
2c005:010	2	@	-	Sillä␣
2c005:010	(1) 3	@	-	kaikkien␣
2c005:010	4	@	-	meidän␣
2c005:010	6	@	-	pitää␣
2c005:010	5	@	-	ilmestymän␣
2c005:010	(10) 11a	@	-	Kristuksen␣
2c005:010	(8) 9	@	-	tuomioistuimen␣
2c005:010	7	@	-	eteen
2c005:010	11b	,	-	,␣
2c005:010	12	@	-	että␣
2c005:010	14	@	-	kukin␣
2c005:010	13	@	-	saisi␣
2c005:010	(15)	-	UNTRANSLATED	
2c005:010	19 20	@	-	sen␣
2c005:010	19 20	@	-	mukaan
2c005:010	-	(,)	-	,␣
2c005:010	19 20	@	-	kuin␣
2c005:010	-	(@)	-	hän␣
2c005:010	(17) 18	@	-	ruumiissa␣
2c005:010	pro%16	@	-	ollessaan␣
2c005:010	21a	(@)	-	on␣
2c005:010	21a	@	-	tehnyt
2c005:010	21b	,	-	,␣
2c005:010	22	@	-	joko␣
2c005:010	23	@	-	hyvää␣
2c005:010	24	@	-	tai␣
2c005:010	25a	@	-	pahaa
2c005:010	25b	.	-	.␣
2c005:011	2c005:011	2c005:011	VERSE	2Kr␣5:11␣
2c005:011	1	(@)	-	Kun␣
2c005:011	2	@	-	siis␣
2c005:011	1	@	-	tiedämme
2c005:011	-	(,)	-	,␣
2c005:011	3	@	-	mitä␣
2c005:011	(5) 6	@	-	Herran␣
2c005:011	4	@	-	pelko␣
2c005:011	-	(@)	-	on
2c005:011	-	(,)	-	,␣
2c005:011	-	(@)	-	niin␣
2c005:011	8a	(@)	-	me␣
2c005:011	8a	(@)	-	koetamme␣
2c005:011	8a	(@)	-	saada␣
2c005:011	7	@	-	ihmisiä␣
2c005:011	8a	@	-	uskomaan
2c005:011	8b	,	-	,␣
2c005:011	10	@	-	mutta␣
2c005:011	9	@	-	Jumala␣
2c005:011	-	(@)	-	kyllä␣
2c005:011	11a	(@)	-	meidät␣
2c005:011	11a	@	-	tuntee
2c005:011	11b	;	-	;␣
2c005:011	13	@	-	ja␣
