pr001:001	pr001:001	pr001:001	VERSE	Snl␣1:1␣
pr016:007	4	mies	SG.GEN	miehen␣
pr016:007	3	tie	PL.NOM	tiet␣
pr016:007	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:007	2	Herra	SG.ALL	Herralle␣
pr016:007	1b	otollinen	DER.ADJ.PL.NOM	otolliset
pr016:007	1a	%case	NOM	
pr016:007	-	(,)	PUNC	,␣
pr016:007	7	saattaa	ACT.PRES.3S	saattaa␣
pr016:007	7	(hän)	PERS.SG.NOM	hän␣
pr016:007	6	viha_mies	PL.NOM.-CLITIC	vihamiehetkin␣
pr016:007	5	%clitic	kin	
pr016:007	7	sovinto	SG.ILL	sovintoon␣
pr016:007	pers%8	hän	PERS.SG.GEN	hänen␣
pr016:007	8	kanssa	POST.-3	kanssansa
pr016:007	-	(.)	PUNC	.␣
pr016:008	pr016:008	pr016:008	VERSE	Snl␣16:8␣
pr016:008	1	parempi	ADJ.CMP.SG.NOM	Parempi␣
pr016:008	2	vähä	ADJ.SG.NOM	vähä␣
pr016:008	3b	vanhurskaus	DER.SG.INE	vanhurskaudessa␣
pr016:008	3a	%case	LOC	
pr016:008	4a	kuin	SUBORD	kuin␣
pr016:008	4b	suuri	ADJ.PL.NOM	suuret␣
pr016:008	5	voitto	PL.NOM	voitot␣
pr016:008	7	vääryys	SG.INE	vääryydessä
pr016:008	6a 6b	%case	LOC	
pr016:008	-	(.)	PUNC	.␣
pr016:009	pr016:009	pr016:009	VERSE	Snl␣16:9␣
pr016:009	2	ihminen	SG.GEN	Ihmisen␣
pr016:009	1	sydän	SG.NOM	sydän␣
pr016:009	3	aivoitella	ACT.PRES.3S	aivoittelee␣
pr016:009	pers%4	hän	PERS.SG.GEN	hänen␣
pr016:009	4	tie	NOM&SGGEN.-3	tiensä
pr016:009	-	(,)	PUNC	,␣
pr016:009	5a	mutta	CNJ	mutta␣
pr016:009	5b	Herra	SG.NOM	Herra␣
pr016:009	6	ohjata	ACT.PRES.3S	ohjaa␣
pr016:009	pers%7	hän	PERS.SG.GEN	hänen␣
pr016:009	7	askel,askele	NOM&SGGEN.-3	askeleensa
pr016:009	-	(.)	PUNC	.␣
pr016:010	pr016:010	pr016:010	VERSE	Snl␣16:10␣
pr016:010	4	kuningas	SG.GEN	Kuninkaan␣
pr016:010	3	huuli	PL.ADE	huulilla␣
pr016:010	2	%case	LOC	
pr016:010	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:010	1	jumalallinen	DER.ADJ.SG.NOM	jumalallinen␣
pr016:010	1	ratkaisu	DER.SG.NOM	ratkaisu
pr016:010	-	(;)	PUNC	;␣
pr016:010	pers%8	hän	PERS.SG.GEN	hänen␣
pr016:010	8	suu	NOM&SGGEN.-3	suunsa␣
pr016:010	6	ei	NEGV.3S	ei␣
pr016:010	7	pettää	ACT.PRES.NEG	petä␣
pr016:010	5b	tuomita	ACT.INF2.INE.-3	tuomitessaan
pr016:010	5a	%case	LOC	
pr016:010	-	(.)	PUNC	.␣
pr016:011	pr016:011	pr016:011	VERSE	Snl␣16:11␣
pr016:011	1	puntari	SG.NOM	Puntari␣
pr016:011	2a	ja	CNJ	ja␣
pr016:011	3	oikea	ADJ.SG.NOM	oikea␣
pr016:011	2b	vaaka	SG.NOM	vaaka␣
pr016:011	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:011	4b	Herra	SG.GEN	Herran
pr016:011	4a	%case	GEN	
pr016:011	-	(,)	PUNC	,␣
pr016:011	pers%5	hän	PERS.SG.GEN	hänen␣
pr016:011	5	teko	SG.PTV.-3	tekoaan␣
pr016:011	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:011	6	kaikki	INDEF.SG.NOM	kaikki␣
pr016:011	7	paino	PL.NOM	painot␣
pr016:011	8	kukkaro	SG.INE	kukkarossa
pr016:011	-	(.)	PUNC	.␣
pr016:012	pr016:012	pr016:012	VERSE	Snl␣16:12␣
pr016:012	4	jumalattomuus	DER.SG.GEN	Jumalattomuuden␣
pr016:012	3	teko	SG.NOM	teko␣
pr016:012	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:012	2	kuningas	PL.ALL	kuninkaille␣
pr016:012	1	kauhistus	DER.SG.NOM	kauhistus
pr016:012	-	(,)	PUNC	,␣
pr016:012	5	sillä	SUBORD	sillä␣
pr016:012	6b	vanhurskaus	DER.SG.ELA	vanhurskaudesta␣
pr016:012	6a	%case	LOC	
pr016:012	8	valta_istuin	SG.NOM	valtaistuin␣
pr016:012	7	vahvistua	DER.ACT.PRES.3S	vahvistuu
pr016:012	-	(.)	PUNC	.␣
pr016:013	pr016:013	pr016:013	VERSE	Snl␣16:13␣
pr016:013	4	vanhurskas	ADJ.PL.NOM	Vanhurskaat␣
pr016:013	3	huuli	PL.NOM	huulet␣
pr016:013	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:013	2	kuningas	PL.ALL	kuninkaille␣
pr016:013	1	mieli	SG.ILL	mieleen
pr016:013	-	(,)	PUNC	,␣
pr016:013	5a	ja	CNJ	ja␣
pr016:013	6	oikein	ADV	oikein␣
pr016:013	5b	puhua:puhuva	ACT.PCP1.SG.PTV	puhuvaa␣
pr016:013	7	(he)	PERS.PL.NOM	he␣
pr016:013	7	rakastaa	ACT.PRES.3P	rakastavat
pr016:013	-	(.)	PUNC	.␣
pr016:014	pr016:014	pr016:014	VERSE	Snl␣16:14␣
pr016:014	2	kuningas	SG.GEN	Kuninkaan␣
pr016:014	1	viha	SG.NOM	viha␣
pr016:014	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:014	4	kuolema	DER.SG.GEN	kuoleman␣
pr016:014	3	sanan_saattaja	DER.SG.NOM	sanansaattaja
pr016:014	-	(,)	PUNC	,␣
pr016:014	5a	mutta	CNJ	mutta␣
pr016:014	pers%7	se	DEM.SG.GEN	sen␣
pr016:014	7	lepyttää	DER.ACT.PRES.3S	lepyttää␣
pr016:014	6	viisas	ADJ.SG.NOM	viisas␣
pr016:014	5b	mies	SG.NOM	mies
pr016:014	-	(.)	PUNC	.␣
pr016:015	pr016:015	pr016:015	VERSE	Snl␣16:15␣
pr016:015	3	kuningas	SG.GEN	Kuninkaan␣
pr016:015	2	kasvot	PL.GEN	kasvojen␣
pr016:015	1b	valo	SG.NOM	valo␣
pr016:015	1a	%case	NOM	
pr016:015	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:015	4	elämä	DER.SG.TRA	elämäksi
pr016:015	-	(,)	PUNC	,␣
pr016:015	5a	ja	CNJ	ja␣
pr016:015	pers%5b	hän	PERS.SG.GEN	hänen␣
pr016:015	5b	suosio	NOM&SGGEN.-3	suosionsa␣
pr016:015	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:015	6a	kuin	SUBORD	kuin␣
pr016:015	7	keväinen	ADJ.SG.NOM	keväinen␣
pr016:015	6b	sade_pilvi	SG.NOM	sadepilvi
pr016:015	-	(.)	PUNC	.␣
pr016:016	pr016:016	pr016:016	VERSE	Snl␣16:16␣
pr016:016	4	parempi	ADJ.CMP.SG.NOM	Parempi␣
pr016:016	(3)	-	UNTRANSLATED	
pr016:016	5b	kulta	SG.PTV	kultaa␣
pr016:016	5a	%case	PTV	
pr016:016	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:016	1	hankkia	INF1.LAT	hankkia␣
pr016:016	2	viisaus	DER.SG.PTV	viisautta
pr016:016	(6a)	-	UNTRANSLATED	
pr016:016	-	(,)	PUNC	,␣
pr016:016	8	kallis	ADJ.CMP.SG.NOM	kalliimpi␣
pr016:016	9b	hopea	SG.PTV	hopeata␣
pr016:016	9a	%case	PTV	
pr016:016	6b	hankkia	INF1.LAT	hankkia␣
pr016:016	7	ymmärrys	DER.SG.PTV	ymmärrystä
pr016:016	-	(.)	PUNC	.␣
pr016:017	pr016:017	pr016:017	VERSE	Snl␣16:17␣
pr016:017	2	oikea_mielinen	ADJ.PL.GEN	Oikeamielisten␣
pr016:017	1	tie	SG.NOM	tie␣
pr016:017	3	välttää	ACT.PRES.3S	välttää␣
pr016:017	4b	onnettomuus	DER.SG.GEN	onnettomuuden
pr016:017	4a	%case	GEN	
pr016:017	-	(;)	PUNC	;␣
pr016:017	6	henki	NOM&SGGEN.-3	henkensä␣
pr016:017	5	(saada)	ACT.PRES.3S	saa␣
pr016:017	5	pitää	INF1.LAT	pitää
pr016:017	-	(,)	PUNC	,␣
pr016:017	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr016:017	7	pitää	ACT.PRES.3S	pitää␣
pr016:017	8	vaellus	DER.SG.ELA.-3	vaelluksestaan␣
pr016:017	7	vaari	DER.ADV	vaarin
pr016:017	-	(.)	PUNC	.␣
pr016:018	pr016:018	pr016:018	VERSE	Snl␣16:18␣
pr016:018	3	kopeus	DER.SG.NOM	Kopeus␣
pr016:018	-	(käydä)	ACT.PRES.3S	käy␣
pr016:018	2	kukistuminen	DER.SG.GEN	kukistumisen␣
pr016:018	1a 1b	edellä	PREP	edellä
pr016:018	(4a)	-	UNTRANSLATED	
pr016:018	-	(,)	PUNC	,␣
pr016:018	6 7	ylpeys	DER.SG.NOM	ylpeys␣
pr016:018	5	lankeemus	SG.GEN	lankeemuksen␣
pr016:018	4b 4c	edellä	PREP	edellä
pr016:018	-	(.)	PUNC	.␣
pr016:019	pr016:019	pr016:019	VERSE	Snl␣16:19␣
pr016:019	1	parempi	ADJ.CMP.SG.NOM	Parempi␣
pr016:019	2 3	alava	ADJ.SG.ESS	alavana␣
pr016:019	6	nöyrä	ADJ.PL.GEN	nöyrien␣
pr016:019	4	parissa	POST	parissa␣
pr016:019	7a	kuin	SUBORD	kuin␣
pr016:019	7b	jakaa	INF3.INE	jakamassa␣
pr016:019	8	saalis	SG.PTV	saalista␣
pr016:019	10	ylpeä	ADJ.PL.GEN	ylpeitten␣
pr016:019	9	kanssa	POST	kanssa
pr016:019	-	(.)	PUNC	.␣
pr016:020	pr016:020	pr016:020	VERSE	Snl␣16:20␣
pr016:020	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr016:020	1	painaa	ACT.PRES.3S	painaa␣
pr016:020	1	mieli	SG.ILL.-3	mieleensä␣
pr016:020	3	sana	SG.GEN	sanan
pr016:020	2	%case	GEN	
pr016:020	-	(,)	PUNC	,␣
pr016:020	4	(se)	DEM.SG.NOM	se␣
pr016:020	4	löytää	ACT.PRES.3S	löytää␣
pr016:020	5	onni	SG.GEN	onnen
pr016:020	-	(;)	PUNC	;␣
pr016:020	6a	ja	CNJ	ja␣
pr016:020	8	autuas	ADJ.SG.NOM	autuas␣
pr016:020	pers%8	se	DEM.SG.NOM	se
pr016:020	-	(,)	PUNC	,␣
pr016:020	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr016:020	7b	Herra	SG.ILL	Herraan␣
pr016:020	7a	%case	LOC	
pr016:020	6b	turvata	ACT.PRES.3S	turvaa
pr016:020	-	(!)	PUNC	!␣
pr016:021	pr016:021	pr016:021	VERSE	Snl␣16:21␣
pr016:021	-	(joka)	REL.SG.ADE	Jolla␣
pr016:021	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:021	1b	viisas	ADJ.SG.NOM	viisas␣
pr016:021	2	sydän	SG.NOM	sydän
pr016:021	-	(,)	PUNC	,␣
pr016:021	1a	se	DEM.SG.PTV	sitä␣
pr016:021	4	ymmärtäväinen	DER.ADJ.SG.TRA	ymmärtäväiseksi␣
pr016:021	3	sanoa	PSS.PRES	sanotaan
pr016:021	-	(,)	PUNC	,␣
pr016:021	5a	ja	CNJ	ja␣
pr016:021	6	huuli	PL.GEN	huulten␣
pr016:021	5b	suloisuus	DER.SG.NOM	suloisuus␣
pr016:021	7	antaa	ACT.PRES.3S	antaa␣
pr016:021	8	opetus	DER.SG.ALL	opetukselle␣
pr016:021	7	teho	SG.PTV	tehoa
pr016:021	-	(.)	PUNC	.␣
pr016:022	pr016:022	pr016:022	VERSE	Snl␣16:22␣
pr016:022	3	ymmärrys	DER.SG.NOM	Ymmärrys␣
pr016:022	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:022	4	omistaja	DER.SG.ALL.-3	omistajalleen␣
pr016:022	2	elämä	DER.SG.GEN	elämän␣
pr016:022	1	lähde	SG.NOM	lähde
pr016:022	-	(,)	PUNC	,␣
pr016:022	5a	mutta	CNJ	mutta␣
pr016:022	7	hulluus	DER.SG.NOM	hulluus␣
pr016:022	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:022	6	hullu	ADJ.PL.ALL	hulluille␣
pr016:022	5b	kuritus	DER.SG.NOM	kuritus
pr016:022	-	(.)	PUNC	.␣
pr016:023	pr016:023	pr016:023	VERSE	Snl␣16:23␣
pr016:023	2	viisas	ADJ.SG.GEN	Viisaan␣
pr016:023	1	sydän	SG.NOM	sydän␣
pr016:023	3	tehdä	ACT.PRES.3S	tekee␣
pr016:023	3	taitava	ADJ.SG.TRA	taitavaksi␣
pr016:023	pers%4	hän	PERS.SG.GEN	hänen␣
pr016:023	4	suu	NOM&SGGEN.-3	suunsa␣
pr016:023	5a	ja	CNJ	ja␣
pr016:023	7	antaa	ACT.PRES.3S	antaa␣
pr016:023	7	teho	SG.PTV	tehoa␣
pr016:023	pers%6	hän	PERS.SG.GEN	hänen␣
pr016:023	6	huuli	PL.GEN.-3	huultensa␣
pr016:023	5b	%case	GEN	
pr016:023	8	opetus	DER.SG.ALL	opetukselle
pr016:023	-	(.)	PUNC	.␣
pr016:024	pr016:024	pr016:024	VERSE	Snl␣16:24␣
pr016:024	4	lempeä	ADJ.PL.NOM	Lempeät␣
pr016:024	3	sana	PL.NOM	sanat␣
pr016:024	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:024	1 2	mesi_leipä	SG.PTV	mesileipää
pr016:024	-	(;)	PUNC	;␣
pr016:024	-	(ne)	DEM.PL.NOM	ne␣
pr016:024	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:024	5	makea	ADJ.PL.NOM	makeat␣
pr016:024	6b	sielu	SG.ALL	sielulle␣
pr016:024	6a	%case	LOC	
pr016:024	7a	ja	CNJ	ja␣
pr016:024	7b	lääkitys	SG.NOM	lääkitys␣
pr016:024	8b	luu	PL.ALL	luille
pr016:024	8a	%case	LOC	
pr016:024	-	(.)	PUNC	.␣
pr016:025	pr016:025	pr016:025	VERSE	Snl␣16:25␣
pr016:025	5	mies	SG.GEN	Miehen␣
pr016:025	4a 4b	mieli	SG.ELA	mielestä␣
pr016:025	1	olla	COP.ACT.PRES.3S	on␣
pr016:025	3	oikea	ADJ.SG.NOM	oikea␣
pr016:025	-	(moni)	INDEF.SG.NOM.-CLITIC	monikin␣
pr016:025	2	tie	SG.NOM	tie
pr016:025	-	(,)	PUNC	,␣
pr016:025	6a	joka	REL.INDEF.SG.NOM	joka␣
pr016:025	6b	lopulta	DER.ADV	lopulta␣
pr016:025	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:025	8	kuolema	DER.SG.GEN	kuoleman␣
pr016:025	7	tie	SG.NOM	tie
pr016:025	-	(.)	PUNC	.␣
pr016:026	pr016:026	pr016:026	VERSE	Snl␣16:26␣
pr016:026	2	työ_mies	SG.GEN	Työmiehen␣
pr016:026	1	nälkä	SG.NOM	nälkä␣
pr016:026	3	tehdä	ACT.PRES.3S	tekee␣
pr016:026	3	työ	SG.PTV	työtä␣
pr016:026	pers%4	hän	PERS.SG.GEN	hänen␣
pr016:026	4	hyväkseen	DER.ADV.POS.-3	hyväkseen
pr016:026	-	(,)	PUNC	,␣
pr016:026	5	sillä	SUBORD	sillä␣
pr016:026	pers%8	oma	ADJ.SG.NOM	oma␣
pr016:026	8	suu	SG.NOM	suu␣
pr016:026	6	panna	ACT.PRES.3S	panee␣
pr016:026	7	hän	PERS.SG.ALL	hänelle␣
pr016:026	6	pakko	SG.GEN	pakon
pr016:026	-	(.)	PUNC	.␣
pr016:027	pr016:027	pr016:027	VERSE	Snl␣16:27␣
pr016:027	2	kelvoton	ADJ.SG.NOM	Kelvoton␣
pr016:027	1	mies	SG.NOM	mies␣
pr016:027	3	kaivaa	ACT.PRES.3S	kaivaa␣
pr016:027	-	(toinen)	INDEF.SG.ALL	toiselle␣
pr016:027	4	onnettomuus	DER.SG.PTV	onnettomuutta
pr016:027	(5a)	-	UNTRANSLATED	
pr016:027	-	(;)	PUNC	;␣
pr016:027	pers%6	hän	PERS.SG.GEN	hänen␣
pr016:027	6	huuli	PL.ADE.-3	huulillaan␣
pr016:027	5b	%case	LOC	
pr016:027	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:027	8a	kuin	SUBORD	kuin␣
pr016:027	9	polttaa:polttava	ACT.PCP1.SG.NOM	polttava␣
pr016:027	8b	tuli	SG.NOM	tuli
pr016:027	-	(.)	PUNC	.␣
pr016:028	pr016:028	pr016:028	VERSE	Snl␣16:28␣
pr016:028	2	kavala	ADJ.SG.NOM	Kavala␣
pr016:028	1	mies	SG.NOM	mies␣
pr016:028	3	rakentaa	ACT.PRES.3S	rakentaa␣
pr016:028	4	riita	SG.PTV	riitaa
pr016:028	-	(,)	PUNC	,␣
pr016:028	5a	ja	CNJ	ja␣
pr016:028	5b	panettelija	DER.SG.NOM	panettelija␣
pr016:028	6	erottaa	ACT.PRES.3S	erottaa␣
pr016:028	7	ystävykset	PL.NOM	ystävykset
pr016:028	-	(.)	PUNC	.␣
pr016:029	pr016:029	pr016:029	VERSE	Snl␣16:29␣
pr016:029	2	väki_valta	SG.GEN	Väkivallan␣
pr016:029	1	mies	SG.NOM	mies␣
pr016:029	3	viekoitella	DER.ACT.PRES.3S	viekoittelee␣
pr016:029	4	lähimmäinen	NOM&SGGEN.-3	lähimmäisensä␣
pr016:029	5a	ja	CNJ	ja␣
pr016:029	5b	viedä	ACT.PRES.3S	vie␣
pr016:029	pers%5b	hän	PERS.SG.ACC	hänet␣
pr016:029	6b	tie	SG.ALL	tielle
pr016:029	6a	%case	LOC	
pr016:029	-	(,)	PUNC	,␣
pr016:029	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr016:029	7	ei	NEGV.3S	ei␣
pr016:029	-	(olla)	COP.ACT.PRES.NEG	ole␣
pr016:029	8	hyvä	ADJ.SG.NOM	hyvä
pr016:029	-	(.)	PUNC	.␣
pr016:030	pr016:030	pr016:030	VERSE	Snl␣16:30␣
pr016:030	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr016:030	2	silmä	PL.PTV.-3	silmiänsä␣
pr016:030	1	luimistella	DER.ACT.PRES.3S	luimistelee
pr016:030	-	(,)	PUNC	,␣
pr016:030	-	(se)	DEM.SG.ADE	sillä␣
pr016:030	3b	olla	COP.ACT.PRES.3S	on␣
pr016:030	3a	%case	?	
pr016:030	4	kavaluus	DER.SG.NOM	kavaluus␣
pr016:030	3b	mieli	SG.INE	mielessä
pr016:030	-	(;)	PUNC	;␣
pr016:030	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr016:030	6	huuli	NOM&SGGEN.-3	huulensa␣
pr016:030	5	yhteen	ADV	yhteen␣
pr016:030	5	puristaa	ACT.PRES.3S	puristaa
pr016:030	-	(,)	PUNC	,␣
pr016:030	-	(se)	DEM.SG.ADE	sillä␣
pr016:030	7	olla	COP.ACT.PRES.3S	on␣
pr016:030	8	paha	ADJ.SG.NOM	paha␣
pr016:030	7	valmis	ADJ.SG.ESS	valmiina
pr016:030	-	(.)	PUNC	.␣
pr016:031	pr016:031	pr016:031	VERSE	Snl␣16:31␣
pr016:031	3	harmaa	ADJ.PL.NOM	Harmaat␣
pr016:031	3	hapsi	PL.NOM	hapset␣
pr016:031	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr016:031	2	kunnia	SG.GEN	kunnian␣
pr016:031	1	kruunu	SG.NOM	kruunu
pr016:031	-	(;)	PUNC	;␣
pr016:031	6	(se)	DEM.SG.NOM	se␣
pr016:031	6	saada	PSS.PRES	saadaan␣
pr016:031	5	vanhurskas	ADJ.PL.GEN	vanhurskasten␣
pr016:031	4b	tie	SG.ADE	tiellä
pr016:031	4a	%case	LOC	
pr016:031	-	(.)	PUNC	.␣
pr016:032	pr016:032	pr016:032	VERSE	Snl␣16:32␣
pr016:032	2 3	pitkä_mielinen	ADJ.SG.NOM	Pitkämielinen␣
pr016:032	-	(olla)	COP.ACT.PRES.3S	on␣
pr016:032	1	parempi	ADJ.CMP.SG.NOM	parempi␣
pr016:032	4a	kuin	SUBORD	kuin␣
pr016:032	4b	sankari	SG.NOM	sankari
pr016:032	-	(,)	PUNC	,␣
pr016:032	5a	ja	CNJ	ja␣
pr016:032	6b	mieli	NOM&SGGEN.-3	mielensä␣
pr016:032	6a	%case	NOM.GEN	
pr016:032	5b	hillitseväinen	DER.ADJ.SG.NOM	hillitseväinen␣
pr016:032	-	(parempi)	ADJ.CMP.SG.NOM	parempi␣
pr016:032	7a	kuin	SUBORD	kuin␣
pr016:032	8	kaupunki	SG.GEN	kaupungin␣
pr016:032	7b	valloittaja	DER.SG.NOM	valloittaja
pr016:032	-	(.)	PUNC	.␣
pr016:033	pr016:033	pr016:033	VERSE	Snl␣16:33␣
pr016:033	1b	helma	SG.INE	Helmassa␣
pr016:033	1a	%case	LOC	
pr016:033	-	(pudistella)	DER.ACT.INF2.MAN	pudistellen␣
pr016:033	(4a) 4b	arpa	SG.NOM	arpa␣
pr016:033	3	%case	NOM	
pr016:033	2	heittää	PSS.PRES	heitetään
pr016:033	-	(,)	PUNC	,␣
pr016:033	5a	mutta	CNJ	mutta␣
pr016:033	5c	Herra	SG.ABL	Herralta␣
pr016:033	5b	%case	LOC	
pr016:033	-	(tulla)	ACT.PRES.3S	tulee␣
pr016:033	6	aina	ADV	aina␣
pr016:033	pers%7	se	DEM.SG.GEN	sen␣
pr016:033	7	ratkaisu	DER.SG.NOM	ratkaisu
pr016:033	-	(.)	PUNC	.␣
pr017:001	pr017:001	pr017:001	VERSE	Snl␣17:1␣
pr017:001	1	parempi	ADJ.CMP.SG.NOM	Parempi␣
pr017:001	3	kuiva	ADJ.SG.NOM	kuiva␣
pr017:001	2	kannikka	SG.NOM	kannikka␣
pr017:001	4b	rauha	SG.INE	rauhassa␣
pr017:001	4a 5	%inflection	SG.INE	
pr017:001	6a	kuin	SUBORD	kuin␣
pr017:001	6b	talo	SG.GEN	talon␣
pr017:001	7	täysi	ADJ.SG.NOM	täysi␣
pr017:001	8	uhri_paisti	SG.PTV	uhripaistia␣
pr017:001	9	riita	SG.INE	riidassa
pr017:001	-	(.)	PUNC	.␣
pr017:002	pr017:002	pr017:002	VERSE	Snl␣17:2␣
pr017:002	2	taitava	ADJ.SG.NOM	Taitava␣
pr017:002	1	palvelija	DER.SG.NOM	palvelija␣
pr017:002	3	hallita	ACT.PRES.3S	hallitsee␣
pr017:002	5	kunnoton	DER.ADJ.SG.PTV	kunnotonta␣
pr017:002	4b	poika	SG.PTV	poikaa␣
pr017:002	4a	%case	PTV	
pr017:002	6a	ja	CNJ	ja␣
pr017:002	8	päästä	ACT.PRES.3S	pääsee␣
pr017:002	9	perinnön_jako	SG.ALL	perinnönjaolle␣
pr017:002	7	veljes	PL.GEN	veljesten␣
pr017:002	6c	rinnalla	POST	rinnalla
pr017:002	6b	%case	LOC	
pr017:002	-	(.)	PUNC	.␣
pr017:003	pr017:003	pr017:003	VERSE	Snl␣17:3␣
pr017:003	2b	hopea	SG.ALL	Hopealle␣
pr017:003	2a	%case	LOC	
pr017:003	1	sulatin	SG.NOM	sulatin
pr017:003	(3a)	-	UNTRANSLATED	
pr017:003	-	(,)	PUNC	,␣
pr017:003	4b	kulta	SG.ALL	kullalle␣
pr017:003	4a	%case	LOC	
pr017:003	3b	uuni	SG.NOM	uuni
pr017:003	-	(,)	PUNC	,␣
pr017:003	5a	mutta	CNJ	mutta␣
pr017:003	6	sydän	PL.NOM	sydämet␣
pr017:003	5b	koetella	DER.ACT.PRES.3S	koettelee␣
pr017:003	7	Herra	SG.NOM	Herra
pr017:003	-	(.)	PUNC	.␣
pr017:004	pr017:004	pr017:004	VERSE	Snl␣17:4␣
pr017:004	1	paha	ADJ.SG.NOM	Paha␣
pr017:004	2	kuunnella	ACT.PRES.3S	kuuntelee␣
pr017:004	5	häijy	ADJ.PL.PTV	häijyjä␣
pr017:004	4	huuli	PL.PTV	huulia
pr017:004	3	%case	PTV	
pr017:004	-	(,)	PUNC	,␣
pr017:004	6	petollisuus	DER.SG.NOM	petollisuus␣
pr017:004	7	kuulla	ACT.PRES.3S	kuulee␣
pr017:004	10	paha	ADJ.PL.PTV	pahoja␣
pr017:004	9	kieli	PL.PTV	kieliä
pr017:004	8	%case	PTV	
pr017:004	-	(.)	PUNC	.␣
pr017:005	pr017:005	pr017:005	VERSE	Snl␣17:5␣
pr017:005	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr017:005	2b	köyhä	ADJ.SG.PTV	köyhää␣
pr017:005	2a	%case	PTV	
pr017:005	1	pilkata	ACT.PRES.3S	pilkkaa
pr017:005	-	(,)	PUNC	,␣
pr017:005	3	(se)	DEM.SG.NOM	se␣
pr017:005	3	herjata	ACT.PRES.3S	herjaa␣
pr017:005	pers%4	hän	PERS.SG.GEN	hänen␣
pr017:005	4	luoja	DER.SG.PTV.-3	luojaansa
pr017:005	-	(;)	PUNC	;␣
pr017:005	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr017:005	-	(toinen)	INDEF.SG.GEN	toisen␣
pr017:005	6b	onnettomuus	DER.SG.ELA	onnettomuudesta␣
pr017:005	6a	%case	LOC	
pr017:005	5	iloita	ACT.PRES.3S	iloitsee
pr017:005	-	(,)	PUNC	,␣
pr017:005	7	ei	NEGV.3S	ei␣
pr017:005	8	jäädä	ACT.PRES.NEG	jää␣
pr017:005	8	rankaista,rangaista	INF3.ABE	rankaisematta
pr017:005	-	(.)	PUNC	.␣
pr017:006	pr017:006	pr017:006	VERSE	Snl␣17:6␣
pr017:006	2	vanhus	PL.GEN	Vanhusten␣
pr017:006	1	kruunu	SG.NOM	kruunu␣
pr017:006	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr017:006	3 4	lasten_lapsi	PL.NOM	lastenlapset
pr017:006	-	(,)	PUNC	,␣
pr017:006	5a	ja	CNJ	ja␣
pr017:006	7	isä	PL.NOM	isät␣
pr017:006	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr017:006	6	lapsi	PL.GEN	lasten␣
pr017:006	5b	kunnia	SG.NOM	kunnia
pr017:006	-	(.)	PUNC	.␣
pr017:007	pr017:007	pr017:007	VERSE	Snl␣17:7␣
pr017:007	1	ei	NEGV.3S	Ei␣
pr017:007	2	sopia	ACT.PRES.NEG	sovi␣
pr017:007	3b	houkka	ADJ.SG.ALL	houkalle␣
pr017:007	3a	%case	LOC	
pr017:007	5	ylevä	ADJ.SG.NOM	ylevä␣
pr017:007	4	puhe	SG.NOM	puhe
pr017:007	-	(,)	PUNC	,␣
pr017:007	6	saati		saati␣
pr017:007	7	sitten	ADV	sitten␣
pr017:007	8b	ruhtinas	SG.ALL	ruhtinaalle␣
pr017:007	8a	%case	LOC	
pr017:007	10 9	valhe	SG.NOM	valhe
pr017:007	-	(.)	PUNC	.␣
pr017:008	pr017:008	pr017:008	VERSE	Snl␣17:8␣
pr017:008	(3a) 3b	lahjus	SG.NOM	Lahjus␣
pr017:008	-	(olla)	COP.ACT.PRES.3S	on␣
pr017:008	5	käyttäjä	DER.NOM&SGGEN.-3	käyttäjänsä␣
pr017:008	4b	silmä	PL.INE	silmissä␣
pr017:008	4a	%case	LOC	
pr017:008	2	kallis	ADJ.SG.NOM	kallis␣
pr017:008	1	kivi	SG.NOM	kivi
pr017:008	-	(:)	PUNC	:␣
pr017:008	8	mikä	INT.REL.SG.ILL	mihin␣
