dt001:001	dt001:001	dt001:001	VERSE	5Ms␣1:1␣
dt014:007	21a	mutta	CNJ	mutta␣
dt014:007	-	(joka)	REL.PL.ADE	joilla␣
dt014:007	22	ei	NEGV.3S	ei␣
dt014:007	23	olla	COP.ACT.PRES.NEG	ole␣
dt014:007	21b	sorkka	PL.PTV	sorkkia
dt014:007	-	(:)	PUNC	:␣
dt014:007	25	ne	DEM.PL.NOM	ne␣
dt014:007	-	(olla)	COP.ACT.IMP.3P	olkoot␣
dt014:007	26	te	PERS.PL.ALL	teille␣
dt014:007	24	saastainen	ADJ.PL.NOM	saastaiset
dt014:007	-	(;)	PUNC	;␣
dt014:008	dt014:008	dt014:008	VERSE	5Ms␣14:8␣
dt014:008	(1a)	-	UNTRANSLATED	
dt014:008	(2a) 2b	sika	SG.PTV	sikaa
dt014:008	1b	%case	PTV	
dt014:008	-	(,)	PUNC	,␣
dt014:008	6	joka	REL.SG.ADE	jolla␣
dt014:008	3	kyllä	ADV	kyllä␣
dt014:008	-	(olla)	COP.ACT.PRES.3S	on␣
dt014:008	4 5	sorkka	PL.NOM	sorkat
dt014:008	-	(,)	PUNC	,␣
dt014:008	7a	mutta	CNJ	mutta␣
dt014:008	-	(joka)	REL.INDEF.SG.NOM	joka␣
dt014:008	7b	ei	NEGV.3S	ei␣
dt014:008	8	märehtiä	ACT.PRES.NEG	märehdi
dt014:008	-	(:)	PUNC	:␣
dt014:008	10	se	DEM.SG.NOM	se␣
dt014:008	-	(olla)	COP.ACT.IMP.3S	olkoon␣
dt014:008	11	te	PERS.PL.ALL	teille␣
dt014:008	9	saastainen	ADJ.SG.NOM	saastainen
dt014:008	-	(.)	PUNC	.␣
dt014:008	pers%12b	nämä	DEM.PL.GEN	Näiden␣
dt014:008	12b	liha	SG.PTV	lihaa␣
dt014:008	12a	%case	PTV	
dt014:008	13	älä	NEGV.ACT.IMP.2P	älkää␣
dt014:008	14	syödä	ACT.IMP.NEG	syökö
dt014:008	-	(,)	PUNC	,␣
dt014:008	15a	ja	CNJ	ja␣
dt014:008	pers%15c	ne	DEM.PL.GEN	niiden␣
dt014:008	15c	raato	PL.ILL	raatoihin␣
dt014:008	15b	%case	LOC	
dt014:008	16	älä	NEGV.ACT.IMP.2P	älkää␣
dt014:008	17	koskea	ACT.IMP.NEG	koskeko
dt014:008	-	(.)	PUNC	.␣
dt014:009	dt014:009	dt014:009	VERSE	5Ms␣14:9␣
dt014:009	2	nämä	DEM.PL.PTV	Näitä␣
dt014:009	1	%case	PTV	
dt014:009	3	(te)	PERS.PL.NOM	te␣
dt014:009	3	(saada)	ACT.PRES.2P	saatte␣
dt014:009	3	syödä	INF1.LAT	syödä␣
dt014:009	4b	kaikki	INDEF.PL.ELA	kaikista␣
dt014:009	4a	%case	LOC	
dt014:009	5 6a 6b	vesi_eläin	PL.ELA	vesieläimistä
dt014:009	-	(:)	PUNC	:␣
dt014:009	7	kaikki	INDEF.PL.PTV	kaikkia
dt014:009	-	(,)	PUNC	,␣
dt014:009	8	joka	REL.PL.ADE	joilla␣
dt014:009	9	%case	LOC	
dt014:009	-	(olla)	COP.ACT.PRES.3S	on␣
dt014:009	10	evä	PL.NOM	evät␣
dt014:009	11a	ja	CNJ	ja␣
dt014:009	11b	suomus	PL.NOM	suomukset
dt014:009	-	(,)	PUNC	,␣
dt014:009	12	(te)	PERS.PL.NOM	te␣
dt014:009	12	(saada)	ACT.PRES.2P	saatte␣
dt014:009	12	syödä	INF1.LAT	syödä
dt014:009	-	(.)	PUNC	.␣
dt014:010	dt014:010	dt014:010	VERSE	5Ms␣14:10␣
dt014:010	1a	mutta	CNJ	Mutta␣
dt014:010	1b	kaikki	INDEF.PL.ELA	kaikista␣
dt014:010	-	(ne)	DEM.PL.ELA	niistä
dt014:010	-	(,)	PUNC	,␣
dt014:010	2	joka	REL.PL.ADE	joilla␣
dt014:010	4	%case	LOC	
dt014:010	3	ei	NEGV.3S	ei␣
dt014:010	3	olla	COP.ACT.PRES.NEG	ole␣
dt014:010	5	evä	PL.PTV	eviä␣
dt014:010	6a	ei	NEGV.3S.-CLITIC	eikä␣
dt014:010	6b	suomus	PL.PTV	suomuksia
dt014:010	-	(,)	PUNC	,␣
dt014:010	7	älä	NEGV.ACT.IMP.2P	älkää␣
dt014:010	8	syödä	ACT.IMP.NEG	syökö␣
dt014:010	-	(mikään)	INDEF.SG.PTV	mitään
dt014:010	-	(:)	PUNC	:␣
dt014:010	10	ne	DEM.PL.NOM	ne␣
dt014:010	-	(olla)	COP.ACT.IMP.3P	olkoot␣
dt014:010	11	te	PERS.PL.ALL	teille␣
dt014:010	9	saastainen	ADJ.PL.NOM	saastaiset
dt014:010	-	(.)	PUNC	.␣
dt014:011	dt014:011	dt014:011	VERSE	5Ms␣14:11␣
dt014:011	1	kaikki	INDEF.PL.PTV	Kaikkia␣
dt014:011	3	puhdas	ADJ.PL.PTV	puhtaita␣
dt014:011	2	lintu	PL.PTV	lintuja␣
dt014:011	4	(te)	PERS.PL.NOM	te␣
dt014:011	4	(saada)	ACT.PRES.2P	saatte␣
dt014:011	4	syödä	INF1.LAT	syödä
dt014:011	-	(.)	PUNC	.␣
dt014:012	dt014:012	dt014:012	VERSE	5Ms␣14:12␣
dt014:012	1a	mutta	CNJ	Mutta␣
dt014:012	1b	nämä	DEM.PL.NOM	nämä␣
dt014:012	-	(olla)	COP.ACT.PRES.3P	ovat␣
dt014:012	-	(lintu)	PL.ELA	linnuista␣
dt014:012	-	(ne)	DEM.PL.NOM	ne
dt014:012	-	(,)	PUNC	,␣
dt014:012	2	joka	REL.PL.PTV	joita␣
dt014:012	5	%case	PTV	
dt014:012	3	älä	NEGV.ACT.IMP.2P	älkää␣
dt014:012	4	syödä	ACT.IMP.NEG	syökö
dt014:012	-	(:)	PUNC	:␣
dt014:012	(6a) 6b	kotka	SG.NOM	kotka
dt014:012	(7a)	-	UNTRANSLATED	
dt014:012	-	(,)	PUNC	,␣
dt014:012	(7b) 7c	parta_korppi_kotka	SG.NOM	partakorppikotka
dt014:012	(8a)	-	UNTRANSLATED	
dt014:012	-	(,)	PUNC	,␣
dt014:012	(8b) 8c	harmaa	ADJ.SG.NOM	harmaa␣
dt014:012	(8b) 8c	korppi_kotka	SG.NOM	korppikotka
dt014:012	-	(,)	PUNC	,␣
dt014:013	dt014:013	dt014:013	VERSE	5Ms␣14:13␣
dt014:013	(1a)	-	UNTRANSLATED	
dt014:013	(1b) 1c	haara_haukka	SG.NOM	haarahaukka␣
dt014:013	2a	ja	CNJ	ja␣
dt014:013	(2b) (3a) (3b) (4a)	-	UNTRANSLATED	
dt014:013	(4b) 4c 5a 5b	suo_haukka_laji	PL.NOM	suohaukkalajit
dt014:013	-	(,)	PUNC	,␣
dt014:014	dt014:014	dt014:014	VERSE	5Ms␣14:14␣
dt014:014	(1a)	-	UNTRANSLATED	
dt014:014	2	kaikki	INDEF.SG.NOM	kaikki␣
dt014:014	1b	%case	NOM	
dt014:014	3 4a 4b	kaarne_laji	PL.NOM	kaarnelajit
dt014:014	-	(,)	PUNC	,␣
dt014:015	dt014:015	dt014:015	VERSE	5Ms␣14:15␣
dt014:015	(1a)	-	UNTRANSLATED	
dt014:015	2 (3a) 3b	kameli_kurki	SG.NOM	kamelikurki
dt014:015	1b	%case	NOM	
dt014:015	(4a)	-	UNTRANSLATED	
dt014:015	-	(,)	PUNC	,␣
dt014:015	(5a) 5b	pääskynen	SG.NOM	pääskynen
dt014:015	4b	%case	NOM	
dt014:015	(6a)	-	UNTRANSLATED	
dt014:015	-	(,)	PUNC	,␣
dt014:015	(7a) 7b	kala_lokki	SG.NOM	kalalokki
dt014:015	6b	%case	NOM	
dt014:015	(8a)	-	UNTRANSLATED	
dt014:015	-	(,)	PUNC	,␣
dt014:015	10a 10b (9a) 9b	jalo_haukka_laji	PL.NOM	jalohaukkalajit
dt014:015	8b	%case	NOM	
dt014:015	-	(,)	PUNC	,␣
dt014:016	dt014:016	dt014:016	VERSE	5Ms␣14:16␣
dt014:016	(2a) 2b	huuhkaja	SG.NOM	huuhkaja
dt014:016	1	%case	NOM	
dt014:016	(3a)	-	UNTRANSLATED	
dt014:016	-	(,)	PUNC	,␣
dt014:016	(4a) 4b	kissa_pöllö	SG.NOM	kissapöllö
dt014:016	3b	%case	NOM	
dt014:016	(5a)	-	UNTRANSLATED	
dt014:016	-	(,)	PUNC	,␣
dt014:016	(5b) 5c	sarvi_pöllö	SG.NOM	sarvipöllö
dt014:016	-	(,)	PUNC	,␣
dt014:017	dt014:017	dt014:017	VERSE	5Ms␣14:17␣
dt014:017	(1a)	-	UNTRANSLATED	
dt014:017	(1b) 1c	pelikaani	SG.NOM	pelikaani
dt014:017	(2a)	-	UNTRANSLATED	
dt014:017	-	(,)	PUNC	,␣
dt014:017	(3a) 3b	lika_korppi_kotka	SG.NOM	likakorppikotka
dt014:017	2b	%case	NOM	
dt014:017	(4a)	-	UNTRANSLATED	
dt014:017	-	(,)	PUNC	,␣
dt014:017	(5a) 5b	kalasääksi	SG.NOM	kalasääksi
dt014:017	4b	%case	NOM	
dt014:017	-	(,)	PUNC	,␣
dt014:018	dt014:018	dt014:018	VERSE	5Ms␣14:18␣
dt014:018	(1a)	-	UNTRANSLATED	
dt014:018	(1b) 1c	haikara	SG.NOM	haikara
dt014:018	(2a)	-	UNTRANSLATED	
dt014:018	-	(,)	PUNC	,␣
dt014:018	(2b) 2c 3a 3b	sirriäis_laji	PL.NOM	sirriäislajit
dt014:018	(4a)	-	UNTRANSLATED	
dt014:018	-	(,)	PUNC	,␣
dt014:018	(4b) 4c	harja_lintu	SG.NOM	harjalintu␣
dt014:018	5a	ja	CNJ	ja␣
dt014:018	(5b) 5c	yö_lepakko	SG.NOM	yölepakko
dt014:018	-	(.)	PUNC	.␣
dt014:019	dt014:019	dt014:019	VERSE	5Ms␣14:19␣
dt014:019	1a	myös	ADV.-CLITIC	Myöskin␣
dt014:019	1b	kaikki	INDEF.SG.NOM	kaikki␣
dt014:019	(3a) 3b	siivellinen	DER.ADJ.PL.NOM	siivelliset␣
dt014:019	2	pikku_eläin	PL.NOM	pikkueläimet␣
dt014:019	5	olla	COP.ACT.IMP.3P	olkoot␣
dt014:019	6	te	PERS.PL.ALL	teille␣
dt014:019	4	saastainen	ADJ.PL.NOM	saastaiset
dt014:019	-	(,)	PUNC	,␣
dt014:019	-	(ne)	DEM.PL.PTV	niitä␣
dt014:019	7	älä	NEGV.ACT.IMP.3S	älköön␣
dt014:019	8	syödä	PSS.IMP.NEG	syötäkö
dt014:019	-	(.)	PUNC	.␣
dt014:020	dt014:020	dt014:020	VERSE	5Ms␣14:20␣
dt014:020	1	kaikki	INDEF.PL.PTV	Kaikkia␣
dt014:020	3	puhdas	ADJ.PL.PTV	puhtaita␣
dt014:020	2	siivellinen	DER.ADJ.PL.PTV	siivellisiä␣
dt014:020	4	(te)	PERS.PL.NOM	te␣
dt014:020	4	(saada)	ACT.PRES.2P	saatte␣
dt014:020	4	syödä	INF1.LAT	syödä
dt014:020	-	(.)	PUNC	.␣
dt014:021	dt014:021	dt014:021	VERSE	5Ms␣14:21␣
dt014:021	1	älä	NEGV.ACT.IMP.2P	Älkää␣
dt014:021	2	syödä	ACT.IMP.NEG	syökö␣
dt014:021	3	mikään	INDEF.SG.PTV	mitään␣
dt014:021	4	itsestään	ADV.-3	itsestään␣
dt014:021	4	kuolla:kuollut	ACT.PCP2.SG.PTV	kuollutta
dt014:021	-	(.)	PUNC	.␣
dt014:021	5b	muukalainen	ADJ.SG.ALL	Muukalaiselle
dt014:021	5a	%case	LOC	
dt014:021	-	(,)	PUNC	,␣
dt014:021	6	joka	REL.INDEF.SG.NOM	joka␣
dt014:021	pers%7b	sinä	PERS.SG.GEN	sinun␣
dt014:021	7b	portti	PL.INE.-2	porteissasi␣
dt014:021	7a	%case	LOC	
dt014:021	-	(olla)	COP.ACT.PRES.3S	on
dt014:021	-	(,)	PUNC	,␣
dt014:021	8	(sinä)	PERS.SG.NOM	sinä␣
dt014:021	8	(saada)	ACT.PRES.2S	saat␣
dt014:021	8	antaa	INF1.LAT	antaa␣
dt014:021	pers%8	se	DEM.SG.PTV	sitä␣
dt014:021	9b	syödä:syötävä	PSS.PCP1.SG.TRA	syötäväksi
dt014:021	9a	%case	TRA	
dt014:021	-	(,)	PUNC	,␣
dt014:021	10	tahi	CNJ	tahi␣
dt014:021	11	myydä	ACT.IMP.2S	myy␣
dt014:021	-	(se)	DEM.SG.NOM	se␣
dt014:021	12b	vieras	ADJ.SG.ALL	vieraalle
dt014:021	12a	%case	LOC	
dt014:021	-	(;)	PUNC	;␣
dt014:021	13	sillä	SUBORD	sillä␣
dt014:021	16	sinä	PERS.SG.NOM	sinä␣
dt014:021	-	(olla)	COP.ACT.PRES.2S	olet␣
dt014:021	17b	Herra	SG.ALL	Herralle
dt014:021	17a	%case	LOC	
dt014:021	-	(,)	PUNC	,␣
dt014:021	pers%18	sinä	PERS.SG.GEN	sinun␣
dt014:021	18	Jumala	SG.ALL.-2	Jumalallesi
dt014:021	-	(,)	PUNC	,␣
dt014:021	15	pyhittää:pyhitetty	PSS.PCP2.SG.NOM	pyhitetty␣
dt014:021	14	kansa	SG.NOM	kansa
dt014:021	-	(.)	PUNC	.␣
dt014:021	19	älä	NEGV.ACT.IMP.2S	Älä␣
dt014:021	20	keittää	ACT.PRES.NEG	keitä␣
dt014:021	21	vohla	SG.PTV	vohlaa␣
dt014:021	23	emä	NOM&SGGEN.-3	emänsä␣
dt014:021	22b	maito	SG.INE	maidossa
dt014:021	22a	%case	LOC	
dt014:021	-	(.)	PUNC	.␣
dt014:022	dt014:022	dt014:022	VERSE	5Ms␣14:22␣
dt014:022	4	kaikki	INDEF.SG.ELA	Kaikesta␣
dt014:022	3	%case	LOC	
dt014:022	6	kylvö	NOM&SGGEN.-2	kylvösi␣
dt014:022	5	sato	SG.ELA	sadosta
dt014:022	-	(,)	PUNC	,␣
dt014:022	7a	joka	REL.INDEF.SG.NOM	joka␣
dt014:022	7b	kasvaa	ACT.PRES.3S	kasvaa␣
dt014:022	(8a) 8b	pelto	SG.ADE.-2	pellollasi
dt014:022	-	(,)	PUNC	,␣
dt014:022	2	antaa	ACT.IMP.2S	anna␣
dt014:022	10 9	joka	REL.INDEF.SG.NOM	joka␣
dt014:022	10 9	vuosi	SG.NOM	vuosi␣
dt014:022	1	kymmenykset	PL.NOM	kymmenykset
dt014:022	-	(,)	PUNC	,␣
dt014:023	dt014:023	dt014:023	VERSE	5Ms␣14:23␣
dt014:023	1a	ja	CNJ	ja␣
dt014:023	1b	syödä	ACT.IMP.2S	syö␣
dt014:023	-	(ne)	DEM.PL.NOM	ne␣
dt014:023	3	Herra	SG.GEN	Herran
dt014:023	-	(,)	PUNC	,␣
dt014:023	pers%4	sinä	PERS.SG.GEN	sinun␣
dt014:023	4	Jumala	NOM&SGGEN.-2	Jumalasi
dt014:023	-	(,)	PUNC	,␣
dt014:023	2a 2b	edessä	PREP	edessä
dt014:023	-	(,)	PUNC	,␣
dt014:023	-	(se)	DEM.SG.INE	siinä␣
dt014:023	5b	paikka	SG.INE	paikassa
dt014:023	5a	%case	LOC	
dt014:023	-	(,)	PUNC	,␣
dt014:023	6	joka	REL.SG.GEN	jonka␣
dt014:023	10	%case	GEN	
dt014:023	7	(hän)	PERS.SG.NOM	hän␣
dt014:023	7	valita	ACT.PRES.3S	valitsee␣
dt014:023	9	nimi	NOM&SGGEN.-3	nimensä␣
dt014:023	8b	asuin_sija	SG.TRA	asuinsijaksi
dt014:023	8a	%case	TRA	
dt014:023	-	(:)	PUNC	:␣
dt014:023	11	kymmenykset	PL.NOM	kymmenykset␣
dt014:023	12	jyvä	PL.ELA.-2	jyvistäsi
dt014:023	-	(,)	PUNC	,␣
dt014:023	13	viini	SG.ELA.-2	viinistäsi␣
dt014:023	14a	ja	CNJ	ja␣
dt014:023	14b	öljy	SG.ELA.-2	öljystäsi
dt014:023	-	(,)	PUNC	,␣
dt014:023	15a	niin	ADV.AD-A	niin␣
dt014:023	15a	myös	ADV	myös␣
dt014:023	16	raavas	PL.GEN.-2	raavaittesi␣
dt014:023	17a	ja	CNJ	ja␣
dt014:023	17b	lammas	PL.GEN.-2	lampaittesi␣
dt014:023	15b	esikoinen	PL.NOM	esikoiset
dt014:023	-	(,)	PUNC	,␣
dt014:023	18	että	SUBORD	että␣
dt014:023	19	oppia	ACT.COND.2S	oppisit␣
dt014:023	20b	pelätä	INF3.ILL	pelkäämään␣
dt014:023	20a	%case	LOC	
dt014:023	22	Herra	SG.PTV	Herraa
dt014:023	21	%case	PTV	
dt014:023	-	(,)	PUNC	,␣
dt014:023	pers%23	sinä	PERS.SG.GEN	sinun␣
dt014:023	23	Jumala	SG.PTV.-2	Jumalaasi
dt014:023	-	(,)	PUNC	,␣
dt014:023	24	kaikki	INDEF.SG.ESS	kaikkena␣
dt014:023	(25a) 25b	elin_aika	SG.ESS.-2	elinaikanasi
dt014:023	-	(.)	PUNC	.␣
dt014:024	dt014:024	dt014:024	VERSE	5Ms␣14:24␣
dt014:024	1a	mutta	CNJ	Mutta␣
dt014:024	1b	jos	SUBORD	jos␣
dt014:024	(4a) 4b	tie	SG.NOM	tie␣
dt014:024	2	olla	COP.ACT.PRES.3S	on␣
dt014:024	3	sinä	PERS.SG.ALL	sinulle␣
dt014:024	3	liian	AD-A	liian␣
dt014:024	2	pitkä	ADJ.SG.NOM	pitkä
dt014:024	-	(,)	PUNC	,␣
dt014:024	5	niin	ADV.AD-A	niin␣
dt014:024	6	ettei	NEGV.2S	ettet␣
dt014:024	7	voida	ACT.PRES.NEG	voi␣
dt014:024	8	kantaa	INF1.LAT	kantaa␣
dt014:024	pers%8	kannettava	ADJ.SG.PTV.-2	kannettavaasi
dt014:024	-	(,)	PUNC	,␣
dt014:024	9	koska	SUBORD	koska␣
dt014:024	12a	se	DEM.SG.NOM	se␣
dt014:024	12b	paikka	SG.NOM	paikka
dt014:024	-	(,)	PUNC	,␣
dt014:024	13	joka	REL.SG.GEN	jonka␣
dt014:024	15	Herra	SG.NOM	Herra
dt014:024	-	(,)	PUNC	,␣
dt014:024	pers%16	sinä	PERS.SG.GEN	sinun␣
dt014:024	16	Jumala	NOM&SGGEN.-2	Jumalasi
dt014:024	-	(,)	PUNC	,␣
dt014:024	14	(olla)	COP.ACT.PRES.3S	on␣
dt014:024	14	valita	ACT.PCP2.PERF	valinnut␣
dt014:024	17b	asettaa	INF1.TRA.-3	asettaakseen␣
dt014:024	17a	%case	TRA	
dt014:024	19	se	DEM.SG.ILL	siihen␣
dt014:024	18	nimi	NOM&SGGEN.-3	nimensä
dt014:024	-	(,)	PUNC	,␣
dt014:024	10	olla	COP.ACT.PRES.3S	on␣
dt014:024	11	sinä	PERS.SG.ALL	sinulle␣
dt014:024	11	liian	AD-A	liian␣
dt014:024	10	kaukana	ADV	kaukana
dt014:024	-	(,)	PUNC	,␣
dt014:024	-	(-)	PUNC	-␣
dt014:024	20	sillä	SUBORD	sillä␣
dt014:024	22	Herra	SG.NOM	Herra
dt014:024	-	(,)	PUNC	,␣
dt014:024	pers%23	sinä	PERS.SG.GEN	sinun␣
dt014:024	23	Jumala	NOM&SGGEN.-2	Jumalasi␣
dt014:024	21	(olla)	COP.ACT.PRES.3S	on␣
dt014:024	pers%21	sinä	PERS.SG.PTV	sinua␣
dt014:024	21	siunata	ACT.PCP1.FUTR	siunaava␣
dt014:024	-	(-)	PUNC	-␣
dt014:025	dt014:025	dt014:025	VERSE	5Ms␣14:25␣
dt014:025	1a	niin	ADV.AD-A	niin␣
dt014:025	1b	muuttaa	ACT.IMP.2S	muuta␣
dt014:025	-	(se)	DEM.SG.NOM	se␣
dt014:025	2b	raha	SG.TRA	rahaksi
dt014:025	2a	%case	TRA	
dt014:025	(3a)	-	UNTRANSLATED	
dt014:025	-	(,)	PUNC	,␣
dt014:025	3b	panna	ACT.IMP.2S	pane␣
dt014:025	(4a) 4b	raha	SG.NOM	raha␣
dt014:025	3b	käärö	SG.ILL	kääröön
dt014:025	-	(,)	PUNC	,␣
dt014:025	-	(ottaa)	ACT.IMP.2S	ota␣
dt014:025	5b	käsi	SG.ILL.-2	käteesi␣
dt014:025	5a	%case	LOC	
dt014:025	6a	ja	CNJ	ja␣
dt014:025	6b	mennä	ACT.PRES.NEG	mene␣
dt014:025	8a	se	DEM.SG.ILL	siihen␣
dt014:025	8b	paikka	SG.ILL	paikkaan
dt014:025	7	%case	LOC	
dt014:025	-	(,)	PUNC	,␣
dt014:025	9	joka	REL.SG.GEN	jonka␣
dt014:025	13	%case	GEN	
dt014:025	11	Herra	SG.NOM	Herra
dt014:025	-	(,)	PUNC	,␣
dt014:025	pers%12	sinä	PERS.SG.GEN	sinun␣
dt014:025	12	Jumala	NOM&SGGEN.-2	Jumalasi
dt014:025	-	(,)	PUNC	,␣
dt014:025	10	valita	ACT.PRES.3S	valitsee
dt014:025	-	(,)	PUNC	,␣
dt014:026	dt014:026	dt014:026	VERSE	5Ms␣14:26␣
dt014:026	1a	ja	CNJ	ja␣
dt014:026	1b	ostaa	ACT.IMP.2S	osta␣
dt014:026	2a	se	DEM.SG.ADE	sillä␣
dt014:026	2b	raha	SG.ADE	rahalla␣
dt014:026	3b	kaikki	INDEF.SG.PTV	kaikkea
dt014:026	3a	%case	PTV	
dt014:026	-	(,)	PUNC	,␣
dt014:026	4	mikä	INT.REL.SG.PTV	mitä␣
dt014:026	5 6	haluta	ACT.PRES.2S	haluat
dt014:026	-	(,)	PUNC	,␣
dt014:026	-	(joko)	CNJ	joko␣
dt014:026	7b	raavas	PL.PTV	raavaita␣
dt014:026	7a	%case	PTV	
dt014:026	8a	tai	CNJ	tai␣
dt014:026	8c	lammas	PL.PTV	lampaita
dt014:026	8b	%case	PTV	
dt014:026	(9a)	-	UNTRANSLATED	
dt014:026	-	(,)	PUNC	,␣
dt014:026	9c	viini	SG.PTV	viiniä␣
dt014:026	9b	%case	PTV	
dt014:026	10a	tai	CNJ	tai␣
dt014:026	10c	väki_juoma	DER.SG.PTV	väkijuomaa
dt014:026	10b	%case	PTV	
dt014:026	(11a)	-	UNTRANSLATED	
dt014:026	-	(,)	PUNC	,␣
dt014:026	11c	kaikki	INDEF.SG.PTV	kaikkea
dt014:026	11b	%case	PTV	
dt014:026	-	(,)	PUNC	,␣
dt014:026	12	mikä	INT.REL.SG.PTV	mitä␣
dt014:026	14	mieli	NOM&SGGEN.-2	mielesi␣
dt014:026	13	tehdä	ACT.PRES.3S	tekee
dt014:026	-	(,)	PUNC	,␣
dt014:026	15a	ja	CNJ	ja␣
dt014:026	15b	syödä	ACT.IMP.2S	syö␣
dt014:026	16	siellä	ADV	siellä␣
dt014:026	18	Herra	SG.GEN	Herran
dt014:026	-	(,)	PUNC	,␣
dt014:026	pers%19	sinä	PERS.SG.GEN	sinun␣
dt014:026	19	Jumala	NOM&SGGEN.-2	Jumalasi
dt014:026	-	(,)	PUNC	,␣
dt014:026	17a 17b	edessä	PREP	edessä␣
dt014:026	20a	ja	CNJ	ja␣
dt014:026	20b	iloita	ACT.IMP.2S	iloitse
dt014:026	-	(,)	PUNC	,␣
dt014:026	21	sinä	PERS.SG.NOM	sinä␣
dt014:026	22a	ja	CNJ	ja␣
dt014:026	22b	perhe	NOM&SGGEN.-2	perheesi
dt014:026	-	(.)	PUNC	.␣
dt014:027	dt014:027	dt014:027	VERSE	5Ms␣14:27␣
dt014:027	4	älä	NEGV.ACT.IMP.2S.-CLITIC	Äläkä␣
dt014:027	1a	%clitic	kA	
dt014:027	5	jättää	ACT.PRES.NEG	jätä␣
dt014:027	5	osaton	DER.ADJ.SG.TRA	osattomaksi␣
dt014:027	(1b) 1c	leeviläinen	DER.ADJ.SG.PTV	leeviläistä
dt014:027	-	(,)	PUNC	,␣
dt014:027	2	joka	REL.INDEF.SG.NOM	joka␣
dt014:027	-	(asua)	ACT.PRES.3S	asuu␣
dt014:027	pers%3b	sinä	PERS.SG.GEN	sinun␣
dt014:027	3b	portti	PL.GEN.-2	porttiesi␣
dt014:027	3a	sisä_puoli	SG.ADE	sisäpuolella
dt014:027	-	(,)	PUNC	,␣
dt014:027	6	sillä	SUBORD	sillä␣
dt014:027	8	hän	PERS.SG.ADE	hänellä␣
dt014:027	7	ei	NEGV.3S	ei␣
dt014:027	7	olla	COP.ACT.PRES.NEG	ole␣
dt014:027	9	osuus	SG.PTV	osuutta␣
dt014:027	10a	ei	NEGV.3S.-CLITIC	eikä␣
dt014:027	10b	perintö_osa	SG.PTV	perintöosaa␣
dt014:027	pers%11	sinä	PERS.SG.GEN	sinun␣
dt014:027	11	rinnalla	POST.-2	rinnallasi
dt014:027	-	(.)	PUNC	.␣
dt014:028	dt014:028	dt014:028	VERSE	5Ms␣14:28␣
dt014:028	1a 1b	joka	REL.INDEF.SG.NOM	Joka␣
dt014:028	2		ORD.SG.NOM	kolmas␣
dt014:028	3	vuosi	SG.NOM	vuosi␣
dt014:028	4	tuoda	ACT.IMP.2S	tuo␣
dt014:028	6	kaikki	INDEF.SG.NOM	kaikki␣
dt014:028	5	%case	NOM	
dt014:028	7	kymmenykset	PL.NOM	kymmenykset␣
dt014:028	(10a) 10b	se	DEM.SG.ESS	sinä␣
dt014:028	9b	vuosi	SG.ESS	vuonna␣
dt014:028	9a	%case	ESS	
dt014:028	8	saada:saama	PCPA.SG.ELA.-2	saamastasi␣
dt014:028	8	sato	SG.ELA	sadosta␣
dt014:028	11a	ja	CNJ	ja␣
dt014:028	11b	panna	ACT.PRES.NEG	pane␣
dt014:028	-	(ne)	DEM.PL.NOM	ne␣
dt014:028	11b	talteen	ADV	talteen␣
dt014:028	12b	portti	PL.GEN.-2	porttiesi␣
dt014:028	12a	sisä_puoli	SG.ALL	sisäpuolelle
dt014:028	-	(.)	PUNC	.␣
dt014:029	dt014:029	dt014:029	VERSE	5Ms␣14:29␣
dt014:029	1a	ja	CNJ	Ja␣
dt014:029	-	(sitten)	ADV	sitten␣
dt014:029	1b	tulla	ACT.IMP.3S	tulkoon␣
dt014:029	(2a) 2b	leeviläinen	DER.ADJ.SG.NOM	leeviläinen
dt014:029	-	(,)	PUNC	,␣
dt014:029	3 5	joka	REL.SG.ADE	jolla␣
dt014:029	4	ei	NEGV.3S	ei␣
dt014:029	4	olla	COP.ACT.PRES.NEG	ole␣
dt014:029	6	osuus	SG.PTV	osuutta␣
dt014:029	7a	ei	NEGV.3S.-CLITIC	eikä␣
dt014:029	7b	perintö_osa	SG.PTV	perintöosaa␣
dt014:029	pers%8	sinä	PERS.SG.GEN	sinun␣
dt014:029	8	rinnalla	POST.-2	rinnallasi
dt014:029	-	(,)	PUNC	,␣
dt014:029	9a	niin	ADV.AD-A	niin␣
dt014:029	9a	myös	ADV	myös␣
dt014:029	(9b) 9c	muukalainen	ADJ.SG.NOM	muukalainen
dt014:029	(10a)	-	UNTRANSLATED	
dt014:029	-	(,)	PUNC	,␣
dt014:029	(10b) 10c	orpo	ADJ.SG.NOM	orpo␣
dt014:029	11a	ja	CNJ	ja␣
dt014:029	(11b) 11c	leski	SG.NOM	leski
dt014:029	-	(,)	PUNC	,␣
dt014:029	12	joka	REL.PL.NOM	jotka␣
dt014:029	-	(asua)	ACT.PRES.3P	asuvat␣
dt014:029	pers%13b	sinä	PERS.SG.GEN	sinun␣
dt014:029	13b	portti	PL.GEN.-2	porttiesi␣
dt014:029	13a	sisä_puoli	SG.ADE	sisäpuolella
dt014:029	-	(,)	PUNC	,␣
dt014:029	14a	ja	CNJ	ja␣
dt014:029	14b	(he)	PERS.PL.NOM	he␣
dt014:029	14b	syödä	ACT.IMP.3P	syökööt␣
dt014:029	15a	ja	CNJ	ja␣
